	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
158653	that takes place in Shanghai	that	DET	that	nsubj	novel	a novel	(22, 26)	('novel', ',')	Michael John O'Donnell is completing his MFA degree at San Diego State University , where he is at work on a novel that takes place in Shanghai , China prior to the outbreak of WWII .
158654	which meant in no uncertain terms	which	DET	which	nsubj	all	all	(11, 16)	(',', ',')	""" No , "" was all she had to say , which meant in no uncertain terms , no gum for me , despite my pleading at the grocery store ."
158655	who were students on board	who	PRON	who	nsubj	children	my children	(16, 20)	('children', '.')	I was strangely sad , felt somehow abandoned , and spent the evening with my children who were students on board .
158656	that kid has ,	kid	NOUN	that	dobj	pack	every pack	(8, 11)	('gum', 'by')	I 'll buy every pack of gum that kid has , by God .
158657	who departed shaking his head	who	PRON	who	nsubj	driver	, my driver	(8, 12)	(',', ',')	I paid him well , my driver , who departed shaking his head , confused by my lack of direction , baffled perhaps by my manhood .
158658	that came snuffling toward me	that	DET	that	nsubj	pachyderm	the faced pachyderm	(12, 16)	('pachyderm', ',')	I bought some peanuts to feed the sad-faced pachyderm that came snuffling toward me , its face full of flies .
158659	which were often a drag	which	DET	which	nsubj	meetings	these general meetings	(9, 13)	('meetings', ',')	We were all required to attend these general meetings which were often a drag , but not this one .
158660	that follows	that	DET	that	nsubj	experiences	experiences	(11, 12)	('experiences', 'gives')	The war is over , but as the collection of experiences that follows gives evidence of , the ripples remain .
158661	that had to and would prevail	that	DET	that	nsubj	freedom	freedom	(14, 19)	('justice', '.')	Our motives and intentions were impossibly simple : liberty , freedom , and justice that had to and would prevail .
158662	who knew only right	who	PRON	who	nsubj	warriors	warriors	(6, 9)	('warriors', '.')	We taught ourselves to be warriors who knew only right .
158663	who died in uniform	who	PRON	who	nsubj	men	hometown other dead young men	(26, 29)	('men', '.')	The other two were KIA and their names are listed in the local newspaper every Memorial Day next to my hometown 's other dead young men who died in uniform .
158664	who graduated in 1966 from the same high school I did in 1996	I	PRON	who	nsubj	Brown	PFC Lawrence Brown	(10, 22)	(',', '.')	One of the Vietnam dead was PFC Lawrence Brown , who graduated in 1966 from the same high school I did in 1996 .
158665	that is simply not pleasant to dwell on	that	DET	that	nsubj	something	something	(6, 13)	('something', '.')	To her the war is something that is simply not pleasant to dwell on .
158666	that war takes on them	war	NOUN	that	mark	toll	the toll	(19, 23)	('toll', '.')	Ehrhart have told me about what happens to men when they go to war , and the toll that war takes on them .
158667	that is Khobar Towers , Dhahran , Saudi Arabia	that	DET	that	nsubj	buildings	indistinguishable buildings	(21, 29)	('buildings', '.')	The females in her Quartermaster battalion headquarters company share these third-floor quarters in a drab cluster of indistinguishable buildings that is Khobar Towers , Dhahran , Saudi Arabia .
158668	that is her war 's end	that	DET	that	nsubj	pool	the cool pool	(10, 15)	('pool', '.')	Tonight Katie Richardson dips her foot into the cool pool that is her war 's end .
158669	who was actually a woman , the plebe room	who	PRON	who	nsubj	psychologist	the psychologist	(24, 32)	(',', '.')	But this too is invention , because while she may have played escort for part of the day , I showed the psychologist , who was actually a woman , the plebe room .
158670	that did put up a fight	that	DET	that	nsubj	units	The units	(3, 8)	('units', 'had')	The units that did put up a fight had very little fight in them .
158671	which turned them around and around until they did n't know south from northwest from south - south - east	they	PRON	which	nsubj	mess	a mess	(16, 35)	(',', '.')	Only those featureless three kilometers on the map hid a mess of wadis and berms , which turned them around and around until they did n't know south from northwest from south-south-east .
158672	that began at 0400	that	DET	that	nsubj	barrage	an artillery barrage	(12, 15)	('barrage', ',')	She remembered how we had tried anyway , with an artillery barrage that began at 0400 , minutes after she learned of the upcoming 0500 cease-fire , and concluded nicely at 0458 .
158673	who spoke in unhalting English	who	PRON	who	nsubj	captain	a captain	(17, 21)	('captain', '.')	She remembered the Iraqi POW she had interrogated two days into the ground offensive , a captain who spoke in unhalting English .
158674	that would keep her away	that	DET	that	nsubj	News	News	(2, 6)	('News', '.')	News that would keep her away .
158675	who had committed suicide back home in Georgia	who	PRON	who	nsubj	officer	another officer	(33, 40)	(',', '.')	<p> During the air war against Iraq prior to our launching the largest tank battle in history , I learned of a civilian , a friend of another officer , who had committed suicide back home in Georgia .
158676	who spoke little English and wanted to learn less , two roughly bilingual children	who	PRON	who	nsubj	wife	his native wife	(11, 24)	('wife', ',')	He had had to leave the island with his native wife who spoke little English and wanted to learn less , two roughly bilingual children , and one old friend with law offices in Iowa City .
158677	who had neither the time nor inclination to see Nebraska twice in the same year	who	PRON	who	nsubj	Alice	Alice	(12, 26)	(',', '.')	And now John was visiting again , this time without Alice , who had neither the time nor inclination to see Nebraska twice in the same year .
158678	that seems natural as nightfall	that	DET	that	nsubj	brown	skin a milky brown	(5, 9)	('brown', '.')	her skin a milky brown that seems natural as nightfall .
158679	who seemed as demure as ever , and just as alluring	who	PRON	who	nsubj	Silvia	Silvia	(7, 17)	(',', '.')	He sat right next to Silvia , who seemed as demure as ever , and just as alluring .
158680	that hung from the large oak tree	that	DET	that	nsubj	staghorn	the staghorn	(5, 11)	('staghorn', '.')	It landed on the staghorn that hung from the large oak tree .
158681	"who shouted "" MERYL GAVE BIRTH"	MERYL	PROPN	who	nsubj	Sylvia	Sylvia	(14, 19)	(',', ',')	"The rest of the town heard the news of the baby from Sylvia , who shouted "" MERYL GAVE BIRTH , MERYL GAVE BIRTH "" all the way to jail ."
158682	that prevented the villagers from smelling Bonnie 's thick woodland scent	that	DET	that	nsubj	drunkenness	drunkenness	(4, 14)	('drunkenness', '.')	Perhaps it was drunkenness that prevented the villagers from smelling Bonnie 's thick woodland scent .
158683	that all bled into each other	all	DET	that	dobj	palette	only an infinite palette	(15, 20)	('colors', '.')	Nothing was black and white to her , only an infinite palette of colors that all bled into each other .
158684	who eat daddy 's flowers	who	PRON	who	nsubj	snails	the snails	(7, 11)	('snails', '?')	But do n't they kill the snails who eat daddy 's flowers ?
158685	she wanted that to go to school	she	PRON	that	dobj	macaws	the macaws	(6, 12)	('macaws', 'so')	She whispered to the macaws that she wanted to go to school
158686	which overtook her in times of stress	which	DET	which	nsubj	tic	a tic	(29, 35)	('tic', '.')	"To populate the Earth with God 's creatures , and to strengthen the union of marriage , "" Sister Nanette continued , her eyelashes fluttering uncontrolably , a tic which overtook her in times of stress ."
158687	that otherwise came naturally to him	that	DET	that	nsubj	steps	the steps	(16, 21)	('steps', '.')	Not even Ricardo , with his years of experience , could focus on the steps that otherwise came naturally to him .
158688	that graced the hut 's field	that	DET	that	nsubj	tree	the solitary tree	(11, 16)	('tree', '.')	The bird began to build a nest in the solitary tree that graced the hut 's field .
158689	that was awakening both his memories and his imagination	that	DET	that	nsubj	scent	the scent	(20, 28)	('scent', '.')	When Bonnie walked into the Villella 's ranch , he immediately recognized her as the source of the scent that was awakening both his memories and his imagination .
158690	who thought he was no match for her	he	PRON	who	nsubj	anyone	anyone	(16, 23)	('anyone', 'was')	Next to the curvaceous and mesmerizing Bonnie , he resembled a gangly scarecrow , but anyone who thought he was no match for her was in for a surprise .
158691	that compensates for the squeeze of humanity on this narrow strip of beach	that	DET	that	nsubj	horizon	the open horizon	(7, 19)	('horizon', '.')	It 's the wide-open horizon that compensates for the squeeze of humanity on this narrow strip of beach .
158692	that creeps up and over the front of the bottoms	that	DET	that	nsubj	roll	A slack roll	(5, 14)	('skin', '.')	A slack roll of skin that creeps up and over the front of the bottoms .
158693	"whose hair is neither short enough nor long enough to be cool "" there 's only two of them"	hair	NOUN	whose	poss	skin	the unfortunate skin	(25, 43)	(',', '.')	""" Wait a minute , "" this comes from the short one of the three , the one with the most unfortunate skin , whose hair is neither short enough nor long enough to be cool "" there 's only two of them ."
158694	that catches my eye and makes me look up from the paper	me	PRON	that	nsubj	orange	the orange	(4, 15)	('orange', '.')	It 's the orange that catches my eye and makes me look up from the paper .
158695	who thinks she can still wear a bikini	she	PRON	who	nsubj	women	those fat old women	(12, 19)	('women', '.')	"Do n't tell me she was one of those fat old women who thinks she can still wear a bikini . """
158696	that seemed to clog all the other government hospitals he had been to	he	PRON	that	nsubj	equipment	other sundry equipment	(21, 33)	('equipment', '.')	It was airy and its corridors were n't filled with the usual cots , storage cabinets , and other sundry equipment that seemed to clog all the other government hospitals he had been to .
158697	that required her participation	that	DET	that	nsubj	emergency	an emergency	(7, 10)	('emergency', '.')	It had been interrupted by an emergency that required her participation .
158698	that smiled	that	DET	that	nsubj	lips	full sensuous lips	(13, 14)	('eyes', '.')	She had a fine upturned nose , full sensuous lips , and eyes that smiled .
158699	that are mostly unknown in the developed countries	that	DET	that	nsubj	medicines	natural medicines	(11, 18)	('medicines', 'but')	No , I 'm writing a story about natural medicines that are mostly unknown in the developed countries but are just as effective and safe .
158700	who was a little bit plump	who	PRON	who	nsubj	Myrna	Myrna	(2, 7)	(',', ',')	Myrna , who was a little bit plump , had a permanent smile etched on her face and her emotions were on display .
158701	who knew first aid better than he ever will	he	PRON	who	nsubj	someone	someone	(33, 41)	('someone', '.')	""" You should have put ice on it right away ; it would n't have turned out as bad if you had , "" Ted said before realizing he was talking to someone who knew first aid better than he ever will ."
158702	who liked her	who	PRON	who	nsubj	men	men	(12, 14)	('men', '.')	She had been beaten up in the past for talking to men who liked her .
158703	who care	who	PRON	who	nsubj	we	we	(5, 6)	('we', 'suffer')	In the meantime , we who care suffer with people like her .
158704	who have written for Heritage	who	PRON	who	nsubj	authors	authors	(11, 15)	('authors', '.')	Santos is a new addition to the list of authors who have written for Heritage .
158705	that is too long ( 8,241words ) for most magazines	that	DET	that	nsubj	story	a short story	(12, 21)	('story', '.')	"This story is an excerpt from "" Typhoon "" a short story that is too long ( 8,241words ) for most magazines ."
158706	which now sported a vaguely girl - shaped indention	which	DET	which	nsubj	patch	the patch	(9, 17)	('earth', '.')	She gestured dismissively at the patch of earth which now sported a vaguely girl-shaped indention .
158707	with which she did the same thing	she	PRON	which	pobj	shirt	a copious faded flannel shirt	(11, 17)	('with', '<')	Next was a similarly copious faded flannel shirt , with which she did the same thing .
158708	who could help her in the task of deceiving the U. S. border police	who	PRON	who	nsubj	coyote	a coyote	(12, 25)	('coyote', '.')	He offered her the name and phone number of a coyote who could help her in the task of deceiving the U. S. border police .
158709	that lasts	that	DET	that	nsubj	thing	the only thing	(18, 19)	('thing', '.')	He thought of how the body is just a passing reflection and the soul is the only thing that lasts .
158710	who came to the house twice a week to give us private lessons	who	PRON	who	nsubj	manners	manners	(15, 27)	(',', '.')	and I had an English teacher , Senora Krieger , very strict in manners , who came to the house twice a week to give us private lessons .
158711	that crossed the sound - end section of the property	that	DET	that	nsubj	band	a river band	(27, 36)	('band', '.')	somehow the Spanish word rings truer-running up and down the hacienda alleyways , climbing trees in the yard , and frolicking in a river band that crossed the sound-end section of the property .
158712	that killed all of Papa 's family	that	DET	that	nsubj	army	the Nazi army	(12, 18)	('army', '.')	Mama explained to me he was the leader of the Nazi army that killed all of Papa 's family .
158713	that Papa lost total control	Papa	PROPN	that	mark	hospital	the hospital	(22, 26)	('hospital', '.')	It was when Nicolas , barely two years old , was run over by a car and died in the hospital that Papa lost total control .
158714	that serves as a key to the enigma -- her messianism	that	DET	that	nsubj	one	one	(21, 31)	(',', '.')	But there is an aspect in my mother 's character , one I can easily trace in my own behavior , that serves as a key to the enigma -- her messianism .
158715	that surrounded me	that	DET	that	nsubj	Those	Those	(1, 3)	('Those', 'were')	Those that surrounded me were not inclined toward intellectual reflection .
158716	whose rehearsals took place in the Teatro de la Danza , behind the Auditorio Nacional	rehearsals	NOUN	whose	poss	troupe	a dance troupe	(24, 38)	(',', '.')	late teens , I began to socialize only with non-Jews , especially with a dance troupe I got acquainted with , whose rehearsals took place in the Teatro de la Danza , behind the Auditorio Nacional .
158717	that surrounds us	that	DET	that	nsubj	magic	the magic	(13, 15)	('magic', '.')	My fiction , consequently , is always about origins and about the magic that surrounds us .
158718	whose teaching opened my eyes to Mexico 's Sephardic ancestry	teaching	NOUN	whose	poss	Huberman	scholar Angelina Muniz - Huberman	(15, 24)	(',', '.')	It was introduced to me by novelist and scholar Angelina Muniz-Huberman , whose teaching opened my eyes to Mexico 's Sephardic ancestry .
158719	that almost touched our heads	that	DET	that	nsubj	belly	a belly	(30, 34)	('clouds', '.')	Then , as winter crept in , a viper cold fell upon us , and the sky sunk lower and lower , a belly of slate-colored clouds that almost touched our heads .
158720	that made the fine hairs on my body stand up and salute	hairs	NOUN	that	nsubj	way	a way	(10, 21)	('way', '.')	> Fox had begun to watch me in a way that made the fine hairs on my body stand up and salute .
158721	that indicated anger	that	DET	that	nsubj	movements	swift , jerky movements	(31, 33)	('--', '.')	He did n't have to say a word : it was the way he stripped off his lumber jacket and hung it on the peg -- swift , jerky movements -- that indicated anger .
158722	who reminded him of his grandmother	who	PRON	who	nsubj	ewe	an old ewe	(24, 29)	(',', '.')	He was more attached to Ramses than any of the other sheep , perhaps with the exception of Jubilee , an old ewe , who reminded him of his grandmother .
158723	who brings us weed	who	PRON	who	nsubj	kid	the gook kid	(5, 8)	('kid', '.')	I love the gook kid who brings us weed .
158724	whose mama wants him back	mama	NOUN	whose	poss	boy	Dead pilot boy	(5, 9)	('boy', '.')	Dead fighter pilot boy whose mama wants him back .
158725	who brings me cigarettes	who	PRON	who	nsubj	nurse	this white nurse	(6, 9)	('nurse', '.')	I love this pretty white nurse who brings me cigarettes .
158726	that rocked the biker good	that	DET	that	nsubj	left	a left	(18, 22)	('left', '.')	That girl was dumped on her ass when Homeboy came out of the dark , landed a left that rocked the biker good .
158727	that rattled his jaw	that	DET	that	nsubj	uppercut	an uppercut	(27, 30)	('uppercut', ',')	> Homeboy slowed , breathing heavily , his lungs on fire with too much oxygen , the way he tired when the Japanese gave him an uppercut that rattled his jaw , then a hook glancing off his temple .
158728	that grew in his arms and legs	that	DET	that	nsubj	force	a force	(13, 19)	('force', '.')	With each blow of the maul , wood split and released a force that grew in his arms and legs .
158729	who called him nigger	who	PRON	who	nsubj	boy	a large white boy	(8, 11)	('boy', '.')	One day he whipped a large white boy who called him nigger .
158730	who came looking for him while he hid in a pirogue in a bayou behind his Auntie 's cabin	he	PRON	who	nsubj	Houma	Houma	(12, 30)	(',', '.')	Even her magic was powerless against the police from Houma , who came looking for him while he hid in a pirogue in a bayou behind his Auntie 's cabin .
158731	that keeps striking	that	DET	that	nsubj	nest	an angry young nest	(31, 33)	('nest', 'long')	Hank , just once , would like to see what they 'd do with a fair fight -- how tough Cleeve and his boys would be with an angry young nest that keeps striking long after their target is dead .
158732	who nods his thanks	who	PRON	who	nsubj	Cleeve	Cleeve	(10, 13)	(',', '.')	The bartender puts a mug in front of Cleeve , who nods his thanks .
158733	who 'll tell them they want what to hear	they	PRON	who	nsubj	someone	someone	(18, 26)	('someone', '?')	""" You know how they say when people are looking for advice , they go to someone who 'll tell them what they want to hear ?"
158734	who told him what @	who	PRON	who	nsubj	person	the person	(18, 22)	('person', '@')	> Hank lights another cigarette and thinks he may , after all , have come to the person who told him what @
158735	who does his shuck and jive with all the words he can find	he	PRON	who	nsubj	man	the man	(19, 31)	('man', '.')	A word to Cleeve , the man of words , ruler in the world of words , the man who does his shuck and jive with all the words he can find .
158736	that would swallow you and your diplomas and your money whole	that	DET	that	nsubj	shit	shit	(5, 15)	('shit', ',')	and she sees shit that would swallow you and your diplomas and your money whole , and she 's lived through it .
158737	that knocked him out of the painting business four years ago	that	DET	that	nsubj	accident	the accident	(9, 19)	('accident', '.')	> Hank 's been catching rattlers since the accident that knocked him out of the painting business four years ago .
158738	that has the slightest inkling to fuck	that	DET	that	nsubj	Everybody	Everybody	(35, 41)	('Everybody', 'you')	""" Thanks for everything you did for Geri . "" <p> Two ways , Hank thinks , you know you 've lived in one place too long : <p> Everybody that has the slightest inkling to fuck"
158739	that pointed toward the drugs drying up , toward jail	that	DET	that	nsubj	answers	answers	(3, 12)	('answers', ',')	Questions with answers that pointed toward the drugs drying up , toward jail , and they were questions
158740	that came out of his body	that	DET	that	nsubj	anything	anything	(15, 20)	('else', '.')	""" By this , he meant piss , shit and blood , or anything else that came out of his body ."
158741	that reads Billy	that	DET	that	nsubj	note	the note	(5, 7)	('note', '.')	Hank looks at the note that reads Billy .
158742	which lay twenty miles to the west	which	DET	which	nsubj	River	the Mississippi River	(7, 13)	(',', ',')	"Roughly parallel to the Mississippi River , which lay twenty miles to the west , it was part and parcel of the Mississippi River Valley and its culture and was often referred to , if not as the "" I.C. , "" simply "" the Railroad , "" just as the Mississippi itself was known as "" the River "" and "" the Late Unpleasantness "" of the preceding century as "" the War . """
158743	which here carried the great forces where he willed	he	PRON	which	nsubj	man	man	(17, 25)	(',', ',')	After all , it was the steel rails , designed and fabricated by man himself , which here carried the great forces where he willed , in our case all the way to Chicago and the Lakes in the north , then all the way southward to New Orleans and the Gulf , even branches leading to both Louisville and St. Louis .
158744	that carried all before it	that	DET	that	nsubj	informality	informality	(18, 22)	('informality', ',')	And often it did n't seem to matter : with the motor vehicle it may have been informality that carried all before it , with the airplane
158745	which held you fast	which	DET	which	nsubj	drama	the drama	(16, 19)	('drama', ',')	Well , this of course was only part of its hold , part of the drama which held you fast , your attention never faltering .
158746	which had to obey you	which	DET	which	nsubj	Something	Something	(3, 7)	('course', ',')	Something of course which had to obey you , provided you played by the rules of the game yourself -- all balance , all harmony you might say .
158747	which commanded all the rest	which	DET	which	nsubj	necessity	a necessity	(12, 16)	('necessity', '.')	But even more than glamor there was a force , a necessity which commanded all the rest .
158748	that were portents of disturbance , disasters	that	DET	that	nsubj	things	things	(22, 28)	('things', 'which')	Because if they often led to romantic journeys and exciting things you could n't say nay to , they often foreshadowed things that were portents of disturbance , disasters
158749	who had been Woodville 's Marshal for years	who	PRON	who	nsubj	father	mother father	(8, 15)	(',', 'untold')	Once when my mother 's father , who had been Woodville 's Marshal for years untold-you could always spot him on his big gray stallion , they said , in a procession , a parade or whatever the occasion -- was down at the station , waiting for the arrival of a desperately sick lady from a tuberculosis sanitarium , he was right there to help remove her stretcher from the baggage car where they always carried the dying and the dead in those days .
158750	which was giving you a larruping fast ride for all it	which	DET	which	nsubj	animal	some like animal	(32, 42)	(',', 'and')	And since you were in the last car , it often felt as though you were at the very tail of some lightning-like animal or even a comet , which was giving you a larruping fast ride for all it
158751	which now drew nearer every minute	which	DET	which	nsubj	thought	the thought	(29, 34)	('family', '.')	Then as the evening waned and passengers sitting beside you might begin to nod , your own spirits would rise expectantly at the thought of home and family which now drew nearer every minute .
158752	whom I thought I recognized from previous journeys	I	PRON	whom	dobj	conductor	the conductor	(12, 19)	(',', '.')	; so I raised my questioning eyes to the conductor , whom I thought I recognized from previous journeys .
158753	who had taken her in a flurry	who	PRON	who	nsubj	boy	the lovely eager boy	(10, 16)	('boy', ',')	""" Frank is dismissive of the lovely eager boy who had taken her in a flurry , still in her cotton nightgown with the eyelets . """
158754	who owns several of his later paintings	who	PRON	who	nsubj	client	a client	(16, 22)	('client', '.')	She 's been researching the work of a little-known American Impressionist for a client who owns several of his later paintings .
158755	that protect the books and absorb sound	that	DET	that	nsubj	mats	mats	(13, 19)	('mats', ',')	Under the coffered ceiling , with her elbows on the burgundy felt mats that protect the books and absorb sound , she looks at lush reproductions of paintings by John Singer Sargent , a contemporary of the artist she 's investigating .
158756	who knew Frank but was innocent of his secret liaison with Lise	who	PRON	who	nsubj	man	a man	(8, 19)	('man', 'referred')	"Once , at a party , a man who knew Frank but was innocent of his secret liaison with Lise referred to him as "" henpecked ."
158757	who shot himself in order to achieve orgasm	who	PRON	who	nsubj	man	the man	(9, 16)	('vest', '.')	Then there was the man in a bulletproof vest who shot himself in order to achieve orgasm .
158758	who swallowed Barbie doll heads at the moment of release	who	PRON	who	nsubj	man	And the man	(3, 12)	('man', '.')	And the man who swallowed Barbie doll heads at the moment of release .
158759	that switches in a moment to this dark meeting	that	DET	that	nsubj	silliness	the friendly silliness	(14, 22)	('silliness', '.')	She is fearful and excited by the shift within her , the friendly silliness that switches in a moment to this dark meeting .
158760	, that was weird ,	that	DET	that	nsubj	God	""" God"	(3, 7)	(',', 'everyone')	""" God , that was weird , considering everyone was screwing around like mad -- it was even before herpes . """
158761	that signals the wind 's direction	that	DET	that	nsubj	flag	the little flag	(35, 40)	('flag', '.')	She has been on a boat with him , watched him maneuver the craft through wind and water with a knowledge learned in childhood , squinting up to check the sails or the little flag that signals the wind 's direction .
158762	that scarcely accommodates her bulk	that	DET	that	nsubj	dress	an modern dress	(13, 17)	('dress', '.')	The woman wears a plain shirtwaist dress , an ugly modern dress that scarcely accommodates her bulk .
158763	in which it stands	it	PRON	which	pobj	bowl	the flat bowl	(10, 13)	('in', 'and')	It is the ewer and the flat bowl in which it stands , and the perfect mirroring of the Persian rug beneath it .
158764	which carried their heavy freight of brick and ironwork as they had for a hundred and sixty years	they	PRON	which	nsubj	streets	streets	(36, 53)	('streets', '.')	Despite the bad acting and ridiculous , juvenile plots , Aldo usually left the theater in a haze of goodwill , while around him the town disappeared into darkness down its two main streets , streets which carried their heavy freight of brick and ironwork as they had for a hundred and sixty years .
158765	that ringed the earth like a second atmosphere -- something	that	DET	that	nsubj	distillation	some brilliant distillation	(18, 27)	('consciousness', '.')	the bright curtain of the world-some great moral idea , some brilliant distillation of planetary consciousness that ringed the earth like a second atmosphere -- something .
158766	who used her long fingers as leverage to open difficult jars	who	PRON	who	nsubj	pianist	a woman pianist	(6, 16)	(',', ';')	a woman pianist named Eleanor , who used her long fingers as leverage to open difficult jars ; and Bram , a dull , thick-chested economics major .
158767	who had an almost perfectly cylindrical head	who	PRON	who	nsubj	Bram	Bram	(2, 8)	(',', '--')	Bram , who had an almost perfectly cylindrical head -- except for his jutting nose , it looked as though it had be
158768	that Aldo understood at once he had no chance at her	he	PRON	that	dobj	firmness	such firmness	(11, 21)	('resolution', '.')	And she pronounced the name with such firmness and resolution that Aldo understood at once he had no chance at her .
158769	that seemed showy from so small a man	that	DET	that	nsubj	flourish	a flourish	(26, 33)	('flourish', ',')	When Aldo stumbled , Feingold corrected him with a high cackling giggle -- it was meant to be encouraging -- and then , with a flourish that seemed showy from so small a man , he would lean forward and take over , speaking first one language
158770	which grew tiring	which	DET	which	nsubj	Elmer	Elmer	(7, 9)	(',', ';')	She did talk endlessly about Elmer , which grew tiring ; but to her credit she knew it .
158771	which pushed uncomfortably against his fly	which	DET	which	nsubj	erection	a terrific erection	(5, 10)	('erection', '.')	He had a terrific erection which pushed uncomfortably against his fly .
158772	which opened onto the brick - walled alley	which	DET	which	nsubj	exit	the rear exit	(13, 20)	(',', '.')	Then she took his arm and led him through the rear exit , which opened onto the brick-walled alley .
158773	which slid off him easily , like a jacket off a book	which	DET	which	nsubj	shirt	his shirt	(7, 18)	(',', '.')	He helped her with his shirt , which slid off him easily , like a jacket off a book .
158774	which crackled with the approaching lightning	which	DET	which	nsubj	radio	the radio	(20, 25)	(',', '.')	Stupidly he felt as though he might cry ; but he stopped it , and turned up the radio , which crackled with the approaching lightning .
158775	that walked	that	DET	that	nsubj	Anything	Anything	(1, 2)	('Anything', '.')	"Anything that walked . """
158776	that looked like they were moving across it from a distance	they	PRON	that	nsubj	lights	The lights	(3, 13)	('lights', 'were')	""" The lights that looked like they were moving across it from a distance were actually fixed to the rim . """
158777	who shakes his head slowly	who	PRON	who	nsubj	Bernie	Bernie	(13, 17)	(',', '.')	""" You have no memory of this ? "" he asks Bernie , who shakes his head slowly ."
158778	that makes him feel cold inside	him	PRON	that	nsubj	twitch	a twitch	(14, 19)	('lips', '.')	the colonel says , and this time Bernie sees a twitch to his lips that makes him feel cold inside .
158779	that loomed over them	that	DET	that	nsubj	childlessness	the childlessness	(33, 36)	('childlessness', '.')	""" It was how they had comforted themselves when they felt small and puny beside their love for each other , but remembering it now only made him feel hopeless before the childlessness that loomed over them ."
158780	that seems all	that	DET	that	nsubj	moment	moment	(1, 3)	('moment', 'there')	moment that seems all there is to say .
158781	that makes Bernie happy	Bernie	PROPN	that	nsubj	sir	"a "" sir"	(10, 13)	"('""', '.')"	"And it 's the lack of a "" sir "" that makes Bernie happy ."
158782	that might explain them	that	DET	that	nsubj	anything	anything	(8, 11)	('else', '?')	""" Can you think of anything else that might explain them ? "" <p> Bernie pauses ."
158783	that follow	that	DET	that	nsubj	months	the months	(19, 20)	('months', 'she')	Afterwards , he 'll tell Bessie in a rage he 's finished with shrinks , but in the months that follow she 'll call more doctors and scientists .
158784	who made millions riding the bench for the Yankees	millions	NOUN	who	nsubj	guy	a guy	(17, 25)	('guy', '.')	He loved her , but she was back in New York , shacked up with a guy who made millions riding the bench for the Yankees .
158785	that was n't more than a crosshair of blacktop trained on the desert	that	DET	that	nsubj	town	a town	(4, 16)	('town', '.')	Stuck in a town that was n't more than a crosshair of blacktop trained on the desert .
158786	that played songs about trucks	that	DET	that	nsubj	jukebox	A jukebox	(2, 6)	('jukebox', '.')	A jukebox that played songs about trucks .
158787	who comes in	who	PRON	who	nsubj	anyone	anyone	(11, 13)	('anyone', 'does')	""" He said to wait an hour , see if anyone who comes in does ."
158788	which was thick with stubble	which	DET	which	nsubj	Trace	Trace	(6, 10)	(',', '.')	"Then he tickled Trace 's , which was thick with stubble . """
158789	that said he was in control	he	PRON	that	nsubj	smile	a smile	(4, 9)	('smile', ',')	He smiled a smile that said he was in control , he 'd take care of everything , he 'd save the day all by himself .
158790	that twitched when she talked	she	PRON	that	nsubj	nose	a long , thin nose	(7, 11)	('nose', '.')	She had a long , thin nose that twitched when she talked .
158791	who might believe her	who	PRON	who	nsubj	someone	someone	(19, 22)	('someone', '.')	It was like she 'd been waiting a long time to say this , waiting to find someone who might believe her .
158792	that was coming off me	that	DET	that	nsubj	everything	everything	(11, 15)	('everything', ',')	In the shower it seemed like I could smell everything that was coming off me , layer by layer , a grimy scrapbook of our time on the road .
158793	who brought you here	who	PRON	who	nsubj	woman	The woman	(3, 6)	('woman', ',')	""" The woman who brought you here , "" he said ."
158794	who needed me to make sure he kept breathing	he	PRON	who	nsubj	Trace	Trace	(4, 12)	(',', '.')	Inside was Trace , who needed me to make sure he kept breathing .
158795	who 'd married the Yankee	who	PRON	who	nsubj	Mo	Mo	(8, 12)	('--', '--')	He hit bottom , and Mo -- who 'd married the Yankee -- offered to fly him back to New York and pay for rehab .
158796	that echoed louder as one by one	that	DET	that	nsubj	grunts	grunts	(27, 33)	('grunts', 'the')	I had to stop and rest , but Trace was like a machine , swinging the hammer harder and harder , grunting with every stroke , grunts that echoed louder as one by one the walls fell into rubble .
158797	that crossed the Arroyo Seco	that	DET	that	nsubj	bridge	the Loma bridge	(28, 32)	('bridge', '.')	"<p> <p> By Doug Dorst <p> 
##1017354 Uncle Lake and Aunt Bobette lived just off the La Loma bridge that crossed the Arroyo Seco ."
158798	that grew down there , too	that	DET	that	nsubj	cherry	the leaf cherry	(68, 73)	('cherry', '.')	I used to baby-sit for them , before I could drive , so I had a lot of time to look out the car window , how beneath the bridge the arroyo was snake-dry , you could hear the grasshoppers chipping away at the sage and wild tobacco , the accidental ping of their exoskeletons against the thorns of the holly-leaf cherry that grew down there , too .
158799	, that was rare )	that	DET	that	nsubj	anything	pure anything	(23, 27)	(',', 'but')	They might be referred to as English-Scottish stock or of French-German extraction ( no one was pure anything , that was rare ) , but they were from Boston .
158800	who looked exactly like him	who	PRON	who	nsubj	man	a man	(13, 17)	('man', '.')	As if he were telling the story to himself or to a man who looked exactly like him .
158801	who liked it here so much they could n't bring themselves to move out	they	PRON	who	nsubj	brothers	my age brothers	(11, 24)	(',', '.')	He was similarly devoted to my college-age brothers , who liked it here so much they could n't bring themselves to move out .
