	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
68967	which Casper came to see	Casper	PROPN	which	dobj	conniving	their conniving	(11, 15)	(',', 'is')	and there was a genuine ministry to their conniving , which Casper came to see
68968	that Poppy made a point of getting before each meeting	Poppy	PROPN	that	mark	papers	the local papers	(29, 38)	('papers', '(')	He quickly had at least fifty biblical passages memorized , and his love of news made it easy for him to absorb intelligence sourced from the local papers that Poppy made a point of getting before each meeting ( remembering his father 's 24-Hour Man ritual ) .
68969	who had her left hand	who	PRON	who	nsubj	Island-	Cade Island-	(52, 56)	('Island-', 'axed')	"Rose would play one stilted bar of "" God Bless America "" and then cut for the corn with ten fingers on fire doing one of the very few Only Men songs written by a woman- Sincere Egypt Harding , born with rickets into slavery on a plantation called Cade 's Island- who had her left hand axed for daring to playing the house piano- and then learned how to do more with her right than most will ever know-"
68970	that Jesus Saved Me	Jesus	PROPN	that	mark	Night	the Night	(6, 9)	('Night', '?')	Where Were You the Night that Jesus Saved Me ?
68971	which would provoke in him a lifelong hatred of the tobacco habit	which	DET	which	nsubj	voice	his voice	(30, 41)	('(', ')')	"His singing influences ranged from Johnny Cash 's "" Folsom Prison Blues "" to Sister Rosetta Tharpe ; they made him smoke Pall Malls to deepen his voice ( which would provoke in him a lifelong hatred of the tobacco habit ) ."
68972	who got their grain from farms by the river	who	PRON	who	nsubj	millers	millers	(8, 16)	('town', '.')	He bought his flour from millers across town who got their grain from farms by the river .
68973	who left me with nothing but a temper and this storefront across from the rail house	who	PRON	who	nsubj	man	a sour man	(5, 20)	('man', '.')	He was a sour man who left me with nothing but a temper and this storefront across from the rail house .
68974	who drove up in a Volkswagen from Berkeley	who	PRON	who	nsubj	girl	this new girl	(17, 24)	('girl', '.')	Used to be only locals but lately it had been all sorts , like this new girl who drove up in a Volkswagen from Berkeley .
68975	that nobody noticed	nobody	PRON	that	dobj	wall	the wall	(13, 15)	('wall', '.')	She pointed to a black-and-white on the wall that nobody noticed .
68976	I thought that must have been everything they owned in the world until I heard it give a cough ,	it	PRON	that	nsubj	bundle	a big raggedy bundle	(12, 31)	('them', 'and')	"I watched them pull a big raggedy bundle down after them that I thought must have been everything they owned in the world until I heard it give a cough , and then a squeal . """
68977	who lived in this town now	who	PRON	who	nsubj	people	the people	(5, 10)	('people', '.')	Had to with the people who lived in this town now .
68978	that had gone crazy with wildflowers	that	DET	that	nsubj	hills	the hills	(20, 25)	('hills', '.')	Natalie took us all the way out to Grammer Valley , a broad , flat hollow in the hills that had gone crazy with wildflowers .
68979	who raised longhorn cattle	who	PRON	who	nsubj	Jessups	the Jessups	(16, 19)	(',', '.')	When I was young , all of Grammer Valley had been owned by the Jessups , who raised longhorn cattle .
68980	that spread out over a few square miles	that	DET	that	nsubj	bowl	the flat bowl	(23, 30)	('grass', '.')	I lifted myself up and followed after her , walking past the twisted oaks toward the middle of the flat bowl of grass that spread out over a few square miles .
68981	who owned land out there	who	PRON	who	nsubj	folks	the folks	(18, 22)	('folks', 'made')	The state had years of planning invested in moving the highway through Grammer Valley , and the folks who owned land out there made things easy because the highway would turn low-dollar cattle ground into something more .
68982	who was a hound for those caches	who	PRON	who	nsubj	Chuck	Chuck	(9, 15)	('Chuck', '.')	""" I knew a guy back then named Chuck who was a hound for those caches ."
68983	that people paid most for	people	NOUN	that	dobj	patterns	those detailed patterns	(18, 22)	('sides', '.')	Ten or twelve baskets , tall to my waist and with those detailed patterns on the sides that people paid most for .
68984	that set off against the dark of her skin	that	DET	that	nsubj	color	a gold color	(18, 26)	('color', '.')	She usually wore bright , dangling earrings and the ones she was wearing now were a gold color that set off against the dark of her skin .
68985	that made sense	that	DET	that	nsubj	one	The only one	(3, 5)	('one', 'was')	The only one that made sense was to take the thing head on .
68986	that kept knocking on my door	that	DET	that	nsubj	outfits	the estate investment outfits	(47, 52)	('outfits', '.')	Like I 'd thought from the fence lines , the old Jessup ranch was now owned by more than a dozen different interests , most of the names new to me and some , like Blue Oak Partners , sounded like the real-estate investment outfits that kept knocking on my door .
68987	that was perfect for the offensive line	that	DET	that	nsubj	way	a plodding way	(17, 23)	('way', '.')	Ross was thick through the torso , with fat jowls even then , and a plodding way that was perfect for the offensive line .
68988	that came up in the Assessor 's book	that	DET	that	nsubj	name	Tommy name	(6, 13)	('name', 'and')	So it was Tommy 's name that came up in the Assessor 's book
68989	that made me want to knock his teeth in	me	PRON	that	nsubj	grin	a satisfied grin	(31, 39)	('grin', '.')	"He was how I remembered : thick through the body and face like his dad , fair hair thinned down to wisps on top , and a self-satisfied grin that made me want to knock his teeth in . """
68990	that ran across the ceiling	that	DET	that	nsubj	crack	a crack	(21, 25)	('stucco', '.')	Tommy 's office was smaller than I 'd expected , with a thick wooden desk and a crack in the stucco that ran across the ceiling .
68991	that made the yard into a cathedral	that	DET	that	nsubj	wood	old wood	(20, 26)	('wood', '.')	All surrounded by those giant oaks , with their thick arches of three-hundred-year-old wood that made the yard into a cathedral .
68992	that was already big with blossom	that	DET	that	nsubj	citrus	a small citrus	(23, 28)	('citrus', '.')	"My dad planted one of every fruit tree you find in the county , "" Tommy said , stopping by a small citrus that was already big with blossom . """
68993	that would get people real excited	people	NOUN	that	nsubj	ones	""" Big ones"	(4, 9)	('ones', '.')	""" Big ones that would get people real excited ."
68994	that would surprise you	that	DET	that	nsubj	things	things	(7, 10)	('things', '.')	"Stirs up all kinds of things that would surprise you . """
68995	that makes sense	that	DET	that	nsubj	thing	the only thing	(5, 7)	('thing', '.')	It 's the only thing that makes sense .
68996	who looks apoplectic	who	PRON	who	nsubj	comptroller	the comptroller	(6, 8)	('comptroller', '.')	Gunilla is intercepted by the comptroller who looks apoplectic .
68997	who live in a huge house in Montclair , New Jersey	who	PRON	who	nsubj	doctors	prosperous doctors	(5, 15)	('doctors', '.')	His parents are prosperous doctors who live in a huge house in Montclair , New Jersey .
68998	that prevails at the staff meetings	that	DET	that	nsubj	level	the usual high level	(14, 19)	('discourse', '.')	Vic pops a pill and girds himself for the usual high level of discourse that prevails at the staff meetings .
68999	who now presides at one end of the huge oval table	who	PRON	who	nsubj	president	the new president	(23, 33)	('president', '.')	""" No one takes him seriously since he was asked to step down voluntarily as vice-president by the new president who now presides at one end of the huge oval table ."
69000	who runs the program on Cross - Regional Modalities on Security	who	PRON	who	nsubj	colleague	his colleague	(13, 23)	(',', '.')	"Democracy in action , "" Vic says to his colleague Jason Erdman , who runs the program on Cross-Regional Modalities on Security ."
69001	who played golf with the previous president of blessed memory	who	PRON	who	nsubj	husband	a husband	(13, 22)	('husband', '.')	Her credentials include a precipitous departure from a government agency and a husband who played golf with the previous president of blessed memory .
69002	who knows	who	PRON	who	nsubj	job	and maybe also my job	(6, 7)	(',', '.')	and maybe also my job , who knows .
69003	who ran for office and served briefly before being deposed	who	PRON	who	nsubj	reformer	a dedicated reformer	(23, 32)	('reformer', '.')	""" Vic 's grandfather , though housebound now , had been a school principal and scholar , as well as a dedicated reformer who ran for office and served briefly before being deposed ."
69004	"that talked about "" a non - reductive biocultural psychology to explain the ontogenetic development and social reproduction of population - level diversity in psychological functioning"	that	DET	that	nsubj	paper	a paper	(4, 29)	('paper', ',')	"After reading a paper that talked about "" a non-reductive biocultural psychology to explain the ontogenetic development and social reproduction of population-level diversity in psychological functioning , "" Vic decided to vote against considering him for the job ."
69005	which infuriates her	which	DET	which	nsubj	Ruth	Ruth	(12, 14)	(',', '.')	""" Vic has refused to discuss his work problems with Ruth , which infuriates her ."
69006	that will take them on a zoo tour	that	DET	that	nsubj	tram	the airborne tram	(30, 37)	('tram', '.')	""" In another fe I may have been a serpent , "" he says to Ruth as they wait in yet another line to get onto the airborne tram that will take them on a zoo tour ."
69007	who butchered her	who	PRON	who	nsubj	hairdresser	a new hairdresser	(9, 11)	('hairdresser', ',')	Ruth goes into a tirade against a new hairdresser who butchered her , even though she had explicit instructions to take off no more than one and a half inches at the max .
69008	that portends a crying fit	that	DET	that	nsubj	lip	the lip	(10, 14)	('lip', ',')	""" Daddy , "" Aaron says , making the lip that portends a crying fit , "" you stepped on the bugs ."
69009	who was n't sure if Cameron could n't care less or if he needed more information	he	PRON	who	nsubj	Vic	Vic	(22, 37)	(',', '.')	""" Frankly , I 'm far from the center of gravity on this issue , "" he said to Vic , who was n't sure if Cameron could n't care less or if he needed more information ."
69010	one of which involved wearing bathrobes to meetings	one	NUM	which	pobj	couple	a couple	(13, 20)	('of', 'emphasize')	She also suggested a couple of team-building exercises , one of which involved wearing bathrobes to meetings , to emphasize informality .
69011	who had called the meeting	who	PRON	who	nsubj	one	the one	(6, 10)	('one', '.')	and she was the one who had called the meeting .
69012	that writes	that	DET	that	nsubj	cat	""" A cat"	(3, 4)	('cat', '?')	""" A cat that writes ?"
69013	who purred appreciatively	who	PRON	who	nsubj	Mouse	Mouse	(3, 5)	(',', '.')	stroking Mouse , who purred appreciatively .
69014	that had infested the area a few years earlier	that	DET	that	nsubj	ladybugs	the Chinese ladybugs	(14, 22)	('ladybugs', 'were')	It was a warm day , Indian summer , and the Chinese ladybugs that had infested the area a few years earlier were out , swarming under the eaves and forming Vermillion masses on the siding .
69015	who hunt in general	who	PRON	who	nsubj	people	Not people	(2, 5)	('people', '.')	Not people who hunt in general .
69016	who would use the animals for next year 's food	who	PRON	who	nsubj	hunters	hunters	(17, 26)	('hunters', ',')	For weeks she was woken by the sound of shots and killing , some from hunters who would use the animals for next year 's food , others from sportsmen down from the cities , out for a lark .
69017	that struck her ,	that	DET	that	nsubj	innocence	an innocence	(6, 9)	('him', 'and')	There was an innocence about him that struck her , and as he knelt there
69018	that had come out of her	that	DET	that	nsubj	thing	The thing	(3, 8)	('thing', 'was')	The thing that had come out of her was human but not .
69019	that blinked	that	DET	that	nsubj	nose	a nose	(9, 10)	('eyes', '.')	There was a mouth and a nose and eyes that blinked .
69020	that came out of her	that	DET	that	nsubj	thing	the thing	(5, 9)	('thing', ',')	When she saw the thing that came out of her , with the doctors huddled greedily around the glass like children at a toy-store window , she vomited .
69021	that said but not very	that	DET	that	nsubj	tone	a tone	(8, 12)	('tone', '.')	"That 's interesting , "" in a tone that said but not very ."
69022	which turned out to be Fran	which	DET	which	nsubj	help	some help	(12, 17)	(',', ',')	She called a home health agency and arranged for some help , which turned out to be Fran , and went home .
69023	who knew the town 's history	who	PRON	who	nsubj	those	those	(35, 40)	('those', '.')	Home was a house overlooking the river in this town where her husband 's last job had left them- a white two-story house , not grand , but well-known to those who knew the town 's history .
69024	who 'd died	who	PRON	who	nsubj	friends	good friends	(8, 10)	('friends', '.')	She noticed this also with good friends who 'd died .
69025	who lived with her	who	PRON	who	nsubj	boyfriend	the boyfriend	(4, 7)	('boyfriend', '.')	Jake was the boyfriend who lived with her .
69026	that called for a lot of help	that	DET	that	nsubj	emergency	an emergency	(6, 12)	('emergency', '?')	had something happened , an emergency that called for a lot of help ?
69027	that had preceded the stroke	that	DET	that	nsubj	disease	the Le wy body disease	(15, 19)	('disease', '.')	Charlotte told her about Clark 's last illness , the Le wy body disease that had preceded the stroke .
69028	who worked on a magazine in California and freelanced as a travel writer	who	PRON	who	nsubj	daughter	her daughter	(22, 34)	(',', ';')	But she had the sense of talking too much or too seriously , and she shifted to her daughter , Emily , who worked on a magazine in California and freelanced as a travel writer
69029	which rose and fell , punctuated by an occasional guffaw	which	DET	which	nsubj	voices	their voices	(35, 44)	(',', '.')	She had n't heard cars leaving , and after her last trip to the bathroom she looked out and saw the red points of cigarettes glowing in the yard , and heard their voices , which rose and fell , punctuated by an occasional guffaw .
69030	that seemed to say - what	that	DET	that	nsubj	head	the head	(12, 17)	('head', '?')	Fran shrugged , with a raised-brows jerk of the head that seemed to say - what ?
69031	that could help you	that	DET	that	nsubj	agency	some service agency	(9, 12)	('agency', '.')	There ought to be some social service agency that could help you .
69032	who drives drunk and probably ca n't hold a job for long	who	PRON	who	nsubj	fellow	a fellow	(14, 25)	('fellow', '.')	""" Why do n't you kick him out , you poor dimwit- a fellow who drives drunk and probably ca n't hold a job for long ."
69033	that could help you	that	DET	that	nsubj	family	some family	(7, 10)	('family', '?')	"Do n't you have some family that could help you ? """
69034	that alarms and overwhelms us today	that	SCONJ	that	nsubj	current	the dark , powerful current	(29, 34)	('current', '.')	Perhaps a precise spatial and temporal index of the Project and its development may serve to lessen , even indirectly , the blows of the dark , powerful current that alarms and overwhelms us today .
69035	who served in the vanguard of the Soviet Army	who	PRON	who	nsubj	soldiers	some soldiers	(41, 49)	('descent', ',')	the final months of the Second World War , when the creature 's death was revealed , and we may assume , through the efforts of a sort of dream of justice on the part of some soldiers of Jewish descent who served in the vanguard of the Soviet Army , upon their occupation of a thoroughly defeated Berlin .
69036	who then enacted some regulatory legislation , neither very profound nor very explicit	who	PRON	who	nsubj	those	those	(18, 30)	(',', '.')	Alarmed by these experiments and by certain earlier results , humanitarian organizations pressured those in power , who then enacted some regulatory legislation , neither very profound nor very explicit .
69037	whose intensity knew no boundsblend so thoroughly	intensity	NOUN	whose	poss	curiosity	a transcendent curiosity	(18, 24)	('curiosity', '.')	Never as then , it must be admitted , did enthusiasm and curiosity-a transcendent curiosity whose intensity knew no boundsblend so thoroughly .
69038	who subsequently witnessed similar experiments	who	PRON	who	nsubj	members	other members	(21, 25)	('Council', '.')	The rest , whatever followed those two personal encounters , was related to me by other members of the Council who subsequently witnessed similar experiments .
69039	that reproduced the place	that	DET	that	nsubj	block	a cement block	(3, 6)	('block', ',')	a cement block that reproduced the place , the refuge where the individual met his end .
69040	that held it on his knee and stared at the woman again	that	DET	that	nsubj	hand	hand	(1, 12)	('hand', '.')	hand that held it on his knee and stared at the woman again .
69041	which then slid closed behind them	which	DET	which	nsubj	wall	the false wall	(17, 22)	(',', '.')	The man immediately helped her up , and together they left through the false wall , which then slid closed behind them .
69042	that had happened to the golem since my first visit	that	DET	that	nsubj	everything	everything	(16, 25)	('everything', '.')	Before the session began , my companions provided me with a brief account of everything that had happened to the golem since my first visit .
69043	that might reflect the demonic magnetism his contemporaries spoke of so often	contemporaries	NOUN	that	nsubj	sign	some sign	(32, 43)	('sign', '.')	The expression on his face , his eyes in particular , was not too different from the previous occasion ; in vain I studied those features , searching for some sign that might reflect the demonic magnetism his contemporaries spoke of so often .
69044	whose solution lay beyond his capabilities	solution	NOUN	whose	poss	problem	a problem	(8, 13)	('problem', '.')	He seemed to be confronting a problem whose solution lay beyond his capabilities .
69045	who approached his door	who	PRON	who	nsubj	those	those	(15, 18)	('those', ';')	His first days there were tumultuous : he refused food , shouted insults at those who approached his door ; pounded his head against the walls .
69046	that summarized what had happened in the world from his day to the present	what	PRON	that	nsubj	projections	some projections	(5, 18)	('projections', '.')	Subsequently he viewed some projections that summarized what had happened in the world from his day to the present .
69047	that would pronounce the sentence with the least imperfect outcome	that	DET	that	nsubj	voice	a voice	(22, 31)	('voice', '.')	as was stated during one of the sessions- to soar above the constellation of her legacy in search of a voice that would pronounce the sentence with the least imperfect outcome .
69048	that fluctuated between certainty and negation	that	DET	that	nsubj	finale	the desired finale	(11, 16)	('finale', ',')	The closure we had sought so anxiously , the desired finale that fluctuated between certainty and negation , was clearly unfolding .
69049	she worked whom with in the ICU	she	PRON	whom	pobj	nurse	another nurse	(11, 17)	('nurse', '.')	Terry heard about it from Rhoda Snyder , another nurse whom she worked with in the ICU .
69050	who 'd represented her cousin after he was arrested for cooking methamphetamine in his basement	who	PRON	who	nsubj	lawyer	the lawyer	(10, 24)	('lawyer', '.')	Rhoda had given her the name of the lawyer who 'd represented her cousin after he was arrested for cooking methamphetamine in his basement .
69051	that emerged	that	DET	that	nsubj	story	the story	(8, 9)	('story', 'precluded')	Tom Lavoy had been right : the story that emerged precluded any talk of murder .
69052	who saw the fight	who	PRON	who	nsubj	Those	Those	(1, 4)	('Those', 'had')	Those who saw the fight had said it looked pretty much like any other .
69053	which Terry had a hard time accepting as any kind of bargain at all	Terry	PROPN	which	dobj	sentence	a year maximum sentence	(13, 26)	(',', '.')	The plea bargain came with a seven-year maximum sentence , which Terry had a hard time accepting as any kind of bargain at all .
69054	that owned and operated the facility	that	DET	that	nsubj	company	the private contracting company	(23, 28)	('company', '.')	Out front , three flags had been raised : for the country , for the state , and for the private contracting company that owned and operated the facility .
69055	that preceded the opening of the steel - clad door	that	DET	that	nsubj	buzz	The highpitched buzz	(3, 12)	('buzz', 'made')	The highpitched buzz that preceded the opening of the steel-clad door made Terry jump .
69056	that kept her there a while more	that	DET	that	nsubj	way	such a way	(21, 27)	('way', '.')	When , after several seconds , she made as if to go , Terry looked at her in such a way that kept her there a while more .
69057	who tottered in for breakfast , or to use one of the table phones	who	PRON	who	nsubj	drivers	The drivers	(2, 15)	('drivers', ',')	The drivers who tottered in for breakfast , or to use one of the table phones , were always pleased to see her .
69058	who advertised his readiness for violence	who	PRON	who	nsubj	man	A man	(2, 7)	('man', '.')	A man who advertised his readiness for violence .
69059	which still gripped the wheel at ten and two o'clock	which	DET	which	nsubj	hands	his hands	(9, 18)	(',', '.')	Gene Leisure stared blankly at his hands , which still gripped the wheel at ten and two o'clock .
69060	that came down past his knees , sunglasses and a visor	that	DET	that	nsubj	shorts	shorts	(25, 35)	('shorts', '.')	""" Straightening , Terry turned to find Dale Reynolds , the paramedic , wearing a Hawaiian T-shirt patterned with tropical parrots , shorts that came down past his knees , sunglasses and a visor ."
69061	that she was no longer green	she	PRON	that	advmod	time	the first time	(12, 17)	('time', '.')	Heading west through the desert she felt for the first time that she was no longer green .
69062	that lasted thousands of years	that	DET	that	nsubj	civilization	a civilization	(5, 9)	('civilization', '.')	Ancient Egypt produced a civilization that lasted thousands of years .
69063	that defeats the rebel army in the Greek city of Philippi	that	DET	that	nsubj	force	a force	(14, 24)	('force', '.')	Two years later , his young officers Octavian and Mark Antony lead a force that defeats the rebel army in the Greek city of Philippi .
69064	that is Rome	that	DET	that	nsubj	magnificence	the magnificence	(15, 17)	('magnificence', '.')	You will marry my sister Octavia , and you and I will rule the magnificence that is Rome .
69065	that dominated the world for more than four centuries	that	DET	that	nsubj	Emperor	the first Emperor	(9, 17)	('Empire', '.')	He became the first Emperor of a Roman Empire that dominated the world for more than four centuries .
69066	that had grown smart and escaped	that	DET	that	nsubj	Leghorns	Leghorns	(12, 17)	('Leghorns', ',')	At night I began to have strange dreams of fighting Leghorns that had grown smart and escaped , I 'd wake with my hands flailing in the air before realizing it was all a dream .
69067	I had that to open	I	PRON	that	dobj	door	the door	(23, 27)	('door', '.')	I heard his sharp talons scratch across the wood threshold and imagined his stopping just on the other side of the door that I had to open .
69068	who yells at inappropriate moments	who	PRON	who	nsubj	person	an insane person	(11, 15)	('person', '.')	He began to crow all day long like an insane person who yells at inappropriate moments .
69069	who has realized he 's in a minefield	he	PRON	who	nsubj	someone	someone	(7, 14)	('someone', '.')	""" Then I froze like someone who has realized he 's in a minefield ."
69070	that covered the floor , listening for Leghorn	that	DET	that	nsubj	hay	the loose hay	(12, 19)	('hay', '.')	I pulled it across the opening and sat in the loose hay that covered the floor , listening for Leghorn .
69071	that 's missing too	that	DET	that	nsubj	hen	a hen	(6, 9)	('hen', ',')	""" There 's a hen that 's missing too , "" she said ."
69072	who ever lived	who	PRON	who	nsubj	detective	The greatest detective	(4, 6)	('detective', '!')	The greatest detective who ever lived !
69073	who is not in the best of shape	who	PRON	who	nsubj	man	an older man	(5, 12)	('man', '.')	He is an older man who is not in the best of shape .
69074	who was here earlier	who	PRON	who	nsubj	plumber	the plumber	(7, 10)	('plumber', '?')	Miss Cusak , is this the plumber who was here earlier ?
69075	who bought a goose from you	who	PRON	who	nsubj	Baker	Mr. Henry Baker	(9, 14)	(',', '.')	We have just spoken to Mr. Henry Baker , who bought a goose from you .
69076	who raises them in her backyard	who	PRON	who	nsubj	Mrs	Mrs	(9, 14)	(',', '.')	: I get them from Mrs , Oakshott , who raises them in her backyard .
69077	that he knows on the street	he	PRON	that	mark	boys	some boys	(5, 10)	('boys', '.')	Holmes finds some boys that he knows on the street .
69078	for which I sold my character	I	PRON	which	pobj	wealth	the wealth	(8, 13)	('for', 'Please')	And without having touched the wealth for which I sold my character .
69079	that rocks the boat for days	that	DET	that	nsubj	storm	a violent storm	(12, 17)	('Indies', '.')	The deaths have come during a violent storm near the East Indies that rocks the boat for days .
69080	that you could	you	PRON	that	dobj	all	all	(4, 6)	('all', 'for')	You did all that you could for those men , Lemuel .
69081	which he discovers	he	PRON	which	nsubj	countryside	entire countryside	(4, 6)	(',', 'is')	entire countryside , which he discovers is beautiful and rustic .
69082	which were generally about 40 square feet	which	DET	which	nsubj	fields	the enclosed fields	(5, 11)	(',', ',')	And the enclosed fields , which were generally about 40 square feet , resembled so many beds of flowers .
69083	that bind you	that	DET	that	nsubj	chains	these chains	(4, 6)	('chains', '.')	Hence , these chains that bind you .
69084	that has my kingdom all in a stir	that	DET	that	nsubj	Mountain	this Man Mountain	(5, 12)	('Mountain', '?')	Who is this Man Mountain that has my kingdom all in a stir ?
69085	who wear boots with low heels	who	PRON	who	nsubj	those	mostly those	(12, 17)	('those', '.')	During his reign , the king has favored to employ mostly those who wear boots with low heels .
69086	who favor high heels	who	PRON	who	nsubj	Lilliputians	the Lilliputians	(4, 7)	('Lilliputians', 'are')	Regardless , the Lilliputians who favor high heels are not as big a threat right now as our foreign enemies .
69087	that are higher than mine	that	DET	that	nsubj	heels	heels	(16, 20)	('heels', '.')	And do n't think I 'm not taking note of those of you with heels that are higher than mine .
69088	who discover a portal to the magical kingdom ,	who	PRON	who	nsubj	siblings	four British siblings	(12, 20)	('siblings', ',')	The Chronicles of Narnia series folio1 the adventures of four British siblings who discover a portal to the magical kingdom , , of Narnia through a wardrobe , or clothes closet .
69089	that threaten the land	that	DET	that	nsubj	forces	defeat forces	(15, 18)	('evil', '.')	In Narnia , the kids help the lioi Asian and Prince Caspian defeat forces evil that threaten the land .
69090	which was the name of their own private and secret country	which	DET	which	nsubj	Narnia	Narnia	(9, 19)	(',', '.')	And of course they were talking about Narnia , which was the name of their own private and secret country .
69091	which is the only way of getting to Narnia	which	DET	which	nsubj	Magic	Magic	(9, 17)	(',', '.')	They had got there of course by Magic , which is the only way of getting to Narnia .
69092	that they liked	they	PRON	that	dobj	picture	the only picture	(9, 11)	('house', '.')	It was the only picture in the house that they liked .
69093	which was a rich purple	which	DET	which	nsubj	sail	one large , square sail	(11, 15)	('sail', '.')	She had only one mast and one large , square sail which was a rich purple .
69094	who played games about Narnia	who	PRON	who	nsubj	kids	Some kids	(7, 11)	('kids', 'Got')	""" Something like this : Some kids who played games about Narnia Got gradually balmier and balmier - "" "" Well , Narnia and balmier do n't rhyme , to begin with , "" said Lucy ."
69095	who knew something about magic	who	PRON	who	nsubj	Edmund	Edmund	(2, 6)	(',', ',')	Edmund , who knew something about magic , sprang after him , warning him to look out and not to be a fool .
69096	who had jumped up beside him	who	PRON	who	nsubj	two	the other two	(11, 16)	('two', '.')	He lost his head and clutched at the other two who had jumped up beside him .
69097	on which you left	you	PRON	which	pobj	day	the same day	(29, 32)	('on', 'And')	If you spent a hundred years in Narnia , you would still come back to our world at the very same hour of the very same day on which you left .
69098	that looked out on the blue , swirling water astern ,	that	DET	that	nsubj	windows	the three square windows	(13, 23)	('windows', 'the')	She fell in love with it at once - the three square windows that looked out on the blue , swirling water astern , the low cushioned benches round three sides of the table , the swinging silver lamp overhead
69099	which will live in infamy	which	DET	which	nsubj	date	a date	(13, 17)	('date', '.')	"It was , President Franklin D. Roosevelt said , "" a date which will live in infamy . """
69100	that others enjoyed	others	NOUN	that	dobj	protections	the same protections	(35, 37)	('protections', '.')	As the United States was plunged into the war , Jeanne and her family learned a bitter truth- for Americans of Japanese descent , being a U.S. citizen did not afford the same protections that others enjoyed .
69101	who has lost everything	who	PRON	who	nsubj	man	a proud man	(6, 9)	('man', '.')	He 's a proud man who has lost everything .
69102	who spent time in an internment camp	who	PRON	who	nsubj	one	no one	(3, 9)	('one', 'is')	But no one who spent time in an internment camp is left unscarred .
69103	who live here	who	PRON	who	nsubj	people	The native people	(3, 5)	('people', 'are')	The native people who live here are called the NaVi ( NAH-vee ) .
69104	who is in charge of security for RDA	who	PRON	who	nsubj	Quaritch	Quaritch	(7, 14)	(',', '.')	Later , Jake talks to Quaritch , who is in charge of security for RDA .
69105	which is inside a huge tree called Hometree	which	DET	which	nsubj	village	her village	(7, 14)	(',', '.')	Neytiri takes Jake to her village , which is inside a huge tree called Hometree .
69106	that is trying to kill you	that	DET	that	nsubj	Ikran	an Ikran	(8, 13)	('Ikran', '.')	Neytiri : You must fight an Ikran that is trying to kill you .
69107	that stood in a vacant lot near the school - bus stop	that	DET	that	nsubj	tree	an old sycamore tree	(16, 27)	('tree', '.')	Ever since she was little , she loved to climb up into an old sycamore tree that stood in a vacant lot near the school-bus stop .
69108	who is watering her newly seeded lawn	who	PRON	who	nsubj	JuIi	JuIi	(7, 13)	(',', '.')	Bryce walks up behind JuIi , who is watering her newly seeded lawn .
69109	who 's iridescent	who	PRON	who	nsubj	someone	someone	(9, 11)	('someone', '.')	every once in a while , you find someone who 's iridescent .
69110	who had drawn hundreds of birds	who	PRON	who	nsubj	genius	the genius	(17, 22)	('genius', '.')	She considered nature a better portraitist than her favorite artist , John Audubon , the genius who had drawn hundreds of birds .
69111	that extended from their squat trailer to the rusting tractors parked in the back	that	DET	that	nsubj	lake	a lake	(23, 36)	('rainwater', '.')	Lisa stepped away from nature 's mirror and was debating what afterschool snack she would fix when she spied a lake of rainwater that extended from their squat trailer to the rusting tractors parked in the back .
69112	that harvested cantaloupes	that	DET	that	nsubj	crew	women crew	(14, 16)	('crew', '.')	- she thinned beets and cotton and was sometimes on a women 's crew that harvested cantaloupes .
69113	that had tunneled under their garden patch last summer and nibbled at everything her father had planted	father	NOUN	that	nsubj	gopher	The gopher	(3, 19)	('gopher', ':')	The gopher that had tunneled under their garden patch last summer and nibbled at everything her father had planted : cucumbers , tomatoes , chilies , and eggplant ?
69114	that began somewhere behind the tractors	that	DET	that	nsubj	rainbow	a rainbow	(6, 11)	('rainbow', '.')	Over the lake arched a rainbow that began somewhere behind the tractors .
69115	that had emerged	that	DET	that	nsubj	stars	the pale stars	(18, 20)	('stars', '.')	She watched the geese until they , too , disappeared , lost somewhere between the pale stars that had emerged .
69116	who were shoving each other	who	PRON	who	nsubj	boys	two boys	(16, 20)	('boys', '.')	Mrs. Mann walked away to put an end to a commotion caused by two boys who were shoving each other .
69117	that lived in a junkyard off Highway 99	that	DET	that	nsubj	thrush	the thrush	(8, 15)	('thrush', '.')	She only had to think of the thrush that lived in a junkyard off Highway 99 .
69118	whose hooves were as muddy as her shoes	hooves	NOUN	whose	poss	calf	the calf	(19, 26)	(',', '.')	""" Do n't go , "" Lisa urged in a low voice as she approached the calf , whose hooves were as muddy as her shoes . """
69119	that occurred in her yard	that	DET	that	nsubj	scene	the scene	(5, 9)	('scene', 'was')	Her drawing of the scene that occurred in her yard was in her backpack .
69120	that thirsty	that	DET	that	nsubj	earth	the earth	(3, 4)	('earth', '?')	Was the earth that thirsty ?
69121	that made her socks wet	socks	NOUN	that	nsubj	landing	the wet landing	(5, 9)	('landing', '.')	She cursed the wet landing that made her socks wet .
69122	that smelled much better than the dung heap	that	DET	that	nsubj	place	a place	(9, 16)	('sleep', ',')	And the midwife gave her a place to sleep that smelled much better than the dung heap , though it was much less warm .
69123	who had taunted	who	PRON	who	nsubj	boys	the boys	(5, 7)	('boys', 'her')	One of the boys who had taunted her is holding the cat by his tail .
69124	who could read	who	PRON	who	nsubj	someone	someone	(7, 9)	('someone', '.')	This face could belong to someone who could read .
