	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
51132	who won	who	PRON	who	nsubj	matter	no matter	(15, 16)	('matter', '.')	She was n't sure the elections would change anything on the island , no matter who won .
51133	who had gone from a Little Los Angeles childhood to a GreenValley office	who	PRON	who	nsubj	anyone	anyone	(9, 21)	('anyone', ',')	And even though she did n't know anyone who had gone from a Little Los Angeles childhood to a GreenValley office , she still thought maybe it was possible .
51134	that could bounce her off the track of buses and hairnets and cheese food on seaweed crackers	that	DET	that	nsubj	luck	luck	(10, 26)	('persistence', ';')	There might be some combination of luck and persistence that could bounce her off the track of buses and hairnets and cheese food on seaweed crackers ; she just was n't sure what it was yet .
51135	when every catch or pause in that breathing forced her into sudden vigilance	catch	NOUN	that	det	bell	an alarm bell	(25, 37)	('in', 'her')	On sleepless nights when her mother 's breathing was loud as an alarm bell in her brain , when every catch or pause in that breathing forced her into sudden vigilance , she would play over in her mind the images of clean and quiet apartments in Sonoma .
51136	that violated the neighborhood 's theme	that	DET	that	nsubj	anything	anything	(13, 18)	('anything', '.')	You got in trouble for painting yourself here , or for doing anything that violated the neighborhood 's theme .
51137	who went to the University	who	PRON	who	nsubj	kids	the kids	(4, 8)	('kids', 'were')	Most of the kids who went to the University were born rich , but for those very few scholarship kids it was a way to make money , a way to bounce yourself out .
51138	who 'd passed	who	PRON	who	nsubj	anyone	anyone	(7, 9)	('anyone', '.')	And Darcy had never known anyone who 'd passed .
51139	that flimsy	that	DET	that	nsubj	dress	a dress	(35, 36)	('dress', '.')	The girl had made Darcy laugh when she first got to World Experiences -- it had been a good fifty years since anyone could 've gone outside on the mainland prairie in a dress that flimsy .
51140	that came over on the last boat with all the criminals and homeless people	that	DET	that	nsubj	ones	the ones	(29, 42)	('ones', '.')	Darcy could 've done just as good a job , even though she was island-born and the only dogs she 'd ever seen were the ones that came over on the last boat with all the criminals and homeless people .
51141	who hobbled in now	who	PRON	who	nsubj	women	women	(5, 8)	('women', 'could')	The old men and women who hobbled in now could n't afford servants , and they could n't afford Paradise Valley .
51142	who gave an employee 's polite laugh	who	PRON	who	nsubj	Stella	Stella	(8, 14)	(',', '.')	First she made some joke to Stella , who gave an employee 's polite laugh .
51143	in which she confessed	she	PRON	which	pobj	future	a future	(10, 13)	('in', 'pulled')	Darcy felt herself teetering forward into a future in which she confessed , pulled the steak out of her jumpsuit , lost her job , and walked out onto the street with no money and nowhere to be .
51144	who had every reason to cry	who	PRON	who	nsubj	person	a truthful , pathetic , injured person	(12, 17)	('person', '.')	She told herself she was a truthful , pathetic , injured person who had every reason to cry .
51145	who did play with her for being weird themselves and making her look weirder , and old Dolores Beltran for checking on her and bringing her buuelos and making her feel like an orphan	her	PRON	who	nsubj	kids	the few kids	(17, 50)	('kids', '.')	She cursed the kids at school for thinking she was weird , and the few kids who did play with her for being weird themselves and making her look weirder , and old Dolores Beltran for checking on her and bringing her buuelos and making her feel like an orphan .
51146	that looked like what rich people fed their cats	people	NOUN	that	nsubj	dinner	a dinner	(12, 20)	('dinner', '.')	It would serve her mother right to come home to a dinner that looked like what rich people fed their cats .
51147	that had built out the coastline when the first - boaters came	boaters	NOUN	that	nsubj	project	the landfill project	(20, 31)	('project', '.')	The path to the building was made of ground-up mainland trash , leftovers from the landfill project that had built out the coastline when the first-boaters came .
51148	who 's ever nice to me	who	PRON	who	nsubj	diver	the only diver	(7, 12)	('diver', '.')	""" She 's practically the only diver who 's ever nice to me . """
51149	who are down there looking at fish	who	PRON	who	nsubj	ones	the ones	(4, 10)	('ones', '.')	They 're the ones who are down there looking at fish .
51150	who cares	who	PRON	who	nsubj	one	the only one	(5, 6)	('one', '.')	Sarah 's the only one who cares .
51151	that guarded the wall between Tyson 's headquarters and the north edge of Manhattanville	that	DET	that	nsubj	force	the personal force	(21, 34)	('force', '.')	The Seaguards got paid more than any of the other guards -- more even than the members of the personal force that guarded the wall between Tyson 's headquarters and the north edge of Manhattanville .
51152	who had gotten into trouble	who	PRON	who	nsubj	son	a son	(16, 20)	('brother', ',')	Most of these people were here about a son or daughter or sister or brother who had gotten into trouble , some young person stuck to the flypaper of the criminal justice system .
51153	who just wanted to bust you for solvent or keep you from hanging out in the nice neighborhoods	who	PRON	who	nsubj	kids	, preppy rich kids	(9, 26)	('kids', '.')	, preppy not-quite-rich kids who just wanted to bust you for solvent or keep you from hanging out in the nice neighborhoods .
51154	who had called the number	who	PRON	who	nsubj	anyone	anyone	(18, 22)	('anyone', '.')	But often the flyers had rude things scrawled on them , and Darcy did n't know anyone who had called the number .
51155	that poured through his station every day	that	DET	that	nsubj	swill	the great roiling swill	(36, 42)	('deaths', '.')	Probably he had picked her out of the crowd because he liked her looks , and maybe he would pick her problem out of the great roiling swill of convictions and assaults and disappearances and deaths that poured through his station every day .
51156	who shot him	who	PRON	who	nsubj	guy	the guy	(5, 7)	('guy', 'and')	My cousin found the guy who shot him and she went to his house .
51157	that advanced in years	that	DET	that	nsubj	woman	a woman	(17, 20)	('woman', '.')	""" If we do n't do something soon , no man is going to want a woman that advanced in years ."
51158	who said we should challenge ourselves to grow	we	PRON	who	nsubj	one	the one	(5, 12)	('one', '.')	""" You 're the one who said we should challenge ourselves to grow . """
51159	who runs everything now	who	PRON	who	nsubj	president	the vice president	(7, 10)	('president', '.')	My brother Nathan is the vice president who runs everything now .
51160	that rolled off her lips ,	that	DET	that	nsubj	sound	a soft , full , infectious sound	(10, 15)	('sound', 'not')	She giggled , a soft , full , infectious sound that rolled off her lips ,
51161	that lobby them	that	DET	that	nsubj	those	those	(17, 19)	('those', '--')	The rest of Washington -- the legislators , the judiciary , the executive branch , and those that lobby them --
51162	that was n't always the most politically stable or on the best of terms with her employer , the U.S. of A.	that	DET	that	nsubj	country	a country	(13, 34)	('country', 'Her')	Her mother was American and her father was from Venezuela , a country that was n't always the most politically stable or on the best of terms with her employer , the U.S. of A.
51163	that poured in from every U.S. embassy around the world	that	DET	that	nsubj	traffic	info traffic	(16, 25)	('traffic', '.')	so they could spend the next couple of hours sifting through the megabytes of info traffic that poured in from every U.S. embassy around the world .
51164	who could n't	who	PRON	who	nsubj	lawyers	lawyers	(9, 11)	('lawyers', '.')	Though I 've met my share of lawyers who could n't .
51165	that would like to see me dead	me	PRON	that	nsubj	men	fifty men	(12, 18)	('men', ',')	"<p> "" Because there 's fifty or sixty men that would like to see me dead , "" answered Holliday ."
51166	who were five states apart on the very same day	who	PRON	who	nsubj	men	two men	(26, 35)	('men', '.')	""" I ca n't tell if you 're kidding or not . "" <p> "" I 'm supposed to have killed two men who were five states apart on the very same day . "" Holliday smiled ."
51167	who deserve killing	who	PRON	who	nsubj	men	men	(7, 9)	('men', ',')	""" If you 're looking for men who deserve killing , you might spend some time with Miss Anthony , "" observed Wilde ."
51168	who is difficult to impress	who	PRON	who	nsubj	man	a dying man	(7, 11)	('man', '.')	""" I 'm a dying man who is difficult to impress . "" <p>"
51169	that can extract silver faster than any ten - man crew you ever saw	you	PRON	that	nsubj	invention	an invention	(20, 33)	('invention', '.')	The silver mines in Tombstone are just about played out , so he came up here with an invention that can extract silver faster than any ten-man crew you ever saw .
51170	who 'd kill a monk being considerate enough to leave them behind	who	PRON	who	nsubj	anyone	anyone	(5, 16)	('anyone', '.')	Hard to imagine anyone who 'd kill a monk being considerate enough to leave them behind .
51171	that this was a murder investigation , not a sightseeing tour	this	DET	that	mark	cop	the young cop	(12, 22)	('cop', '.')	""" <p> Andreas thought to remind the young cop that this was a murder investigation , not a sightseeing tour ."
51172	that held influence in this office	that	DET	that	nsubj	church	the church	(6, 11)	('church', '.')	Obviously , it was the church that held influence in this office .
51173	who murdered this old man	who	PRON	who	nsubj	bastards	the miserable , damned bastards	(19, 23)	('bastards', '.')	@ to be clinical and focus : focus on finding the miserable , damned-to-hell bastards who murdered this old man .
51174	that covered the surrounding hillside	that	DET	that	nsubj	trees	the trees	(8, 12)	('foliage', ',')	Lifting her gaze to the trees and foliage that covered the surrounding hillside , she shielded her eyes against the sun and scanned the area for any sign of someone watching .
51175	that amused Madison	that	DET	that	nsubj	something	something	(12, 14)	('something', ',')	The council even provided her with health and dental insurance , something that amused Madison , considering vampires
51176	that supported the patio roof	that	DET	that	nsubj	posts	the posts	(9, 13)	('posts', ',')	<p> Leaning against one of the posts that supported the patio roof , Madison wrapped the towel around herself tighter and studied the body .
51177	that turned into silent horror	that	DET	that	nsubj	scream	a scream	(6, 10)	('surprise', '.')	It was a scream of surprise that turned into silent horror .
51178	that led down into the shallow water	that	DET	that	nsubj	steps	the wide steps	(15, 21)	('steps', '.')	The body was at the far end of the pool , near the wide steps that led down into the shallow water .
51179	that had passed since she 'd first seen the body , called Notchey	she	PRON	that	nsubj	time	the time	(11, 23)	('time', ',')	Doing some quick calculations , she added up the time that had passed since she 'd first seen the body , called Notchey , and went upstairs .
51180	that let in no light	that	DET	that	nsubj	head	his head	(5, 9)	('head', '.')	A hood over his head that let in no light .
51181	that still hummed in his nerve endings	that	DET	that	nsubj	pain	the pain	(13, 19)	('pain', '.')	What Plympton saw in those pictures instantly separated him from the pain that still hummed in his nerve endings .
51182	that he was able to understand what had just happened	what	PRON	that	mark	moments	inarticulate moments	(10, 19)	('moments', '.')	It was only after several gasping , inarticulate moments that he was able to understand what had just happened .
51183	that had a pattern of swirling stars	that	DET	that	nsubj	curtain	a shower curtain	(38, 44)	('curtain', '.')	In the photo , Zo was naked , her young body steaming with hot water as she stepped out of the shower over the rim of the tub , on hand raised to push aside a shower curtain that had a pattern of swirling stars .
51184	that flooded his arms with power	that	DET	that	nsubj	inferno	an inferno	(21, 26)	('rage', '.')	Plympton saw his daughter in her unguarded nakedness and it awoke in him a hot fury an inferno of murderous rage that flooded his arms with power .
51185	that I want	I	PRON	that	dobj	anything	absolutely anything	(6, 8)	('anything', '?')	"Will you do absolutely anything that I want ? """
51186	that remained now	that	DET	that	nsubj	All	All	(1, 3)	('All', 'was')	All that remained now was a frayed tether of hope .
51187	I need that to make in order to keep your loved ones alive	I	PRON	that	dobj	calls	the calls	(18, 30)	('calls', '.')	If you move too soon then I will know , and I will not make the calls that I need to make in order to keep your loved ones alive .
51188	that raged within him	that	DET	that	nsubj	battle	the battle	(6, 9)	('battle', 'or')	He would either win the battle that raged within him or he would die fighting , but Coletti could n't allow his demons to consume him .
51189	that helped to maintain the historic graveyard where burials were now a rarity	burials	NOUN	that	nsubj	raiser	the annual fund - raiser	(10, 22)	('raiser', ',')	> Coletti had heard of the annual fund-raiser that helped to maintain the historic graveyard where burials were now a rarity , but he 'd never paid attention , and in truth , he did n't care about it now .
51190	that marked Mary Smithson 's grave	that	DET	that	nsubj	stone	the small , flat stone	(17, 22)	('stone', '.')	He stood there and took a deep breath as he looked at the small , flat stone that marked Mary Smithson 's grave .
51191	who 'd perished in the abandoned warehouse	who	PRON	who	nsubj	killer	the crazed killer	(6, 12)	('killer', ',')	Not as the crazed killer who 'd perished in the abandoned warehouse , but as the woman he 'd loved almost from the moment they met .
51192	that was almost musical	that	DET	that	nsubj	laugh	a laugh	(20, 23)	('laugh', '.')	He wanted to remember her smiling and full of life , with a sparkle in her eye and a laugh that was almost musical .
51193	that was vaguely familiar	that	DET	that	nsubj	sense	a sense	(27, 30)	('purpose', '.')	About thirty feet to his left , the young woman he 'd seen earlier was walking toward him , taking each step with a sense of purpose that was vaguely familiar .
51194	who knew she was being watched	who	PRON	who	nsubj	woman	a woman	(12, 17)	('woman', '.')	She did n't sashay with the self-awareness of a woman who knew she was being watched .
51195	who was searching for something	who	PRON	who	nsubj	someone	someone	(16, 20)	('someone', '.')	Rather , she moved in fits and starts , with the confused look of someone who was searching for something .
51196	that were at once intense and alluring	that	DET	that	nsubj	eyes	eyes	(5, 11)	('eyes', ',')	This woman , with eyes that were at once intense and alluring , was a younger version of Mary .
51197	that peppered the sprawling graveyard	that	DET	that	nsubj	maze	the maze	(21, 25)	('mausoleums', '.')	He looked frantically around him as he made his way through the maze of headstones and crypts , spires and mausoleums that peppered the sprawling graveyard .
51198	that wound along the Schuylkill 's banks	that	DET	that	nsubj	road	the lined , scenic road	(13, 19)	('road', '.')	Joggers slowed on Kelly Drive -- the tree-lined , scenic road that wound along the Schuylkill 's banks .
51199	that was parted and combed to the left	that	DET	that	nsubj	hair	stringy black hair	(19, 26)	('hair', '.')	His mustache was thick and crooked , and his high , wide forehead was topped by stringy black hair that was parted and combed to the left .
51200	that hung limp against a high - collared shirt	that	DET	that	nsubj	tie	a bow tie	(19, 27)	('tie', '.')	He was wearing a long black topcoat with the wide lapels of centuries gone by and a bow tie that hung limp against a high-collared shirt .
51201	that flanked the graveyard and extended along both sides of the river	that	DET	that	nsubj	woodlands	woodlands	(29, 40)	('woodlands', '.')	Boats from the department 's Marine Unit trolled the river , a helicopter hovered overhead , and police flooded Fairmount Park , the acres-wide swath of woodlands that flanked the graveyard and extended along both sides of the river .
51202	who 'd stood on the front lines of the city 's war on crime	who	PRON	who	nsubj	men	men	(18, 31)	('men', '.')	Known to his fellow officers as Smitty , he was hewn from a long line of men who 'd stood on the front lines of the city 's war on crime .
51203	that included five acres of woods	that	DET	that	nsubj	sector	a sector	(14, 19)	('sector', ',')	But here , in the park , he was left to patrol a sector that included five acres of woods , three baseball diamonds , two eighteenth-century mansions , and a broken-down amphitheater .
51204	that housed Smith Playground and the historic home on the other side of Reservoir Drive	that	DET	that	nsubj	mansion	the mansion	(9, 23)	('mansion', '.')	He 'd checked the locked doors on the mansion that housed Smith Playground and the historic home on the other side of Reservoir Drive .
51205	that connected Kelly Drive to the park	that	DET	that	nsubj	bridge	a bridge	(22, 28)	('bridge', '.')	Smitty took one more swing through his sector , riding past a statue of General Ulysses S. Grant and beneath a bridge that connected Kelly Drive to the park .
51206	that ran near the reservoir	that	DET	that	nsubj	sliver	a sliver	(7, 11)	('road', ',')	Pleasant Drive , a sliver of road that ran near the reservoir , he passed Smith Playground and saw something in the woods to his right .
51207	that served as a disc golf course	that	DET	that	nsubj	baskets	metallic baskets	(18, 24)	('baskets', '.')	In warm weather , it was a mix of fallen trees , worn paths , and metallic baskets that served as a disc golf course .
51208	that appeared to be the suspect	that	DET	that	nsubj	something	something	(12, 17)	('something', '.')	With each step he took , he caught another glimpse of something that appeared to be the suspect .
51209	that temporarily swung the battle in his favor	that	DET	that	nsubj	hook	a left hook	(18, 25)	('hook', '.')	<p> Scrambling to his knees , Smitty caught the man with a hard left hook that temporarily swung the battle in his favor .
51210	that trickled down his forehead	that	DET	that	nsubj	drop	Even the drop	(5, 9)	('blood', 'appeared')	Even the drop of blood that trickled down his forehead appeared to be black instead of red .
51211	that remained	that	DET	that	nsubj	thing	The only thing	(3, 4)	('thing', 'was')	The only thing that remained was a single black bird , perched high above the scene .
51212	( which harlan ignored )	harlan	PROPN	which	det	plants	the plants	(7, 11)	('(', 'offering')	It meant watering the plants ( which harlan ignored ) and offering to warm a meal for him before she left .
51213	which were clutching the sheets	which	DET	which	nsubj	Jean	Cora Jean	(43, 47)	(',', '.')	Meaning to apologize for having heaped some kind of emotional ache on top of the cancer 's pain , she returned her sloshing teacup to the tray , then reached out and placed her hands on top of Cora Jean 's , which were clutching the sheets .
51214	that delivered breath taking	that	DET	that	nsubj	aqueduct	an aqueduct	(10, 13)	('aqueduct', 'hurt')	And then the poison found her spine , an aqueduct that delivered breath taking hurt to every nerve in Audrey 's body .
51215	who understood not a bit of what had transpired	what	PRON	who	nsubj	p	< p	(5, 13)	(',', ',')	<p> Audrey , who understood not a bit of what had transpired , said nothing .
51216	who intended to hijack her car or snatch her purse	who	PRON	who	nsubj	man	a large man	(15, 24)	('man', '.')	Invisible but solid , thick air stepped in front of her like a large man who intended to hijack her car or snatch her purse .
51217	that grew louder in her own ears until it drowned out everything else on the street	it	PRON	that	nsubj	noise	a whining noise	(12, 27)	('noise', '.')	The drill into her heart kept turning , creating a whining noise that grew louder in her own ears until it drowned out everything else on the street .
51218	that had escorted in winter 's final batch of fog	that	DET	that	nsubj	rain	the rain	(10, 19)	('rain', '.')	The dirt underfoot was still soft from the rain that had escorted in winter 's final batch of fog .
51219	who thought she was outside of God 's will , or heretical or occult or misguided or just plain loony	she	PRON	who	nsubj	Anyone	Anyone	(1, 20)	('Anyone', ',')	Anyone who thought she was outside of God 's will , or heretical or occult or misguided or just plain loony , would frown on her husband too .
51220	which was easier for Audrey to remember	Audrey	PROPN	which	nsubj	Miralee	Miralee	(8, 14)	(',', 'because')	And their daughter 's name was Miralee , which was easier for Audrey to remember because until last week , the start of spring break , her son had dated the girl for a brief time .
51221	who regarded the Xhosas with suspicion	who	PRON	who	nsubj	maids	skinny Zulu maids	(6, 11)	(',', ',')	There were skinny Zulu maids , who regarded the Xhosas with suspicion , befriended the Ndebele women and were strict with their spoiled white charges .
51222	that were close to the city center	that	DET	that	nsubj	those	those	(5, 11)	('those', ',')	The best areas were those that were close to the city center , but not within a drunken stroll of it .
51223	which completed the circle south of the city	which	DET	which	nsubj	suburbs	The southern suburbs	(4, 11)	(',', ',')	The southern suburbs , which completed the circle south of the city , were not very nice at all .
51224	that seemed ominous in the northern suburbs of Johannesburg	that	DET	that	nsubj	things	The only things	(3, 11)	('things', 'were')	The only things that seemed ominous in the northern suburbs of Johannesburg were the violent thunderstorms .
51225	who assumed --	who	PRON	who	nsubj	place	place	(10, 12)	('place', 'for')	I arrived in the world with a sister in place who assumed -- for she had an imperious nature -- her seniority and superiority in all matters .
51226	who slapped me around quite a lot	who	PRON	who	nsubj	friend	a faced friend	(15, 21)	(',', '--')	My older sister , Lisa , had a horsey-faced friend called Nicola , who slapped me around quite a lot --
51227	who had to perform a prompt about - face to conceal her irrational abhorrence for the word	who	PRON	who	nsubj	mother	my mother	(21, 37)	('mother', '.')	"For instance , when Julia asked to use the "" loo , "" my sister reported the matter to my mother who had to perform a prompt about-face to conceal her irrational abhorrence for the word . """
51228	who lived in Brixton or Mayfair	who	PRON	who	nsubj	people	Only people	(2, 7)	('people', 'had')	Only people who lived in Brixton or Mayfair had fannies , piels , butts , bums , totties , or asses .
51229	that looked like a vagina	that	DET	that	nsubj	face	a face	(27, 31)	('face', '.')	we thought this a good insult ; good insults should make reference to the sexual organs and surely nothing could be as bad has having a face that looked like a vagina .
51230	that others thought best left unsaid	others	NOUN	that	dobj	things	things	(10, 15)	('things', '.')	She had a habit of saying certain penetrating things that others thought best left unsaid .
51231	which was just about the saddest thing I ever saw	I	PRON	which	nsubj	Susie	Susie	(25, 34)	(',', '.')	Sometimes when she got home from her not very nice school , she would change into her Brownie uniform and make cookies with Susie , which was just about the saddest thing I ever saw .
51232	which she shared with me while doing the ironing as I ate my sandwiches after school	I	PRON	which	dobj	matter	every matter	(10, 25)	(',', '.')	Susie had rigid opinions on almost every matter , which she shared with me while doing the ironing as I ate my sandwiches after school .
51233	that could wait until morning	that	DET	that	nsubj	dishes	the supper dishes	(13, 17)	('dishes', '.')	After every meal she washed the dishes , except the supper dishes that could wait until morning .
51234	that overlooked the swimming pool	that	DET	that	nsubj	stoop	a stoop	(11, 15)	('stoop', '.')	It was tidy , with a small garden and a stoop that overlooked the swimming pool .
51235	that I loved my mother	I	PRON	that	dobj	intensity	the same possessive intensity	(30, 34)	('intensity', '.')	"Both my parents had had occasion to say to me , "" Susie is not your slave , "" and yet I loved Susie with the same possessive intensity that I loved my mother ."
51236	that had to be done	that	DET	that	nsubj	much	so much	(4, 8)	('much', '.')	There was so much that had to be done .
51237	that you wanted at home all the time	you	PRON	that	dobj	sorts	the sorts	(9, 16)	('mothers', '.')	But these were not the sorts of mothers that you wanted at home all the time .
51238	who took too keen an interest in what it was we did	we	PRON	who	nsubj	mothers	not mothers	(13, 24)	('mothers', '.')	We needed mothers when we came home from school , but not mothers who took too keen an interest in what it was we did .
51239	which she wiped away with the back of her hand	she	PRON	which	dobj	cheeks	her cheeks	(10, 19)	(',', '.')	<p> Tears ran down her cheeks , which she wiped away with the back of her hand .
51240	I knew that of	I	PRON	that	pobj	habit	her only guilty habit	(7, 10)	('habit', ',')	Snuff was her only guilty habit that I knew of , though as unpleasant habits go , it was pretty revolting .
51241	which he held in his own	he	PRON	which	dobj	hand	Mab right hand	(8, 13)	(',', '.')	"He lifted Mab 's right hand , which he held in his own . """
51242	that stretched around us in all directions	that	DET	that	nsubj	landscape	the infernal landscape	(7, 13)	('landscape', ':')	He glanced nervously at the infernal landscape that stretched around us in all directions : the dreary swamps , the cypresses dripping with dead moss , the lurid red sky , the Wall of Flame burning in the far distance .
51243	who thinks he 's Humphrey Bogart	he	PRON	who	nsubj	body	a human body	(31, 36)	('body', ',')	"Might increase the appeal of being trapped in Hell , searching for my lost family members with my brother the former pope , an Aerie One trapped in a human body who thinks he 's Humphrey Bogart , and the sister I hate . """
51244	who were in the middle	who	PRON	who	nsubj	those	those	(21, 25)	('us', '.')	When the ground underfoot was spongy and sinking , it became both treacherous and aggravating , particularly for those of us who were in the middle .
51245	which he cupped around his mouth with its close - trimmed black beard	he	PRON	which	dobj	hands	his hands	(6, 18)	(',', '.')	This freed his hands , which he cupped around his mouth with its close-trimmed black beard .
51246	that stretched out in every direction as far as the eye could see	eye	NOUN	that	nsubj	expanse	the tremendous expanse	(8, 20)	('swamp', '.')	We glanced across the tremendous expanse of swamp that stretched out in every direction as far as the eye could see .
51247	that were merely spiritual upon the material plane	that	DET	that	nsubj	Qualities	Qualities	(1, 8)	('Qualities', 'had')	Qualities that were merely spiritual upon the material plane had a physical nature here .
51248	who betray their family	who	PRON	who	nsubj	sisters	sisters	(14, 17)	('sisters', 'are')	""" Gregor may not be damned , "" Erasmus granted , "" but sisters who betray their family are another issue ."
51249	that gave wings to my heart	that	DET	that	nsubj	thing	some fragile thing	(17, 22)	('thing', '.')	A spark of hope stirred within me , as if I beheld some fragile and heavenly thing that gave wings to my heart .
51250	that reminded me strangely of joy	that	DET	that	nsubj	tingle	an odd tingle	(27, 32)	('me', '.')	And yet , as I remembered the tone of his voice when he had spoken those parting words , an odd and glorious tingle spread through me that reminded me strangely of joy .
51251	that stood between me and the island , cursing I slipped and when landed hard on my knee	I	PRON	that	nsubj	hummock	a hummock	(11, 28)	('hummock', '.')	Muttering darkly under my breath , I leapt onto a hummock that stood between me and the island , cursing when I slipped and landed hard on my knee .
51252	with which he scoured the men	he	PRON	which	pobj	tails	a o ' -nine - tails	(14, 19)	('with', 'Whenever')	The demon wielded a cat-o ' -nine-tails , with which he scoured the men .
51253	that tormented them	that	DET	that	nsubj	hunger	some terrible inner hunger	(28, 30)	('hunger', '.')	them , they clawed at the slime to get back to where I swam , as if only by doing so could they sate some terrible inner hunger that tormented them .
51254	that had been mine for so many centuries	that	DET	that	nsubj	locks	the blond locks	(11, 18)	('locks', '.')	I had expected to see the silver-blond locks that had been mine for so many centuries .
51255	who were attacking her	who	PRON	who	nsubj	baddies	the baddies	(10, 13)	('baddies', '.')	Made it kind of hard to find the baddies who were attacking her .
51256	who were offering her flowers and chocolates	who	PRON	who	nsubj	couple	a couple	(31, 37)	(',', '.')	"I had to bonk a dapper gentleman in a tuxedo on the head with my trusty lead pipe , and punch right in their kissers a couple of swains , who were offering her flowers and chocolates . """
51257	who saw him	who	PRON	who	nsubj	you	you	(10, 12)	('you', ',')	""" Wish it could have been me instead of you who saw him , Ma'am , "" Mab replied humbly ."
51258	that tried to drag her into the depth	that	DET	that	nsubj	things	the things	(10, 17)	('things', '?')	What if Mephisto is down there , like the things that tried to drag her into the depth ?
51259	who had the Ball of *	who	PRON	who	nsubj	brother	my brother	(22, 27)	('brother', '*')	""" This is how I shall end my days , slogging through the Swamp of Uncleanness , searching aimlessly for my brother who had the Ball of *"
51260	that feed on blood	that	DET	that	nsubj	things	things	(6, 9)	('here', '.')	""" There are things down here that feed on blood ."
51261	that writhed and squirmed	that	DET	that	nsubj	living	living	(18, 21)	('living', '.')	In the distance rose a vast cylindrical tower with a round mushroomlike cap , constructed from something living that writhed and squirmed .
51262	all of whom , watched over by a small army of nannies and a handful of mothers , waded like diminutive giants among their toy sailing boats in the Serpentine	all	DET	whom	pobj	suits	sailor suits	(30, 59)	('of', 'p')	I had been standing for perhaps a quarter of an hour , gazing idly at the little boys in sailor suits and their sisters in pinafores , all of whom , watched over by a small army of nannies and a handful of mothers , waded like diminutive giants among their toy sailing boats in the Serpentine .
51263	who sat primly on a park bench	who	PRON	who	nsubj	one	all but one	(13, 19)	(',', ',')	I studied them intently , paying close attention to all but one , who sat primly on a park bench
51264	who laboured in the law	who	PRON	who	nsubj	one	one	(20, 24)	('one', '.')	A solicitor 's clerk , I should have thought , although his ascetic gauntness did not without contradiction suggest one who laboured in the law .
51265	that came to mind	that	DET	that	nsubj	thing	the first thing	(13, 16)	('thing', '.')	""" De Voors , "" I said , blurting out the first thing that came to mind ."
51266	that failed to jell - an impertinence	that	DET	that	nsubj	part	my part	(8, 14)	('part', '.')	It was an attempted joke on my part that failed to jell-an impertinence .
51267	who has sat by many a sickbed	who	PRON	who	nsubj	man	a man	(11, 17)	('man', '.')	""" He has the slightly hunched shoulders of a man who has sat by many a sickbed . """
51268	who was picking up scraps of paper and lobbing them with precision into a wheeled refuse bin .	who	PRON	who	nsubj	man	the old man	(8, 25)	(',', '<')	I sized up the old man , who was picking up scraps of paper and lobbing them with precision into a wheeled refuse bin .
51269	who seems quite ordinary - quite plain	who	PRON	who	nsubj	person	a person	(5, 11)	('person', '.')	Over there is a person who seems quite ordinary-quite plain .
51270	who was knee - deep in the water	who	PRON	who	nsubj	child	a child	(16, 23)	('child', '.')	As he spoke , the woman leaped to her feet and called out to a child who was knee-deep in the water .
51271	he proceeded which to unfold and flatten on his knee	he	PRON	which	dobj	clipping	a columned clipping	(17, 26)	('clipping', '.')	He reached with two fingers into his vest pocket and extracted a double-columned clipping which he proceeded to unfold and flatten on his knee .
51272	who had , moments before	who	PRON	who	nsubj	Barnett	Mrs. Frieda Barnett	(20, 24)	(',', ',')	Police were called at an early hour this morning to Number Six , Buncombe Place by Mrs. Frieda Barnett , who had , moments before , found her husband , Welland Barnett , aged fifty , of the same address , dead in the drawing room in a pool of his own blood .
51273	who were willing to < p	who	PRON	who	nsubj	p	> p	(24, 29)	(',', '>')	> son of a bitch , and there were n't many people in Carapicuiba , <p> or the surrounding communities either , who were willing to <p
51274	who was < p	who	PRON	who	nsubj	guy	a guy	(13, 16)	('guy', '>')	<p> Nor were there many people willing to hire a guy who was <p
51275	that undoubtedly saved his life	that	SCONJ	that	nsubj	fact	a fact	(18, 22)	('fact', '.')	He missed encountering her abductors by <p> about fifty-five minutes , a fact that undoubtedly saved his life .
51276	who 'd snatched the Artist 's mother	who	PRON	who	nsubj	felons	The felons	(3, 9)	('felons', 'could')	The felons who 'd snatched the Artist 's mother
51277	who benefits	who	PRON	who	nsubj	stuff	his stuff	(8, 9)	(',', '?')	If Tico ca n't do his stuff , who benefits ?
51278	that means	that	DET	that	nsubj	fuck	the fuck	(4, 5)	('fuck', '.')	""" Whatever the fuck that means ."
51279	that rationed all our other summers	that	DET	that	nsubj	borders	the invisible borders	(17, 22)	('borders', '.')	We have been sprung from our backyards , from the neighborhood park , from the invisible borders that rationed all our other summers .
51280	that puts a tree on its flag	that	DET	that	nsubj	sort	a kinder sort	(11, 17)	('country', '.')	and I think it must be a kinder sort of country that puts a tree on its flag .
51281	who have spent the past year tormenting us	who	PRON	who	nsubj	children	only the children	(12, 19)	('children', ',')	If we are lucky , he will encounter only the children who have spent the past year tormenting us , and he will grind their bones for bread .
51282	that reads	that	DET	that	nsubj	vents	the vents	(17, 18)	"('locker', '""')"	In seventh grade , the year Hanna will slip a note between the vents of my locker that reads
