	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
44291	who called only when I wanted something	I	PRON	who	nsubj	one	the one	(11, 17)	('one', '.')	", Will says , "" I thought I was the one who called only when I wanted something . """
44292	that could enhance his reputation and earn him more money if he managed to fashion something cinematic out of the ruins	he	PRON	that	nsubj	region	a beleaguered region	(40, 60)	('region', '.')	His father 's interest in it , his research and his four visits in the years since the storm , had , until now , only seemed to be a businessman 's pragmatism : here was a beleaguered region that could enhance his reputation and earn him more money if he managed to fashion something cinematic out of the ruins .
44293	who picked you up at the airport	who	PRON	who	nsubj	person	The same person	(3, 9)	('person', '.')	The same person who picked you up at the airport .
44294	that was likely to annoy her	that	DET	that	nsubj	news	news	(22, 27)	('news', '.')	He did n't call her before he left for New Orleans , not wanting to bother her in New York with news that was likely to annoy her .
44295	that look like the ones	that	DET	that	nsubj	Bans	Ray - Bans	(21, 25)	('Bans', 'Will')	His chest hair is visible in the V of his green linen shirt and he wears sunglasses , Ray-Bans that look like the ones Will gave him for his birthday the previous April .
44296	who is probably older than her own father	who	PRON	who	nsubj	man	a man	(12, 19)	('man', '.')	It looks like she is in love with him , a man who is probably older than her own father .
44297	that has plagued him since childhood-	that	DET	that	nsubj	problem	a problem	(5, 10)	('problem', 'there')	It is a problem that has plagued him since childhood-
44298	that strikes him as more oppressive than having no choices at all	that	DET	that	nsubj	fact	a fact	(12, 23)	('fact', '.')	there have always seemed to be so many choices , a fact that strikes him as more oppressive than having no choices at all .
44299	that feels like a suffocating second skin	that	DET	that	nsubj	sheet	a heavy sheet	(6, 12)	('sheet', ',')	The heat is a heavy sheet that feels like a suffocating second skin , and he feels the approach of a headache .
44300	that had won awards	that	DET	that	nsubj	ones	even the ones	(24, 27)	('ones', '.')	His father had wanted it to be better , but he wanted all of his films to be better , even the ones that had won awards .
44301	I know that of	I	PRON	that	pobj	one	""" No one"	(7, 10)	('one', '.')	"<p> "" No one that I know of . """
44302	which Will knows some directors do	directors	NOUN	which	nsubj	names	characters names	(12, 17)	(',', '.')	He does n't call them by their characters ' names , which Will knows some directors do .
44303	that took three and a half hours to film to his father 's satisfaction ,	that	DET	that	nsubj	scene	a minute scene	(14, 28)	('scene', 'not')	It is six thirty when the company wraps , a two-minute scene that took three and a half hours to film to his father 's satisfaction , not including the five hours spent on setup .
44304	who has called her	who	PRON	who	nsubj	son	the son	(25, 28)	(',', '.')	> Fran answers her phone on the second ring and sounds disappointed when she realizes it is the son , not the star , who has called her .
44305	who had invented the light bulb	who	PRON	who	nsubj	man	the man	(47, 52)	('man', '.')	When they were kids , they used to play school , and because she was younger , he always made her be the student , but she sometimes had to remind him of the year of the first moon landing or the name of the man who had invented the light bulb .
44306	that were sitting idle at home	that	DET	that	nsubj	toys	his toys	(5, 10)	('toys', ',')	Thinking about his toys that were sitting idle at home , or the after-school soccer game where he wanted to be a striker for once instead of a boring defender .
44307	that open onto Chartres Street	that	DET	that	nsubj	doors	the doors	(18, 22)	('doors', ',')	Renn 's hand lingers for a moment at her lower back as he guides her toward the doors that open onto Chartres Street , both of them dressed in black-
44308	who will remember their sighting of the two movie stars for years	who	PRON	who	nsubj	people	people	(22, 33)	('people', '.')	A taxi has spirited them away or they have disappeared through a nearby door and entered a room filled with people who will remember their sighting of the two movie stars for years .
44309	which may explain why , despite his effort , he 's not ascending	he	PRON	which	nsubj	act	an act	(13, 25)	(',', '.')	He climbs reluctantly , each leaden step an act of resignation , which may explain why , despite his effort , he 's not ascending .
44310	that peaks in the space	that	DET	that	nsubj	flight	the step flight	(18, 22)	('flight', 'reserved')	<p> The mime climbs and climbs , but can not conquer the three-step flight that peaks in the space reserved for him in the mercy seat .
44311	that requires only an anesthesiologist and a chaplain	that	DET	that	nsubj	operation	an operation	(19, 26)	('operation', '.')	marching down a buzzing fluorescent corridor in the bowels of a prison , toward a gurney for an operation that requires only an anesthesiologist and a chaplain .
44312	that faces an unshaven , bleary - eyed firing squad	that	DET	that	nsubj	wall	the riddled wall	(25, 34)	('wall', '.')	He 's marched at dawn across a deserted square to a send-up of pigeons , and takes his place against the riddled wall that faces an unshaven , bleary-eyed firing squad .
44313	that suddenly pops open	that	DET	that	nsubj	parasol	a red parasol	(12, 15)	('parasol', '.')	Instead of a sword , the captain raises a red parasol that suddenly pops open .
44314	that is carrying on its own nonstop , one - way	that	DET	that	nsubj	phone	a cell phone	(19, 29)	('phone', ',')	Instead of a side arm to deliver the coup de grace , he 's bolstered a cell phone that is carrying on its own nonstop , one-way , outraged conversation .
44315	who cared so much about propriety	who	PRON	who	nsubj	people	those people	(7, 12)	('people', ',')	"sure , to be among those people who cared so much about propriety , but at least it was what it was . """
44316	which had ended not so much with his walking out on a contract as with his book walking out on him	book	NOUN	which	nsubj	project	his last project	(24, 44)	(',', '.')	this , apparently , was one of the many changes he was making in response to the failure of his last project , which had ended not so much with his walking out on a contract as with his book walking out on him .
44317	that were just as wonderful , though not in as pristine condition	that	DET	that	nsubj	houses	two other houses	(5, 16)	('houses', '.')	They visited two other houses that were just as wonderful , though not in as pristine condition .
44318	that used to lead from here down to the factory	that	DET	that	nsubj	tunnel	a tunnel	(12, 21)	('tunnel', '.')	""" In the basement you can see where there was a tunnel that used to lead from here down to the factory . """
44319	which reminded Charlotte of something she had seen on a tour of a naval destroyer in San Francisco	she	PRON	which	nsubj	furnace	the burning furnace	(13, 30)	(',', '.')	The agent swung the light over to the wood-burning furnace , which reminded Charlotte of something she had seen on a tour of a naval destroyer in San Francisco .
44320	that curled at the edge of the kitchen and seemed attached to the floor by little more than its own saturated weight	that	DET	that	nsubj	linoleum	the cracked yellow linoleum	(28, 49)	('linoleum', '.')	As she tried to picture Nathan rising at five in the morning to descend those basement stairs to feed the furnace , she studied the cracked yellow linoleum that curled at the edge of the kitchen and seemed attached to the floor by little more than its own saturated weight .
44321	which was tapping away when she came back inside	she	PRON	which	nsubj	typewriter	his typewriter	(32, 40)	(',', '.')	She gave him the finger , but even this seemed scripted ; he laughed and ducked back into the shadow of the room where he 'd set up his typewriter , which was tapping away when she came back inside .
44322	that fanned out from the core	that	DET	that	nsubj	cracks	the cracks	(13, 18)	('cracks', '.')	Now she could work her way around , making use of the cracks that fanned out from the core .
44323	that would burn hot	that	DET	that	nsubj	oak	good dry oak	(6, 9)	('oak', '.')	It was good dry oak that would burn hot .
44324	that had been in her father 's family	that	DET	that	nsubj	ship	an old ship	(24, 31)	('ship', '.')	Charlotte watched the woman 's eyes move from the pictures of her father on the wall to a painting of an old ship that had been in her father 's family .
44325	who ran the village store	who	PRON	who	nsubj	man	the man	(8, 12)	('man', '.')	The boy was the son of the man who ran the village store .
44326	that burned all day long	that	DET	that	nsubj	cookstove	the cookstove	(21, 25)	('cookstove', '.')	@ down to the store where the two women standing at the counter stopped talking and leaned forward over the cookstove that burned all day long .
44327	which was soft on the surface , where her skin sagged into jowls , and hard underneath , her small unwavering blue eyes seeming already to have judged her	eyes	NOUN	which	nsubj	face	woman face	(24, 52)	(',', '.')	the woman behind the counter asked , but Charlotte just stood there with her mouth open , staring at the woman 's face , which was soft on the surface , where her skin sagged into jowls , and hard underneath , her small unwavering blue eyes seeming already to have judged her .
44328	that had no use at all	that	DET	that	nsubj	something	something	(5, 10)	('something', ',')	She wanted to make something that had no use at all , not even as a beau- tiful object , but she knew her ideas on this subject were unformed- without these qualities , utility or beauty , how could an object have value ?
44329	that funneled down the river from Quebec	that	DET	that	nsubj	wind	the wind	(15, 21)	('wind', ',')	She had n't gone more than a mile , leaning her head into the wind that funneled down the river from Quebec , before she realized someone was watching her .
44330	that upsets me	that	DET	that	nsubj	part	the sex part	(8, 10)	('it', '.')	It 's not the sex part of it that upsets me .
44331	who drove over and picked her up	who	PRON	who	nsubj	mother	her mother	(9, 15)	(',', '.')	From the village , she called her mother , who drove over and picked her up .
44332	that had been there for a long time	that	DET	that	nsubj	bathtub	the bathtub	(9, 16)	('bathtub', ',')	A PROBLEM , a drip in the bathtub that had been there for a long time ,
44333	that was hanging over our lives	that	DET	that	nsubj	sense	the profound sense	(24, 29)	('futility', '.')	all of these things spoke to our slovenliness , our lack of care and discipline , the profound sense of failure and futility that was hanging over our lives .
44334	that needed taking care of	that	DET	that	nsubj	things	several emergent things	(30, 34)	('things', '.')	The drip , as a phenomenon , was n't something we noticed right away , because when we first moved into Jeff Black 's house there were several emergent things that needed taking care of .
44335	that turned out to be nothing , or mice	that	DET	that	nsubj	noises	noises	(13, 21)	('noises', ',')	After all those times we 'd woken in other houses , hearing noises that turned out to be nothing , or mice , someone had finally broken into the house and it was absolutely nothing like we thought it would be .
44336	which usually occurred in the operating room	which	DET	which	nsubj	attacks	panic attacks	(30, 36)	(',', '.')	had occurred during the last year of your neurosurgical residency , and consisted of a generalized state of nauseating anxiety , punctuated by a series of panic attacks , which usually occurred in the operating room .
44337	whatever , that had started all the drinking and the drugs in the first place	that	DET	that	nsubj	something	this something	(11, 25)	(',', 'had')	No doubt it was this something , this whatever , that had started all the drinking and the drugs in the first place .
44338	who came from money	who	PRON	who	nsubj	you	you	(17, 20)	('-', ',')	I was supposed to make life colorful , and spiritual , and interesting , while you - who came from money , private school , a stable family , good genes- were supposed to work , to maintain for us a connection to responsible , dignified society .
44339	who believed in helping other people	who	PRON	who	nsubj	people	people	(3, 8)	('people', ',')	then , people who believed in helping other people , and it did n't seem like such a good idea to put pictures of these people- whoever they were - around the house .
44340	that had attacked our brains and rendered us weak , depressed , helpless	us	PRON	that	nsubj	disease	a subtler , undetectable disease	(10, 22)	('disease', '...')	Instead we had caught a subtler , undetectable disease that had attacked our brains and rendered us weak , depressed , helpless ...
44341	that would break their necks	that	DET	that	nsubj	snaps	the snaps	(17, 21)	('snaps', '.')	Every night I set traps for them and then lay in bed listening for the snaps that would break their necks .
44342	who went mumbling and stumbling , stuttering and shuddering through the streets	who	PRON	who	nsubj	people	people	(28, 39)	('people', '.')	Within a few days I had found a cheap apartment in a bad neighborhood , full of people like my clients , like my former self , people who went mumbling and stumbling , stuttering and shuddering through the streets .
44343	who fought all the time	who	PRON	who	nsubj	couple	a young couple	(12, 16)	('couple', ',')	Then there were the neighbors across the hall , a young couple who fought all the time , almost every night .
44344	that developed during my absence	that	DET	that	nsubj	problems	new problems	(5, 9)	('problems', '.')	Plus there were new problems that developed during my absence .
44345	that shut off the refrigerator light when the door was closed	door	NOUN	that	nsubj	switch	the switch	(12, 22)	('switch', '.')	First a tiny but crucial piece of the refrigerator broke- the switch that shut off the refrigerator light when the door was closed .
44346	whose temperature rose to a hundred and twenty degrees	temperature	NOUN	whose	poss	refrigerator	the refrigerator	(21, 29)	(',', '.')	The light remained on at all times , and the heat it created was hermetically sealed inside the refrigerator , whose temperature rose to a hundred and twenty degrees .
44347	into which they crawled to die	they	PRON	which	pobj	cover	this one particular vent cover	(14, 19)	('into', 'and')	There was this one particular vent cover , in the bathroom , into which they crawled to die , and every day you had to pry off the vent cover and confront their tiny dead faces , their tiny dead fangs , their wings folded tight around their tiny dead bodies .
44348	that we switched places	we	PRON	that	mark	day	the day	(4, 7)	('day', ',')	On the day that we switched places , we helped each other move .
44349	who was afraid of snow and	who	PRON	who	nsubj	Cunningham	Richie Cunningham	(25, 30)	(',', 'kept')	When I came home in the evenings I bundled up the baby and strapped her to my chest so we could walk Richie Cunningham , who was afraid of snow and kept looking over his shoulder at me , as if I 'd created it , as if I 'd done him some personal injustice .
44350	that usually marked our family gatherings	that	DET	that	nsubj	opening	the opening	(19, 24)	('wounds', '.')	For five whole days we steered clear of the anguish and tears and the opening of old wounds that usually marked our family gatherings .
44351	whose sadness brought down the mood of she walked whatever room into	she	PRON	whose	poss	someone	someone	(17, 28)	('someone', '.')	All my life she had accused me of being , ironically , a drip , someone whose sadness brought down the mood of whatever room she walked into .
44352	that reinforced my point of view	that	DET	that	nsubj	something	something	(9, 14)	('something', ',')	and then he would venture something encouraging , something that reinforced my point of view , and in those moments I loved him dearly .
44353	who had been my favorite relation	who	PRON	who	nsubj	man	a robust , faced , gregarious man	(10, 15)	('man', '...')	a robust , red-faced , gregarious man who had been my favorite relation ...
44354	who chased me around the yard , growling , as I screamed and ran in circles	I	PRON	who	nsubj	man	a man	(2, 17)	('man', ',')	a man who chased me around the yard , growling , as I screamed and ran in circles , our entire relationship based on mock pursuit and retreat ...
44355	who ran a tight ship	who	PRON	who	nsubj	someone	someone	(9, 13)	('someone', ',')	Her father had been a meticulous man , someone who ran a tight ship , and something like a drip would n't have lasted even a single day in his house .
44356	who had designed his own home and solved his own problems	who	PRON	who	nsubj	someone	someone	(35, 45)	('someone', '.')	, it was n't as absurd as it might have been if the plumber had been named , say , William Howard Taft , because Jefferson had been a very inventive man , someone who had designed his own home and solved his own problems .
44357	which usually failed	which	DET	which	nsubj	jokes	little jokes	(10, 12)	(',', '.')	I was always trying to make little jokes , which usually failed .
44358	who was crying	who	PRON	who	nsubj	person	a person	(10, 12)	('person', ',')	I never knew what to say to a person who was crying , not even my own daughter .
44359	that can beat a tiger	that	DET	that	nsubj	breed	a dog breed	(11, 15)	('breed', 'then')	If you can think of a single American dog breed that can beat a tiger then you should say so , but
44360	that honors the dog	that	DET	that	nsubj	statue	even a statue	(7, 10)	('Seoul', '.')	There 's even a statue in Seoul that honors the dog .
44361	who always wore the same faded clothes	who	PRON	who	nsubj	Seth	Seth	(6, 12)	(',', ',')	"Seth , the redhead , who always wore the same faded clothes , said , "" Damn , your dad 's one crazy fucked-up motherfucker , "" and shook his head as if genuinely sorry ."
44362	who spread very evil lies	who	PRON	who	nsubj	people	evil people	(13, 17)	('people', '.')	As your father became increasingly influential and respected there were very evil people who spread very evil lies .
44363	that passed over his father 's face	that	DET	that	nsubj	grimace	The grimace	(2, 8)	('grimace', 'made')	The grimace that passed over his father 's face made the boy flinch .
44364	who came	who	PRON	who	nsubj	those	those	(16, 17)	('those', 'late')	For example , no one could eat until the end of the services , and those who came late received only halfportions of food .
44365	who was different	who	PRON	who	nsubj	man	one man	(8, 10)	(',', '.')	But there was one man , Richard , who was different .
44366	who leave you	who	PRON	who	nsubj	ladies	the ladies	(5, 7)	('ladies', '.')	life chasing after the ladies who leave you .
44367	who 's full of shit	who	PRON	who	nsubj	one	the one	(4, 8)	('one', '.')	You 're the one who 's full of shit .
44368	that grew as they jumped	they	PRON	that	nsubj	blurs	blurs	(7, 11)	('gold', ',')	They rushed by , blurs of gold that grew as they jumped , knocking the liar on his back .
44369	which was sort of a half - truth	which	DET	which	nsubj	homework	homework	(9, 16)	(',', '.')	but I said I had homework to do , which was sort of a half-truth .
44370	which was anywhere but here	which	DET	which	nsubj	places	the places	(13, 17)	(',', '.')	There were no scholarships to the places where I wanted to go , which was anywhere but here .
44371	which was n't like any kitchen I 'd ever seen	I	PRON	which	nsubj	kitchen	the kitchen	(12, 21)	(',', '.')	but not for long , and followed her into the kitchen , which was n't like any kitchen I 'd ever seen .
44372	who paints	who	PRON	who	nsubj	woman	an old woman	(13, 14)	('woman', '.')	""" You came here looking for a kitten and found an old woman who paints ."
44373	that lets us find them	us	PRON	that	nsubj	way	a way	(6, 10)	('way', '.')	> is live in a way that lets us find them .
44374	who gave his wife < p > two skunks for a valentine	who	PRON	who	nsubj	man	a man	(5, 16)	('man', '.')	Once I knew a man who gave his wife <p> two skunks for a valentine .
44375	who lived in a serious way	who	PRON	who	nsubj	p	< p	(3, 8)	('>', '.')	<p> who lived in a serious way .
44376	that will train a black woman	that	DET	that	nsubj	any	any	(6, 11)	('any', '.')	But there are n't any that will train a black woman .
44377	that allowed a pilot to steer and keep the plane balanced	pilot	NOUN	that	nsubj	invention	the invention	(8, 18)	('controls', '.')	Their big breakthrough was the invention of controls that allowed a pilot to steer and keep the plane balanced .
44378	that actually worked	that	DET	that	nsubj	building	building	(14, 16)	(')', '.')	The Wright Brothers are credited with building the first airplane ( above ) that actually worked .
44379	that had brought on the cancer	that	DET	that	nsubj	months	those months	(20, 25)	('brightness', '.')	IfI let myself , I could wonder if it was his joining with me during those months of brightness that had brought on the cancer .
44380	who had given it to me	who	PRON	who	nsubj	one	the one	(14, 19)	('one', '.')	Yet perhaps he had been the one with the sickness , the one who had given it to me .
44381	in which we combined with one another	we	PRON	which	pobj	way	the way	(7, 13)	('in', '<')	It had been the way in which we combined with one another .
44382	which temporarily hung over the sink	which	DET	which	nsubj	baby	our baby	(13, 18)	(',', ':')	Then I touched the mobile I 'd purchased for our baby , which temporarily hung over the sink : seven birds , each a different color .
44383	who caught and righted him	who	PRON	who	nsubj	Banks	Banks	(20, 24)	(',', '.')	He rose using the arm of the couch for support , missed his footing , and fell against Banks , who caught and righted him .
44384	who shook his head	who	PRON	who	nsubj	Banks	Banks	(8, 11)	(',', '.')	He held die joint out to Banks , who shook his head .
44385	who can take care of her	who	PRON	who	nsubj	someone	someone	(5, 10)	('someone', ',')	""" She needs someone who can take care of her , "" Billy said , his voice calm and even , the way a priest might sound when he granted absolution ."
44386	that made me sit back down	me	PRON	that	nsubj	edge	an edge	(8, 13)	('voice', '.')	""" There was an edge to his voice that made me sit back down . """
44387	"that said , "" Please , please do n't stop"	that	DET	that	nsubj	look	a begging look	(24, 33)	('look', '.')	""" But my father took a step closer to me and put his gloved hand on my arm and gave me a begging look that said , "" Please , please do n't stop . """
44388	who was peddUng	who	PRON	who	nsubj	beard	the long white beard	(58, 60)	('beard', 'what')	But there were the usual vendors standing behind their tables with the folding legs : the white couple in matching dashikis seUing their canned preserves and jars of pickled vegetables , the man trying to get you to sign his petition in favor of light rail , the man with the watch cap and the long white beard who was peddUng what his handmade sign said was handmade rope .
44389	who was also the pornographer	who	PRON	who	nsubj	dentist	the dentist	(18, 22)	('dentist', '.')	"way too graphic , "" my father said , "" like you were being executed by the dentist who was also the pornographer . """
44390	who was also the pornographer	who	PRON	who	nsubj	dentist	the dentist	(35, 39)	"('dentist', '""')"	"A man and a woman in fleece vests were walking by with their cups of to-go coffee just then , and when tiiey heard my fatiier say , "" executed by the dentist who was also the pornographer"
44391	that had	that	DET	that	nsubj	triumphs	the triumphs	(27, 28)	('Revolution', '@')	I would just shrug and wade away , seemingly as unaffected by this rejection as I had been by aU the triumphs and terrors of the Revolution that had
44392	which is the same color as her father 's and as thick , into a bun .	which	DET	which	nsubj	hair	her light brown hair	(11, 27)	(',', '<')	At the hospital she always gathers her light brown hair , which is the same color as her father 's and as thick , into a bun .
44393	that suits him	that	DET	that	nsubj	color	a color	(11, 13)	('color', '.')	He is wearing a pale green cotton shirt , a color that suits him .
44394	who just moved here	who	PRON	who	nsubj	friend	a friend	(11, 14)	('friend', '.')	""" I do n't , but I have a friend who just moved here ."
44395	who are n't as sharp as you two	who	PRON	who	nsubj	doctors	experienced doctors	(9, 16)	('there', '.')	"There are plenty of more experienced doctors out there who are n't as sharp as you two . """
44396	that rests next to his water glass and sees his platinum wedding band , an intricate ivy pattern etched onto it	that	DET	that	nsubj	hand	the hand	(5, 25)	('hand', '.')	She glances at the hand that rests next to his water glass and sees his platinum wedding band , an intricate ivy pattern etched onto it .
44397	many of whom already attached	many	DET	whom	pobj	classmates	her classmates	(23, 27)	('of', 'meets')	During medical school , it has been hard to find time to date , and aside from her classmates , many of whom already attached , she meets so few men she would consider dating .
44398	which is weak and too warm	which	DET	which	nsubj	tea	her iced tea	(7, 12)	(',', ',')	She sips from her iced tea , which is weak and too warm , but she does n't want to complain at the register and ask for a new one .
44399	I used that to go to before I had kids and still had time to read	I	PRON	that	dobj	couple	a couple	(7, 22)	('bookstores', '.')	"It has a couple of bookstores that I used to go to before I had kids and still had time to read . """
44400	which he wrote when he was still in his thirties	he	PRON	which	dobj	March	Augie March	(8, 17)	(',', '.')	He never could beat Augie March , which he wrote when he was still in his thirties .
44401	who still calls and yells at him when she 's drunk	she	PRON	who	nsubj	wife	wife	(8, 18)	('wife', '.')	"A second divorce and an ex- wife who still calls and yells at him when she 's drunk . """
44402	who raised my brother Will	who	PRON	who	nsubj	one	the one	(6, 10)	('one', 'and')	My mother 's really the one who raised my brother Will
44403	that hangs out over the yard	that	DET	that	nsubj	branch	a heavy , low branch	(29, 34)	('branch', '.')	There are half a dozen men and women waiting there , standing around in the dirt yard under a big old maple tree with a heavy , low branch that hangs out over the yard .
44404	who 's telling the story	who	PRON	who	nsubj	kid	how the kid	(15, 19)	('kid', '?')	"And , then , "" she said , "" you notice how the kid who 's telling the story ?"
44405	which devastated parts of central and southern Vermont last August	which	DET	which	nsubj	Irene	Tropical Storm Irene	(35, 44)	(',', '.')	s , new coUection of stories , Round Mountain , was pubUshed in January by the Concord Free Press , in a special edition distributed without cost to aid recovery from Tropical Storm Irene , which devastated parts of central and southern Vermont last August .
44406	who worked aU	who	PRON	who	nsubj	man	the shy , cautiously smiUng man	(8, 10)	('man', 'those')	Gone is the shy , cautiously smiUng man who worked aU
44407	who was boring but was also kind , a quiet Ustener	who	PRON	who	nsubj	man	a man	(11, 21)	('man', '.')	those years in the IBM office in Colchester , a man who was boring but was also kind , a quiet Ustener .
44408	who ran the SheU station	who	PRON	who	nsubj	friend	a friend	(11, 15)	('friend', ',')	I barely knew Mal , but Bob Bona , a friend who ran the SheU station , heard about the janitor job and recommended me .
44409	that spent years on the smaU table next to SaUy 's side of the bed	that	DET	that	nsubj	Electric	an old General Electric	(6, 20)	('Electric', '.')	It 's an old General Electric that spent years on the smaU table next to SaUy 's side of the bed .
44410	that goes deeper	that	DET	that	nsubj	fondness	a fondness	(6, 8)	('Eisenhower', ',')	I have a fondness for Eisenhower that goes deeper , but Clinton has a crazy appeal .
44411	that seem to me	that	DET	that	nsubj	glances	exchange glances	(16, 19)	('glances', 'oddly')	She and her mother , a small Italian woman with a kindly face , exchange glances that seem to me oddly troubled .
44412	who owns the liquor store at the bottom of Yale Avenue	who	PRON	who	nsubj	son	Owen son	(5, 15)	(',', ',')	Chariie Owen 's son , who owns the liquor store at the bottom of Yale Avenue , and Maria , the young wife next door to me , conferred and decided it was time to act .
44413	whose specialty was hymns	specialty	NOUN	whose	poss	woman	a woman	(9, 12)	('Ruth', ',')	The previous player , a woman named Ruth whose specialty was hymns , had died a few months earlier .
44414	that expands a woman 's imagination , making her shift in her seat .	that	DET	that	nsubj	hardness	hardness	(1, 14)	('hardness', '<')	hardness that expands a woman 's imagination , making her shift in her seat .
44415	who did small repairs	who	PRON	who	nsubj	guy	a guy	(14, 17)	('Avenue', '.')	Harry Spickerman told me there was a guy just moved in on White Avenue who did small repairs .
44416	who have come to the very edge of death by exposure	who	PRON	who	nsubj	People	People	(5, 15)	('People', 'have')	<p> People who have come to the very edge of death by exposure have written about it .
44417	which aUows for quick release during a fire	which	DET	which	nsubj	system	a locking system	(10, 17)	('place', '.')	> Hilary has a night-locking system in place which aUows for quick release during a fire .
44418	that I prepare by dropping a fat pill into water	I	PRON	that	dobj	solution	a pale blue solution	(6, 15)	('solution', '.')	In a pale blue solution that I prepare by dropping a fat pill into water .
44419	who works the burning	who	PRON	who	nsubj	guy	the guy	(3, 6)	('guy', 'can')	so the guy who works the burning can see how you 're coming along .
44420	that moved	that	DET	that	nsubj	anything	anything	(24, 25)	('else', '.')	In winter the pond froze and was great for ice skating , and in summer the kids killed frogs and snakes and anything else that moved .
44421	who climb mountains	who	PRON	who	nsubj	men	men	(8, 10)	('nineties', 'but')	There are men and women in their nineties who climb mountains
44422	that began out on the road at five minutes past six	that	DET	that	nsubj	engine	a gasoline engine	(10, 20)	('engine', '.')	This morning it 's the sound of a gasoline engine that began out on the road at five minutes past six .
44423	who sat with me in the tree hut	who	PRON	who	nsubj	girl	the girl	(3, 10)	('girl', ',')	Judy the girl who sat with me in the tree hut , I could tell her anything .
44424	who are sharp	who	PRON	who	nsubj	people	few people	(9, 11)	('here', '.')	You know there are quite few people in here who are sharp .
44425	who talk straight and remember and have a sense of humor	who	PRON	who	nsubj	people	people	(7, 17)	('people', '.')	And people like Anna Mocosia , people who talk straight and remember and have a sense of humor .
44426	who take an interest	who	PRON	who	nsubj	residents	The residents	(2, 5)	('residents', '.')	The residents who take an interest .
44427	that overlooks the Manor	that	DET	that	nsubj	hill	the hill	(19, 22)	('hill', '.')	We were all three feeling spry and after crossing the bridge we took a detour and climbed the hill that overlooks the Manor .
44428	which added to the pleasure	which	DET	which	nsubj	dumbstruck	dumbstruck	(4, 8)	(',', '.')	He was dumbstruck , which added to the pleasure .
44429	who knew your son	who	PRON	who	nsubj	someone	someone	(6, 9)	('someone', '.')	""" Ralph , it 's someone who knew your son ."
44430	who was in the car with Ralph	who	PRON	who	nsubj	person	the person	(2, 8)	('person', '.')	the person who was in the car with Ralph
44431	that made me want to know more , not just about my son but about him	me	PRON	that	nsubj	something	something	(13, 28)	('him', '.')	I did n't trust him completely , but there was something about him that made me want to know more , not just about my son but about him .
44432	who went around to the tables offering to take your photograph	who	PRON	who	nsubj	women	women	(6, 16)	('women', '.')	They had a nightclub with women who went around to the tables offering to take your photograph .
44433	who Ustens to it	who	PRON	who	nsubj	friend	a friend	(13, 16)	('friend', '.')	""" I know very little about jazz , though I have a friend who Ustens to it ."
44434	that used to hang around on the green	that	DET	that	nsubj	queer	a queer	(4, 11)	('queer', '.')	There was a queer that used to hang around on the green .
44435	that contained the awfulness of my fear of what 's coming	what	PRON	that	nsubj	moan	a moan	(15, 25)	('pain', '.')	I let out a moan here alone in my room , a moan of pain that contained the awfulness of my fear of what 's coming .
44436	that obtrude beyond his nose orifices , his hairy ears , his earnest affectionate gaze as he talks to me	he	PRON	that	nsubj	hairs	The short tangled hairs	(4, 23)	('hairs', '.')	The short tangled hairs that obtrude beyond his nose orifices , his hairy ears , his earnest affectionate gaze as he talks to me .
44437	that surprised anyone kissing her for the first time	anyone	PRON	that	nsubj	stimulant	a powerful erotic stimulant	(10, 18)	('stimulant', '.')	When she was young this was a powerful erotic stimulant that surprised anyone kissing her for the first time .
44438	which first appeared in New England Review ( Vol . 30 , No . 4 )	which	DET	which	nsubj	Faces	""" Stone Faces"	(32, 47)	"('""', '.')"	"( Wesleyan University Press , 2012 ) , a collaboration with the photographer Thomas Gilson , will be published this fall , and includes the essay "" Stone Faces , "" which first appeared in New England Review ( Vol. 30 , No. 4 ) . 
"
44439	that glinted in the sun	that	DET	that	nsubj	something	something	(14, 18)	('something', '.')	Across the street they saw a girl sitting on her porch , holding something that glinted in the sun .
44440	of which we held in waiting for the unsuspecting feathered feast	we	PRON	which	pobj	end	the end	(12, 22)	('of', 'We')	My cousin set in place the snare , the end of which we held in waiting for the unsuspecting feathered feast .
44441	that ai n't there or wo n't be in a few years	that	DET	that	nsubj	something	something	(16, 27)	('something', '.')	I 'd rather you not waste your time rolling around in the snow looking for something that ai n't there or wo n't be in a few years .
44442	who comes from Neyaashiinigmiing , Ontario	who	PRON	who	nsubj	member	an active member	(18, 23)	(',', '.')	> Janine Manning is of the Ojibway Nation and an active member in Toronto 's Aboriginal community , who comes from Neyaashiinigmiing , Ontario .
44443	who 's not even twenty .	who	PRON	who	nsubj	kid	a kid	(5, 10)	('kid', '<')	A gift in a kid who 's not even twenty .
44444	who slept very soundly and took up more than her share of the space	who	PRON	who	nsubj	Angie	Angie	(27, 40)	(',', '.')	When my folks left me at Vilate 's house in Palmdale for a week every summer , I was squished into a threequarters bed with Angie , who slept very soundly and took up more than her share of the space .
44445	who were brief ly in love with each other )	who	PRON	who	nsubj	roommates	our roommates	(16, 25)	('(', 'and')	We talked about his inconvenient Jewish heritage and my inconvenient Mormon one and our roommates ( who were brief ly in love with each other ) and studies and work and so many things , but I wonder now-has he had a lover of any sort ?
