	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
27917	that paralleled theirs	that	DET	that	nsubj	street	the street	(6, 8)	('street', ',')	The Boy lived on the street that paralleled theirs , within the same Colombo 7 neighborhood .
27918	who would have to rely on a matchmaker to find himself a wife	who	PRON	who	nsubj	those	those	(10, 22)	('those', '.')	Gehan was probably destined to be one of those who would have to rely on a matchmaker to find himself a wife .
27919	that gave it its name	that	DET	that	nsubj	squeak	the soft tissuey squeak	(28, 32)	('squeak', '.')	""" Latha shook her head and looked miserably at her empty siri-siri bag , fiddling with it and causing it to make the soft tissuey squeak that gave it its name . <p> Thara pushed out her lips and scratched a mosquito bite on her chin ."
27920	that made up the house ,	that	DET	that	nsubj	dimensions	the dimensions	(22, 27)	('beams', 'built')	It had a tinny , high-pitched sound , entirely at odds with the dimensions of the soaring pillars and beams that made up the house , built in the style of a Walauwwa .
27921	who 'd summoned him from the tennis court	who	PRON	who	nsubj	housekeeper	The housekeeper	(6, 13)	('housekeeper', 'was')	<p> The housekeeper who 'd summoned him from the tennis court was unfazed by his temper .
27922	which was presidential in proportion but much more pretentious than anything inside the Oval Office	which	DET	which	nsubj	desk	his desk	(9, 23)	(',', '.')	> Doug Wheeler was seated behind his desk , which was presidential in proportion but much more pretentious than anything inside the Oval Office .
27923	that was running down her patient 's thigh .	that	DET	that	nsubj	line	The line	(5, 13)	('blood', '<')	The line of blood that was running down her patient 's thigh .
27924	that was growing in her chest	that	DET	that	nsubj	fear	the fear	(17, 22)	('fear', '.')	""" Asma , "" she said in a soft voice , trying to mask the fear that was growing in her chest . """
27925	who stood frozen at her side	who	PRON	who	nsubj	stepdaughter	her stepdaughter	(16, 21)	(',', ',')	<p> Umm Ruman managed to turn her head to her stepdaughter , Asma , who stood frozen at her side , tears welling in her dark eyes .
27926	who had refused to accept the new faith	who	PRON	who	nsubj	mother	her actual mother	(16, 23)	(',', '.')	Perhaps stronger , for Asma had chosen her over her actual mother , Qutaila , who had refused to accept the new faith .
27927	which usually began at the age of ten or eleven for those born under the harsh Arabian sun	which	DET	which	nsubj	cycles	her cycles	(10, 27)	(',', '.')	The girl was past due for her cycles , which usually began at the age of ten or eleven for those born under the harsh Arabian sun .
27928	that would comfort the child in the days to come	that	DET	that	nsubj	memory	a soft memory	(20, 29)	('touch', '.')	She ran her hand through Asma 's brown curls , hoping to bequeath a soft memory with her touch that would comfort the child in the days to come .
27929	that testified to the glory of the Lord	that	DET	that	nsubj	web	a cosmic web	(23, 30)	('web', '.')	There was no moon tonight and the sky was aflame with a legion of stars , the sparkling strands of a cosmic web that testified to the glory of the Lord .
27930	who thought they could encompass His grand plan with their puny calculations	they	PRON	who	nsubj	Those	Those	(1, 12)	('Those', 'were')	Those who thought they could encompass His grand plan with their puny calculations were always humbled .
27931	that surrounded the desert valley to Mount Hira -- the place where God had spoken to a man	God	PROPN	that	nsubj	hills	the hills	(30, 47)	('hills', ',')	<p> Turning a corner in the walled district of Mecca where many of the chieftains of the city lived , he found himself looking out past the hills that surrounded the desert valley to Mount Hira -- the place where God had spoken to a man , even as He did to Moses at Mount Sinai to the north .
27932	who had proclaimed him to be God 's Messenger to mankind	him	PRON	who	nsubj	angel	an angel	(11, 21)	('Gabriel', ',')	He had seen a vision of an angel named Gabriel who had proclaimed him to be God 's Messenger to mankind , the final Prophet sent to bring the world out of darkness into light .
27933	who had employed the youth to manage her caravans	who	PRON	who	nsubj	widow	a lovely widow	(28, 36)	('widow', '.')	And he had been overjoyed as Muhammad 's luck finally turned , when he won the heart of Khadija , a lovely -- and wealthy -- widow who had employed the youth to manage her caravans .
27934	who remained poor in the desert valley	who	PRON	who	nsubj	many	the many	(26, 32)	('many', '.')	But Muhammad had never seemed comfortable around wealth , and his sudden prosperity and entry into elite society had only increased his concern for the many who remained poor in the desert valley .
27935	which awakened within him a similar longing for the Divine	which	DET	which	nsubj	passion	friend passion	(17, 26)	(',', '.')	Abu Bakr was swept away by his friend 's passion for this God and His prophets , which awakened within him a similar longing for the Divine .
27936	who had forgotten the children of Ishmael	who	PRON	who	nsubj	being	this mysterious , invisible being	(28, 34)	('being', '.')	But Allah , this God of Abraham , had never spoken to the Arabs , and Abu Bakr longed to hear from this mysterious , invisible being who had forgotten the children of Ishmael .
27937	who venerated hundreds of tribal deities into a unified nation under one God	who	PRON	who	nsubj	tribes	warring tribes	(7, 19)	('tribes', '.')	To turn a land of warring tribes who venerated hundreds of tribal deities into a unified nation under one God .
27938	who had spoken to Moses and Jesus	who	PRON	who	nsubj	God	the God	(5, 11)	('God', ',')	Allah , the God who had spoken to Moses and Jesus , had not forgotten the Arabs , the children of Abraham .
27939	who was forever busy inspecting caravans from Yemen , buying and selling frankincense , carpets , and pottery in the marketplace , and serving as an arbiter of commercial disputes among the various trading parties of Mecca	who	PRON	who	nsubj	merchant	a prosperous merchant	(6, 42)	('merchant', '.')	Abu Bakr was a prosperous merchant who was forever busy inspecting caravans from Yemen , buying and selling frankincense , carpets , and pottery in the marketplace , and serving as an arbiter of commercial disputes among the various trading parties of Mecca .
27940	that had the temerity to put the bonds of the soul before the ties of blood	temerity	NOUN	that	nsubj	religion	a strange new religion	(14, 29)	('religion', '.')	They were outcasts in their own home , adherents to a strange new religion that had the temerity to put the bonds of the soul before the ties of blood .
27941	who wandered through the villages of Arabia , sharing their visions for a price	who	PRON	who	nsubj	soothsayers	the mystical soothsayers	(18, 31)	('soothsayers', '.')	That they were being told truths far greater than any relayed by the kahins , the mystical soothsayers who wandered through the villages of Arabia , sharing their visions for a price .
27942	that came with their newfound faith	that	DET	that	nsubj	price	the price	(17, 22)	('price', '.')	They relied on her patient ears to unload their tales of loneliness and sorrow , the price that came with their newfound faith .
27943	who served as the heart of the new religion	who	PRON	who	nsubj	People	the People	(27, 35)	(',', '.')	But they would ultimately be consoled by turning to the Prophet and his family , the Ahl al-Bayt , the People of the House , who served as the heart of the new religion .
27944	that hung just above her head	that	DET	that	nsubj	knocker	the silver knocker	(11, 16)	('knocker', '.')	She took a breath and took hold of the silver knocker that hung just above her head .
27945	that they uttered every time they started something anew	they	PRON	that	dobj	blessing	the blessing	(5, 13)	('blessing', ',')	It was the blessing that they uttered every time they started something anew , whether it be as simple as eating or drinking or tying their shoes , or as meaningful and profound as making love .
27946	that had followed	that	DET	that	nsubj	events	the inexplicable events	(14, 16)	('events', '.')	> Talha clasped his hands eagerly as Abu Bakr recited the inexplicable events that had followed .
27947	who multiplied many fish and loaves as a sign from God	who	PRON	who	nsubj	be	tale , peace be	(12, 22)	(',', '.')	"A tale of the prophet Jesus , peace be upon him , who multiplied many fish and loaves as a sign from God . """
27948	that falls upon the earth before the wrath of heaven	that	DET	that	nsubj	quiet	the quiet	(12, 21)	('quiet', 'is')	""" There was a silence in the room , like the quiet that falls upon the earth before the wrath of heaven is unleashed ."
27949	that served as his only shelter in the barren valley of Mecca	that	DET	that	nsubj	room	the small room	(7, 18)	('room', '.')	> Talha looked across the small room that served as his only shelter in the barren valley of Mecca .
27950	who believe <	who	PRON	who	nsubj	those	those	(3, 5)	('those', 'br')	Except for those who believe <br>
27951	which rhymed with majestic poetry and perfect meter in Arabic	which	DET	which	nsubj	words	These words	(3, 12)	(',', ',')	These words , which rhymed with majestic poetry and perfect meter in Arabic , had been spoken by God Himself tonight .
27952	who had chosen to speak to man one last time	who	PRON	who	nsubj	God	The God	(6, 15)	(',', '.')	The God of Abraham , who had chosen to speak to man one last time .
27953	that surrounded them	that	DET	that	nsubj	civilizations	the grand civilizations	(10, 12)	('civilizations', '.')	nation forgotten by history and mocked by the grand civilizations that surrounded them .
27954	whose hearts are ready	hearts	NOUN	whose	poss	those	those	(25, 28)	('those', '.')	The destinies of men and women will be inscribed in the Tablet of Heaven , and the writing will be made clear to those whose hearts are ready .
27955	whose face was white with fear	face	NOUN	whose	poss	child	a child	(4, 9)	(',', '.')	a child , whose face was white with fear .
27956	who cried to them from across the dirt road as she caught a glimpse of their silhouettes standing near the window of the tiny mud brick cottage	she	PRON	who	nsubj	daughter	Bakr daughter	(10, 36)	(',', '.')	""" It was Asma , Abu Bakr 's daughter , who cried to them from across the dirt road as she caught a glimpse of their silhouettes standing near the window of the tiny mud brick cottage ."
27957	which had drained the dark - skinned Umm Ruman and left her soft skin a sickly yellow , like a full moon low on the eastern horizon in midsummer	which	DET	which	nsubj	hemorrhage	the hemorrhage	(12, 40)	(',', '.')	> Amal had finally been able to stem the hemorrhage , which had drained the dark-skinned Umm Ruman and left her soft skin a sickly yellow , like a full moon low on the eastern horizon in midsummer .
27958	who had the time and patience to deal with the petty affairs of mankind	who	PRON	who	nsubj	gods	other gods	(21, 34)	('gods', '.')	That is why their people worshiped His daughters Allat , Uzza , and Manat , and a host of other gods who had the time and patience to deal with the petty affairs of mankind .
27959	that echoed across the valley of Mecca and traveled high into the starry heavens	that	DET	that	nsubj	cry	an agonized cry	(7, 20)	('cry', '.')	Umm Ruman screamed , an agonized cry that echoed across the valley of Mecca and traveled high into the starry heavens .
27960	who had chosen him and his faith even over her own mother , and squeezed her tiny hand	who	PRON	who	nsubj	daughter	his loyal daughter	(11, 28)	(',', '.')	He looked down at Asma , his loyal daughter , who had chosen him and his faith even over her own mother , and squeezed her tiny hand .
27961	who incur Your favor	who	PRON	who	nsubj	those	those	(4, 7)	('those', '<')	The path of those who incur Your favor
27962	who earn Your wrath	who	PRON	who	nsubj	those	those	(8, 11)	('those', '<')	<br> Not the path of those who earn Your wrath <br>
27963	who go astray	who	PRON	who	nsubj	those	those	(3, 5)	('those', '.')	Nor of those who go astray .
27964	that glittered like copper in the pale torchlight	that	DET	that	nsubj	red	a fiery red	(12, 19)	('red', '.')	His daughter had a healthy brush of hair , a fiery red that glittered like copper in the pale torchlight .
27965	who weakly reached out to him	who	PRON	who	nsubj	Ruman	Umm Ruman	(8, 13)	(',', '.')	Abu Bakr turned to Umm Ruman , who weakly reached out to him .
27966	that was rising on the eastern horizon	that	DET	that	nsubj	constellation	a constellation	(9, 15)	('constellation', '.')	She pointed out the window to a constellation that was rising on the eastern horizon .
27967	which was pounding with anger	which	DET	which	nsubj	heart	his heart	(11, 15)	(',', '.')	Abu Bakr held the baby closer to his heart , which was pounding with anger .
27968	that he offered her	he	PRON	that	dative	dirham	the gold dirham	(23, 26)	('dirham', '.')	She bowed her head and did not struggle with him , nor did she make any move to take the gold dirham that he offered her .
27969	who suddenly looked confused and lost	who	PRON	who	nsubj	woman	the woman	(8, 13)	(',', '.')	His confident response surprised the woman , who suddenly looked confused and lost .
27970	who now held the swaddled baby in her arms	who	PRON	who	nsubj	Ruman	Umm Ruman	(14, 22)	(',', '.')	> Talha returned to find Abu Bakr leaning close to Umm Ruman , who now held the swaddled baby in her arms .
27971	which will allow the light of knowledge to be born	which	DET	which	nsubj	ignorance	ignorance	(9, 18)	(',', ',')	""" She will bring death to ignorance , which will allow the light of knowledge to be born , "" he said simply ."
27972	which were alert	which	DET	which	nsubj	eyes	child golden eyes	(9, 11)	(',', 'and')	He gazed into the child 's golden eyes , which were alert and seemed to exhibit an ancient intelligence .
27973	that made me think of someone going around with their lips pursed and looking prunish and uncomfortable	lips	NOUN	that	nsubj	term	a term	(10, 26)	('term', '.')	I tended to be a little closemouthed , a term that made me think of someone going around with their lips pursed and looking prunish and uncomfortable .
27974	which meant she had fabulous clothes , daring dresses , and saucy hats	she	PRON	which	nsubj	theater	the theater	(9, 21)	(',', '.')	She was a costume designer for the theater , which meant she had fabulous clothes , daring dresses , and saucy hats .
27975	that was shabby and perfectly isolated	that	DET	that	nsubj	neighborhood	a neighborhood	(12, 17)	('neighborhood', '.')	We lived at the east end of the island in a neighborhood that was shabby and perfectly isolated .
27976	who lost his first love	who	PRON	who	nsubj	dropout	Maybe a school dropout	(5, 9)	('dropout', '.')	Maybe a tech school dropout who lost his first love .
27977	that always left him drowning in her allure	that	DET	that	nsubj	depths	the liquid green depths	(14, 21)	('depths', '.')	He brought his narrowed gaze to hers , searching the liquid green depths that always left him drowning in her allure .
27978	which only attested to how torn up he was over Stef	he	PRON	which	nsubj	Nick	Nick	(8, 18)	(',', '.')	That was a mouthful from Nick , which only attested to how torn up he was over Stef .
27979	who cares	who	PRON	who	nsubj	someone	someone	(22, 23)	('someone', ',')	""" Do n't let guilt lead you into promising what you do n't have to give , but at least be someone who cares , "" Sam advised ."
27980	that Sam did	Sam	PROPN	that	dobj	scars	the physical scars	(9, 11)	('scars', ',')	Though Stefanie did n't bear the physical scars that Sam did , he knew the scars on the inside were the worst .
27981	who stood alone on a glacier facing a malignant army of thousands	who	PRON	who	nsubj	wounds	wounds	(11, 22)	(',', '.')	A vision of a lone warrior , covered in wounds , who stood alone on a glacier facing a malignant army of thousands .
27982	who believed in symbols or signs from above	who	PRON	who	nsubj	kind	the kind	(6, 13)	('kind', '.')	But Trish was n't the kind who believed in symbols or signs from above .
27983	that came to her when she found the first puzzle piece tickled the back of her mind	piece	NOUN	that	nsubj	question	The question	(2, 18)	('question', ',')	The question that came to her when she found the first puzzle piece tickled the back of her mind , but again she dismissed it .
27984	who was only five foot one ) and reminded her of a beautiful tabby cat	who	PRON	who	nsubj	Trish	Trish	(10, 24)	('(', '.')	-Cuban , Alicia was even shorter than Trish ( who was only five foot one ) and reminded her of a beautiful tabby cat .
27985	who 's dead	who	PRON	who	nsubj	abuela	Your abuela	(2, 4)	('abuela', '?')	"Your abuela who 's dead ? """
27986	who have passed on	who	PRON	who	nsubj	those	those	(13, 16)	('those', '.')	""" Hey , my people invented a whole day to celebrate those who have passed on ."
27987	that was swirling around in her mind	that	DET	that	nsubj	question	the question	(14, 20)	('question', ':')	"Though she was n't ready to admit it , this was the question that was swirling around in her mind : Were the puzzle pieces from Nana ? """
27988	that Alicia slid out of her mother 's womb wearing pearls	Alicia	PROPN	that	dobj	money	money	(6, 16)	('money', '.')	Trish would have bet money that Alicia slid out of her mother 's womb wearing pearls .
27989	who is of him and of me	who	PRON	who	nsubj	watch	br Please watch	(11, 17)	(',', '.')	br> Please watch over the child growing inside me , who is of him and of me .
27990	"that showed the word "" pregnant "" in its little window"	word	NOUN	that	nsubj	stick	the stick	(20, 30)	('stick', '.')	"She lit the candle and placed it on the low white-cloth-covered table next to the stick that showed the word "" pregnant "" in its little window ."
27991	who had shown up drunk to work one morning	who	PRON	who	nsubj	agent	the ticket agent	(31, 39)	('agent', '.')	She took the job at the railroad ticket office quite by accident when her father , Sheriff Floyd Voyant , was summoned to the station to arrest the ticket agent who had shown up drunk to work one morning .
27992	who lived in places	who	PRON	who	nsubj	friends	friends	(11, 14)	('family', 'they')	Other people might receive telegrams every day from friends and family who lived in places they took the train to visit .
27993	that left little time for frivolous messages home	that	DET	that	nsubj	life	a busy , exciting life	(22, 29)	('life', '.')	There was , of course , her brother , Dave , in Chicago , but his was a busy , exciting life that left little time for frivolous messages home .
27994	which he took with a wide toothy grin and dropped immediately into his pocket	he	PRON	which	dobj	dime	a dime	(16, 29)	(',', '.')	She fished around inside her little cloth handbag to slip the boy a dime , which he took with a wide toothy grin and dropped immediately into his pocket .
27995	who deserves to wear it in front of her two hundred closest friends and relatives , as I did	I	PRON	who	nsubj	kind	The kind	(2, 20)	('kind', '.')	The kind who deserves to wear it in front of her two hundred closest friends and relatives , as I did .
27996	who said this was his ' dream	this	DET	who	nsubj	morning	this morning	(2, 8)	('morning', 'come')	this morning who said this was his ' dream come true , '
27997	that lined one wall	that	DET	that	nsubj	pictures	pictures	(14, 17)	('pictures', '.')	As hard as she tried , she could n't avoid the gallery of pictures that lined one wall .
27998	that hung on the back of the door leading into a small lavatory	that	DET	that	nsubj	mirror	the mirror	(8, 20)	('mirror', '.')	> Sarabess looked at herself in the mirror that hung on the back of the door leading into a small lavatory .
27999	who ever came into this room	who	PRON	who	nsubj	one	the only one	(6, 11)	('one', '.')	She was the only one who ever came into this room .
28000	that was simply too full of memories	that	DET	that	nsubj	room	the room	(15, 21)	('room', '.')	Or , until she felt brave enough to unlock the door and enter the room that was simply too full of memories .
28001	that carried Emily around the yard	that	DET	that	nsubj	cart	a little red cart	(13, 18)	('cart', '.')	Once there had been a pony named Beauty and a little red cart that carried Emily around the yard .
28002	who will	who	PRON	who	nsubj	someone	someone	(11, 12)	('someone', '.')	If you wo n't do it , I 'll find someone who will .
28003	that will revert to you if Trinity dies or is n't found in time to take possession of her trust	Trinity	PROPN	that	nsubj	fund	the trust fund	(13, 32)	('fund', ',')	""" The other part , having to do with the trust fund that will revert to you if Trinity dies or is n't found in time to take possession of her trust , is not something I want to think about today ."
28004	that shaded the streets like giant umbrellas	that	DET	that	nsubj	trees	the ancient trees	(42, 48)	('trees', ',')	<p> Chapter Two Crestwood , South Carolina , population 27,855 , was a pretty little town with sidewalks , tree-lined streets , cozy shops with colorful awnings , homey window displays , white benches underneath the ancient trees that shaded the streets like giant umbrellas , and old-fashioned lampposts .
28005	which was a double - decker ice - cream cone from Elmo Mitchell 's drug store every Saturday afternoon for a full year	which	DET	which	nsubj	prize	the grand prize	(19, 41)	(',', '.')	The children of Crestwood decorated the entire square for Halloween in the hopes of winning the grand prize , which was a double-decker ice-cream cone from Elmo Mitchell 's drug store every Saturday afternoon for a full year .
28006	that was sure to come	that	DET	that	nsubj	kiss	the kiss	(18, 22)	('kiss', '.')	She closed her eyes as his stubbled face prickled against her smooth one , waiting for the kiss that was sure to come .
28007	that made him look like a king in a pair of jeans	him	PRON	that	nsubj	bearing	a bearing	(10, 21)	('bearing', '.')	He had a careless beauty about him , a bearing that made him look like a king in a pair of jeans .
28008	who 'd moved in next door	who	PRON	who	nsubj	couple	the young couple	(25, 30)	('couple', '.')	Unless you looked closely at the years in his eyes , he did n't look much different from the husband of the young couple who 'd moved in next door .
28009	who are tone - deaf	who	PRON	who	nsubj	people	especially people	(16, 20)	('people', '.')	""" Well , in your defense , not many people serenade their new neighbors especially people who are tone-deaf ."
28010	who only liked to encounter body fluids on the page	who	PRON	who	nsubj	children	her three children	(11, 20)	(',', ',')	"-- "" her three children , especially the oldest , who only liked to encounter body fluids on the page , had gladly escaped to their rooms ."
28011	which meant she 'd probably have to make it up to him with brownies	she	PRON	which	nsubj	nod	a curt nod	(7, 20)	(',', '.')	He replied with a curt nod , which meant she 'd probably have to make it up to him with brownies .
28012	that bound his hands and legs	that	DET	that	nsubj	ties	ties	(1, 6)	('ties', '.')	ties that bound his hands and legs .
28013	who raises them	who	PRON	who	nsubj	woman	a woman	(5, 7)	('woman', '.')	And she knows a woman who raises them .
28014	who raised wolves	who	PRON	who	nsubj	woman	a woman	(4, 6)	('woman', '.')	Something about a woman who raised wolves .
28015	who raises the wolves	who	PRON	who	nsubj	woman	a woman	(9, 12)	('woman', '.')	There lives a woman , there lives a woman who raises the wolves . .
28016	which appeared to be four	which	DET	which	nsubj	beers	more beers	(23, 27)	('(', ')')	He liked her because she had a cute button nose and was willing to buy him more beers than he could handle ( which appeared to be four ) , and he was hoping she 'd take enough of a shine to him to invite him home , or at least buy him a second plate of chili fries .
28017	who raises the wolves	who	PRON	who	nsubj	woman	a woman	(5, 8)	('woman', '.')	""" There lives a woman who raises the wolves ."
28018	that rippled like flags in a breeze	that	DET	that	nsubj	clothes	matter clothes	(35, 41)	('clothes', ';')	Maybe people were n't as beautiful as back during the Prettytime , but parties were a lot more interesting : serious surge-monkeys with snake fingers and medusa hair ; smart-matter clothes that rippled like flags in a breeze ; safety fireworks skittering along the floor , dodging feet and sizzling incense as they passed .
28019	which was why they all wore the same anonymous outfits	they	PRON	which	nsubj	experiment	one big controlled experiment	(8, 17)	(',', '.')	The clique was one big controlled experiment , which was why they all wore the same anonymous outfits .
28020	who 'd been city champions last year	who	PRON	who	nsubj	Swallows	the Swallows	(14, 20)	(',', '.')	Eden Maru was a hoverball player -- left wing for the Swallows , who 'd been city champions last year .
28021	who left artwork for future gener - ations	who	PRON	who	nsubj	uglies	uglies	(16, 23)	('uglies', '.')	A month ago , Aya had kicked a story about a new graffiti clique , uglies who left artwork for future gener-ations .
28022	who rode mag - lev trains	who	PRON	who	nsubj	girls	those crazy girls	(8, 13)	('girls', '.')	She 'd found them , those crazy girls who rode mag-lev trains .
28023	who want their daughters to be a countess	daughters	NOUN	who	nsubj	fathers	fathers	(4, 11)	('fathers', '.')	"There are always fathers who want their daughters to be a countess . """
28024	that happened	that	DET	that	nsubj	Everything	Everything	(1, 2)	('Everything', 'is')	Everything that happened is my father 's fault .
28025	who befriended him once he 'd destroyed his reputation	he	PRON	who	nsubj	scoundrels	Not the scoundrels	(3, 11)	('scoundrels', '.')	Not the scoundrels who befriended him once he 'd destroyed his reputation .
28026	who only wanted his title	who	PRON	who	nsubj	woman	a woman	(12, 16)	('woman', '.')	He knew there was little chance of falling for a woman who only wanted his title .
28027	that would bring him back into the ton	that	DET	that	nsubj	Anything	Anything	(2, 9)	('Anything', '.')	Anything that would bring him back into the ton .
28028	who will attend	who	PRON	who	nsubj	certain	certain	(14, 16)	('certain', '.')	"Well , when I throw a ball , no one knows for certain who will attend . """
28029	who shook his head as if he could read his mind	he	PRON	who	nsubj	Nicholas	Nicholas	(6, 16)	(',', '.')	He glanced over at Nicholas , who shook his head as if he could read his mind .
28030	whose husband left her a fortune from illegal activities	husband	NOUN	whose	poss	woman	a woman	(4, 12)	('woman', ',')	"For a woman whose husband left her a fortune from illegal activities , I would have thought she 'd be more open to an introduction . """
28031	who could fix his problems	who	PRON	who	nsubj	woman	one woman	(5, 9)	('woman', '.')	There was one woman who could fix his problems .
28032	that shunned him years ago	that	DET	that	nsubj	Society	the same Society	(15, 19)	('Society', '.')	He still had n't determined how he would integrate himself back into the same Society that shunned him years ago .
28033	who never pleased her	who	PRON	who	nsubj	daughter	the daughter	(14, 17)	('daughter', '.')	Unfortunately , Devon 's movements distracted Alise , calling attention to the daughter who never pleased her .
28034	that held her heart	that	DET	that	nsubj	part	the part	(24, 27)	('part', 'could')	<br> Even though a part of her knew he was only teasing , trying to make her feel better , the part that held her heart could n't resist a shiver .
28035	that burrow into your leg flesh like leeches	that	DET	that	nsubj	kind	the kind	(11, 18)	('kind', '.')	He dug up some cheap plastic folding chairs , the kind that burrow into your leg flesh like leeches .
28036	that hit her well above the knee	that	DET	that	nsubj	skirt	a waisted chestnut skirt	(14, 20)	('skirt', '.')	She wore a tight pink cashmere cardigan over a high-waisted chestnut skirt that hit her well above the knee .
28037	that 's going to set my business apart from the chain vampire manufacturers	that	DET	that	nsubj	thing	the only thing	(6, 18)	('thing', '.')	Service is the only thing that 's going to set my business apart from the chain vampire manufacturers .
28038	that flecked the brochure and my hands	that	DET	that	nsubj	take	a spit take	(5, 11)	('take', '.')	Wendy did a spit take that flecked the brochure and my hands .
28039	that shit about breaking free from your family	that	DET	that	nsubj	all	all	(4, 11)	('all', '?')	""" What was all that shit about breaking free from your family ? """
28040	who was still interested in our presence	who	PRON	who	nsubj	ghost	the single ghost	(3, 9)	('ghost', '.')	the single ghost who was still interested in our presence .
28041	that could happen and then keyed the radio again	that	DET	that	nsubj	best	the best	(7, 15)	('worst', '.')	He figured the best and worst that could happen and then keyed the radio again .
28042	that were paramount in Mia 's life : great food and paying clients	that	DET	that	nsubj	things	two things	(4, 16)	('things', '.')	There were two things that were paramount in Mia 's life : great food and paying clients .
28043	that she was	she	PRON	that	mark	personality	the A personality	(13, 15)	('personality', ',')	So being the orderly and forward-thinking type-A personality that she was , Mia had cut out a little panel behind the top shelf of her clothes closet , hidden behind boxes of very expensive shoes .
28044	that Jean felt Mia was perfect for	Mia	PROPN	that	mark	assignment	a new assignment	(9, 15)	('assignment', '.')	the Harlem brownstone to discuss a new assignment that Jean felt Mia was perfect for .
28045	that was terribly uncomfortable to be around	that	DET	that	nsubj	band	one wound band	(29, 35)	('tension', '.')	Of course , now she did n't collapse into tears and fits when things went awry , but her entire demeanor would become one tightly wound band of tension that was terribly uncomfortable to be around .
28046	that mimicked the early Halle Berry look	that	DET	that	nsubj	cut	a fierce cut	(11, 17)	('cut', '.')	She kept her auburn-tinted hair in a fierce cut that mimicked the early Halle Berry look .
28047	that caressed her upturned face	that	DET	that	nsubj	air	the same air	(15, 19)	('air', '.')	##4040779 Greer Beckett breathed deeply , filling her lungs with the same air that caressed her upturned face .
28048	who sat beside her on a bench	who	PRON	who	nsubj	sister	her adoptive sister	(6, 12)	('sister', '.')	She glanced at her adoptive sister who sat beside her on a bench .
28049	that jiggled with each breath	that	DET	that	nsubj	belly	a protruding belly	(23, 27)	('belly', '.')	A yellowed newspaper shaded his face from the early afternoon sun , and his crossed hands rose and fell atop a protruding belly that jiggled with each breath .
28050	which read	which	DET	which	nsubj	shirt	Her pink T - shirt	(6, 7)	(',', ',')	Her pink T-shirt , which read , Seat-tleites
28051	who approached from a doorway	who	PRON	who	nsubj	man	a grizzled man	(10, 14)	('man', ',')	""" Casey shook her head impatiently at a grizzled man who approached from a doorway , his hand held out ."
28052	who gave a courtly , slightly wobbly bow	who	PRON	who	nsubj	man	the haired man	(14, 21)	(',', '.')	"Here , Charlie , "" she said to the white-haired man , who gave a courtly , slightly wobbly bow . """
28053	who was four years older instead of me	who	PRON	who	nsubj	one	the one	(10, 17)	('one', '.')	Anyone listening to you would think you were the one who was four years older instead of me .
28054	that were a mystery even to her	that	DET	that	nsubj	feelings	feelings	(5, 11)	('feelings', '?')	How could she explain feelings that were a mystery even to her ?
28055	that had taken her a full month to complete	that	DET	that	nsubj	landscape	the landscape	(5, 13)	('landscape', '.')	She inspected the landscape that had taken her a full month to complete .
28056	that resembled grazing cows	that	DET	that	nsubj	splotches	the artful splotches	(11, 14)	('paint', '.')	She stared at the artful splotches of sienna and white paint that resembled grazing cows .
28057	that she signed Derek 's name to	she	PRON	that	mark	cards	Father Day cards	(16, 22)	('cards', ',')	Olivia sent birthday cards to both Bill and Doris , and Father 's Day cards that she signed Derek 's name to , but they had n't spoken since the Christmas before last .
28058	who needed no such reassurance	who	PRON	who	nsubj	man	a man	(8, 12)	('man', '.')	Of course , my brother was a man who needed no such reassurance .
28059	I longed that to imitate	I	PRON	that	dobj	steadiness	a steadiness	(8, 12)	('purpose', ',')	He moved with a steadiness of purpose that I longed to imitate , and slid open the door on the kneeling figure before us .
28060	that had commanded our warriors in the mountains	that	DET	that	nsubj	voice	a voice	(5, 12)	('voice', '.')	It was a voice that had commanded our warriors in the mountains .
28061	that would serve as ample distraction from this unfortunate comparison	that	DET	that	nsubj	hand	to hand	(9, 18)	('hand', '.')	Luckily , there were tasks immediately to hand that would serve as ample distraction from this unfortunate comparison .
28062	that made her look small when , in fact , she was n't	she	PRON	that	nsubj	chair	her large , leather chair	(11, 23)	('chair', '.')	She sat in her overly large , tufted-leather chair that made her look small when , in fact , she was n't .
28063	that gave away her Latin heritage	that	DET	that	nsubj	things	the only things	(15, 20)	('things', '.')	Her large gold hoop earrings were typically Hispanic , but were n't the only things that gave away her Latin heritage .
28064	that came to a V and exposed the depth of her round breasts	that	DET	that	nsubj	collar	a pointed collar	(13, 25)	('collar', '.')	Her dress was a deep purple matte jersey , with a pointed collar that came to a V and exposed the depth of her round breasts .
28065	that you run after	you	PRON	that	dobj	woman	this woman	(5, 8)	('woman', ',')	""" So this woman that you run after , the woman with no face , is there anything recognizable about her ? """
28066	that seeks a place to settle where it can offer itself	it	PRON	that	nsubj	cloud	a miasmic cloud	(26, 36)	('cloud', '.')	"They want it badly but rather than act on it , they remain in a safe zone and send their desires off in a miasmic cloud that seeks a place to settle where it can offer itself . """
28067	which was round and tight even though her dress tried to hide it from him	dress	NOUN	which	nsubj	ass	her ass	(5, 19)	(',', '.')	He watched her ass , which was round and tight even though her dress tried to hide it from him .
