	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
92102	that demanded a few food pellets , water , and a litter box	that	DET	that	nsubj	physiologies	simple physiologies	(11, 23)	('physiologies', '.')	The saurs were sent out into the world with simple physiologies that demanded a few food pellets , water , and a litter box .
92103	which meant many of the saurs were suffocated , drowned , starved , crushed , beaten , vivisected	which	DET	which	nsubj	toys	toys	(19, 36)	('--', '.')	The children were told the saurs were toys and the children played with them like they were toys -- which meant many of the saurs were suffocated , drowned , starved , crushed , beaten , vivisected .
92104	who bought him	who	PRON	who	nsubj	father	the father	(42, 44)	('father', 'and')	"how Hubert , tortured to the point of near madness , decided to use his tyrannosaurian teeth and claws to defend himself and was almost destroyed for it ; how Diogenes had been shown a box of food pellets by the father who bought him and was told , "" When these run out , so do you ."
92105	that comes in a big toy set	that	DET	that	nsubj	type	the type	(16, 22)	('type', '.')	@ was a little plastic figure , a soldier in uniform and helmet , the type that comes in a big toy set .
92106	that is	that	ADV	that	nsubj	Danny	Danny	(12, 13)	(',', '.')	Danny had me , and I had Danny , or Sarge , that is .
92107	that reminded me of my mother	that	DET	that	nsubj	something	something	(7, 12)	('Margaret', '.')	Maybe it was something about Dr. Margaret that reminded me of my mother .
92108	which was the last thing I wanted	I	PRON	which	nsubj	forehead	her forehead	(6, 12)	(',', ',')	Worry lines marred her forehead , which was the last thing I wanted , so I changed the subject back to my dwindling supply of coffee .
92109	who returned to their homeland	who	PRON	who	nsubj	saurs	the brave saurs	(18, 22)	('saurs', '.')	"Sluggo told the little ones some more tales of Sauria and the heroic voyages of the brave saurs who returned to their homeland . """
92110	who could speak	who	PRON	who	nsubj	Those	Those	(2, 4)	('Those', 'answered')	"Those who could speak answered "" Humans ! """
92111	that truly lives	that	DET	that	nsubj	nothing	nothing	(11, 13)	('nothing', 'truly')	"And , in the measure of all things , nothing that truly lives truly wants to die . """
92112	who get confused	who	PRON	who	nsubj	ones	little ones	(2, 4)	('ones', 'are')	little ones who get confused are aided by the bigger fellows .
92113	who stared up with his huge , ever - frightened eyes as the terrible light bounced against the walls and brought the shadows to life	who	PRON	who	nsubj	Alfie	Alfie	(8, 32)	(',', '.')	"Tyrone wrapped his meager forearm around Alfie , who stared up with his huge , ever-frightened eyes as the terrible light bounced against the walls and brought the shadows to life . """
92114	that kept me up	that	DET	that	nsubj	light	the light	(20, 23)	('noise', '.')	The storm was fierce , with no sign of subsiding , but it was more than the light and noise that kept me up .
92115	that makes online shopping easier	shopping	NOUN	that	nsubj	company	a company	(36, 40)	('company', '.')	"Since he made his debut here last March with "" Loyal Puppies , "" he has left his job designing computer systems for cooks in the Marine Corps and is nowin the employ of a company that makes online shopping easier ."
92116	that made him look like a twentieth - century revolutionary agitator	him	PRON	that	nsubj	goatee	a ridiculous goatee	(6, 16)	('goatee', '.')	He was sporting a ridiculous goatee that made him look like a twentieth-century revolutionary agitator .
92117	that reproduces the mind field of all living beings within a given space	that	DET	that	nsubj	device	a device	(15, 27)	('device', '.')	"After he departed , I said , "" I 've heard of a device that reproduces the mind field of all living beings within a given space ."
92118	who can say it 's not proper	it	PRON	who	nsubj	conflict	a bloody conflict	(14, 20)	(',', '?')	""" If I can avoid a bloody conflict between Russia and Tatarstan , who can say it 's not proper ? "" Clauzon was a bit of a moralist ."
92119	who kills for a living	who	PRON	who	nsubj	one	one	(6, 10)	('one', '.')	I found this curious in one who kills for a living .
92120	that was not just for his sake	that	DET	that	nsubj	knot	a knot	(21, 27)	('stomach', '-')	As I watched Jean-Do 's coffin being lowered into the grave , I felt a knot in my stomach that was not just for his sake -
92121	which killed Jean - Do	which	DET	which	nsubj	attack	the attack	(12, 16)	('attack', '.')	Along the way , the Tatar official recounted details of the attack which killed Jean-Do .
92122	that reminded me of Lenin	that	DET	that	nsubj	hair	dark hair	(13, 17)	('features', '.')	Mustafayev had a slim build , with dark hair and vaguely Asiatic features that reminded me of Lenin .
92123	that looks a bit like a Chinese pagoda	that	DET	that	nsubj	one	""" The one"	(3, 10)	('one', '?')	""" The one that looks a bit like a Chinese pagoda ? """
92124	in which we enjoy this wonderful meal	we	PRON	which	pobj	Kremlin	this very Kremlin	(9, 15)	('in', 'We')	""" Napoleon once occupied this very Kremlin in which we enjoy this wonderful meal ."
92125	"who said , "" The President , while entirely unaware of its use , is fully supportive of your effort"	President	PROPN	who	nsubj	Levy	Roux - Levy	(20, 39)	"(',', '""')"	"I arranged for the deployment of Clauzon 's gadget through Roux-Levy , the President 's Special Counselor , who said , "" The President , while entirely unaware of its use , is fully supportive of your effort"
92126	which he developed while serving with Russian forces occupying Afghanistan	he	PRON	which	dobj	women	Afghan women	(10, 19)	(',', '.')	Kovansky had a special fondness for Afghan women , which he developed while serving with Russian forces occupying Afghanistan .
92127	that is coherent	that	DET	that	nsubj	field	a mind field	(21, 23)	('field', ',')	""" In the mammalian brain , "" he continued , "" cyclical electrical flows in the thalamus induce a mind field that is coherent , and therefore conscious . """
92128	which records DNA samples for all their military personnel for identification in case of death	which	DET	which	nsubj	bank	a data bank	(7, 21)	('bank', '.')	""" The Russians have a data bank which records DNA samples for all their military personnel for identification in case of death ."
92129	that can keep a secret	that	DET	that	nsubj	one	The one	(3, 7)	('one', '.')	"The one that can keep a secret . """
92130	who asked me to return with him to his office	who	PRON	who	nsubj	aides	Kovansky aides	(18, 27)	(',', '.')	Upon leaving the room , I was met by one of Kovansky 's aides , Dmitri Ogarev , who asked me to return with him to his office .
92131	who was piloting the plane	who	PRON	who	nsubj	matter	no matter	(7, 11)	('matter', '.')	It would have crashed no matter who was piloting the plane .
92132	that followed	that	DET	that	nsubj	days	the days	(3, 4)	('days', ',')	In the days that followed , I rearranged all the furniture .
92133	that is simply too powerful , like a bully you can overcome by pumping iron and eating your Wheaties	you	PRON	that	nsubj	force	an understandable force	(7, 25)	('force', '.')	It 's not like an understandable force that is simply too powerful , like a bully you can overcome by pumping iron and eating your Wheaties .
92134	that worked	that	DET	that	nsubj	rules	rules	(4, 5)	('rules', ',')	If there were rules that worked , the supernatural would be science .
92135	who took my call	who	PRON	who	nsubj	Judy	Judy	(2, 5)	(',', ',')	Judy , who took my call , was n't surprised .
92136	that paralyzes his body when he dreams	he	PRON	that	nsubj	mechanism	a mechanism	(5, 11)	('mechanism', '.')	""" There is a mechanism that paralyzes his body when he dreams ."
92137	which reminded me to open another beer	which	DET	which	nsubj	bathroom	the bathroom	(22, 28)	(',', '.')	If I spread the flour now , I would probably step in it many times on my way to the bathroom , which reminded me to open another beer .
92138	who could see in the dark	who	PRON	who	nsubj	ghosts	ghosts	(8, 13)	('ghosts', '?')	Would orange letters be visible to ghosts who could see in the dark ?
92139	that she had	she	PRON	that	dobj	name	the name	(9, 11)	('name', 'for')	That is when they gave her the name that she had for the rest of her life , Songbird .
92140	which is just fine because he happens to live smack - dab beside our house	he	PRON	which	nsubj	Saritaka	Dr. Saritaka	(5, 19)	(',', '.')	I like Dr. Saritaka , which is just fine because he happens to live smack-dab beside our house .
92141	which explains his interest in my uncle 's dogs	which	DET	which	nsubj	veterinarian	a veterinarian	(5, 13)	(',', '.')	He 's a veterinarian , which explains his interest in my uncle 's dogs .
92142	who soon unbuttoned his coat and walked with it hanging loosely about his shoulders	who	PRON	who	nsubj	traveler	the traveler	(10, 23)	(',', '.')	At first he beamed gently on the traveler , who soon unbuttoned his coat and walked with it hanging loosely about his shoulders .
92143	who smoked pot	who	PRON	who	nsubj	guy	a guy	(10, 12)	('guy', ',')	""" But you would n't go out with a guy who smoked pot , would you ? "" shrieked Amy ."
92144	that made her melt and wonder why she 'd doubted him	she	PRON	that	nsubj	smile	a smile	(18, 28)	('smile', '.')	"I just thought we could go for a drive , "" said Kyle , giving her a smile that made her melt and wonder why she 'd doubted him ."
92145	who knows only one word -	who	PRON	who	nsubj	girls	those girls	(9, 14)	('girls', 'no')	""" What are you , one of those girls who knows only one word-"
92146	that needs drugs to have fun	drugs	NOUN	that	nsubj	guy	a guy	(6, 11)	('guy', '.')	I do n't want a guy that needs drugs to have fun .
92147	who was chopping down a young sapling	who	PRON	who	nsubj	uncle	My uncle	(4, 10)	(',', 'about')	My uncle , who was chopping down a young sapling
92148	that hid Aunt Beatrice 's porch	that	DET	that	nsubj	bush	an azalea bush	(8, 13)	('bush', '.')	Hugh watched her disappear behind an azalea bush that hid Aunt Beatrice 's porch .
92149	which advertised magic kits and mind - reading courses	which	DET	which	nsubj	cover	Its back cover	(4, 12)	(',', ',')	Its back cover , which advertised magic kits and mind-reading courses , was torn from its stapled spine .
92150	which came from her room	which	DET	which	nsubj	noises	the noises	(18, 22)	('noises', '.')	Sometimes Sam 's mother let his father spend the night , and Sam described to Hugh the noises which came from her room .
92151	who bit her lip	who	PRON	who	nsubj	mother	his mother	(10, 13)	(',', '.')	""" <p> Hugh looked at his mother , who bit her lip ."
92152	who swooped above the tidal water	who	PRON	who	nsubj	gulls	chattering gulls	(11, 16)	(',', ',')	Ahead , Cecilia tossed cubes of cantaloupe to chattering gulls , who swooped above the tidal water , then settled into their awkward , land-bound gaits .
92153	who looked away	who	PRON	who	nsubj	people	the people	(7, 9)	(',', '.')	The woman turned to the people , who looked away .
92154	that he had for his mother	he	PRON	that	dobj	none	none	(25, 30)	('her', '.')	Her face was red , as his mother 's had been the night before , but Hugh felt none of the revulsion for her that he had for his mother .
92155	which was more dim and still than the rest of the house	which	DET	which	nsubj	study	uncle study	(12, 23)	(',', '.')	After his shower , he went to his uncle 's study , which was more dim and still than the rest of the house .
92156	which cast their wavering shadows on the screen windows and aluminum walls	which	DET	which	nsubj	circle	a circle	(17, 28)	(',', '.')	At the far end of the sunroom , his cousins sat in a circle of candies , which cast their wavering shadows on the screen windows and aluminum walls .
92157	who giggles while she tickles him	she	PRON	who	nsubj	mother	his naked mother	(27, 32)	(',', '.')	He imagines how they must look in the dead , green eye of the TV : a plump boy wriggling beneath his half-naked mother , who giggles while she tickles him .
92158	I think that might take some of the pressure off	that	DET	that	nsubj	something	something	(7, 16)	('here', '.')	I 've got something here that I think might take some of the pressure off .
92159	that stops him dead in his tracks	that	DET	that	nsubj	package	a package	(6, 12)	('package', '.')	Suddenly , he sees a package that stops him dead in his tracks .
92160	who are going to play by the rules and still do worse than you	who	PRON	who	nsubj	kids	all the other kids	(7, 20)	('kids', '?')	What about all the other kids who are going to play by the rules and still do worse than you ?
92161	in which it is OK to cheat on a test	it	PRON	which	pobj	situation	any situation	(6, 15)	('in', 'If')	Is there any situation in which it is OK to cheat on a test ?
92162	who had straight , black hair and a reddish tinge to his skin	who	PRON	who	nsubj	kid	the new kid	(12, 24)	(',', '.')	We got around to talking about the new kid at school , who had straight , black hair and a reddish tinge to his skin .
92163	who lived on the street downtown	who	PRON	who	nsubj	people	the people	(24, 29)	('people', '.')	I wondered if my father was going to lose his job at the plant , and whether we would end up like the people who lived on the street downtown .
92164	which was Injun 's real name	which	DET	which	nsubj	Takoda	Takoda	(2, 7)	(',', ',')	Takoda , which was Injun 's real name , showed me his room .
92165	that was like pizza crust and beef stew with blackberries	that	DET	that	nsubj	bread	fried bread	(6, 15)	('bread', '.')	For dinner we ate fried bread that was like pizza crust and beef stew with blackberries .
92166	who came to put up fences on their land	who	PRON	who	nsubj	people	the people	(4, 12)	('people', '.')	themselves from the people who came to put up fences on their land .
92167	which she dumped on his lap	she	PRON	which	dobj	pile	a huge pile	(12, 17)	(',', '.')	She held a huge pile of scrapbooks and photo albums , which she dumped on his lap .
92168	that had come over him	that	DET	that	nsubj	feeling	the feeling	(11, 15)	('feeling', ',')	He was n't even certain he could verbalize the feeling that had come over him , or if he could describe what he now understood .
92169	which spanned the 1980s and early 1990s	which	DET	which	nsubj	era	the era	(36, 42)	(',', '.')	These different stages of computing came to be known in terms of their central motifs : The initial stage after they emerged from the back rooms into the public was the era of personal computing , which spanned the 1980s and early 1990s .
92170	that helped it know where it was	it	PRON	that	nsubj	brainpower	some based brainpower	(13, 19)	('brainpower', ',')	In their place , nearly every physical artifact harbored some computationally based brainpower that helped it know where it was , what was near it , when it was moved and so on .
92171	who surfed the Net all day long	who	PRON	who	nsubj	Those	Those	(1, 7)	('Those', 'just')	Those who surfed the Net all day long just ended up feeling disoriented or lost .
92172	that would take place subconsciously , much like how the visual system works in the physical world	system	NOUN	that	nsubj	awareness	a virtual awareness	(22, 38)	('awareness', '.')	But they did n't want to have to attend to every little thing ; all they wanted was a virtual awareness that would take place subconsciously , much like how the visual system works in the physical world .
92173	who believed in technological determinism	who	PRON	who	nsubj	those	those	(2, 6)	('those', 'were')	But those who believed in technological determinism were again proved wrong .
92174	that forced the technological world to become less arrogant and more humble	that	DET	that	nsubj	way	a way	(7, 18)	('way', '.')	Nonetheless , it occurred in a way that forced the technological world to become less arrogant and more humble .
92175	which becomes Chickie since he 's only a little chicken	he	PRON	which	nsubj	chicken	chicken	(31, 40)	('chicken', '.')	Football , basketball , cars , motorcycles , push carts , shadows , my shadow , your shadow , this is a kid afraid of everything , so he 's chicken which becomes Chickie since he 's only a little chicken .
92176	which includes me	which	DET	which	nsubj	men	the men	(8, 10)	(',', ',')	"In unison the men in the booth , which includes me , shout , "" THE SHORT ONE ! """
92177	who could tell it better	who	PRON	who	nsubj	person	a person	(39, 43)	('world', '!')	"Mouth 's nodding at each one of us as if to say , "" Tell the truth , my friends , you did n't know any of this , and there 's not a person in the world who could tell it better !"
92178	who @ @	who	PRON	who	nsubj	look	All look	(6, 8)	('Sylvia', '@')	All of us look at Sylvia who @ @
92179	who only wanted to do good things	who	PRON	who	nsubj	guy	the guy	(5, 11)	('guy', '.')	That 's the guy who only wanted to do good things .
92180	who took maybe two vacations in his life and went where	who	PRON	who	nsubj	kid	a kid	(4, 14)	('kid', '?')	This is a kid who took maybe two vacations in his life and went where ?
92181	that connected him to anything	that	DET	that	nsubj	thing	a thing	(9, 13)	('world', '.')	Chickie did n't have a thing in the world that connected him to anything .
92182	who talks too much coming up with a fancy word	who	PRON	who	nsubj	man	a man	(5, 14)	('man', '.')	This is n't a man who talks too much coming up with a fancy word .
92183	that makes a mournful whirring sound	that	DET	that	nsubj	button	a button	(11, 16)	('button', '.')	Proudly the bell hop shows them how-pushing a button that makes a mournful whirring sound .
92184	that shows small , almost good teeth	that	DET	that	nsubj	smile	a smile	(14, 20)	('smile', '.')	> Laura gives the bellhop a generous tip and thanks him with a smile that shows small , almost good teeth .
92185	who was never interested in Ada 's work ,	who	PRON	who	nsubj	he	he	(76, 84)	(',', 'talking')	Ada 's husband , also from Bologna , behaved as though Laura had cast a spell on him-rushing home early for dinner with the children , sitting with Laura and the girls on the nursery floor , setting up the doll 's house ; learning to make spaghetti Bolognese according to Laura 's mother 's recipe -- cutting up onions and simmering red wine and stirring in freshly chopped tomatoes , and he , who was never interested in Ada 's work , talking for hours about Pavese , Silone , Italo Svevo , and the Italian novel .
92186	that overtakes her when she mentions her illness	she	PRON	that	nsubj	modesty	the modesty	(10, 17)	('modesty', '.')	She lowers her twilight-gray gaze with the modesty that overtakes her when she mentions her illness .
92187	that comes from living life innocently	that	DET	that	nsubj	translucency	the translucency	(6, 11)	('translucency', '.')	still smooth and has the translucency that comes from living life innocently .
92188	who has married and divorced and struggled to attain success in a long and difficult career	who	PRON	who	nsubj	Ada	Ada	(3, 18)	(',', ',')	Ada , who has married and divorced and struggled to attain success in a long and difficult career , knows she has many lines around her faded blue eyes , her thin mouth .
92189	that left her hairless , prostrate , and slowly suffocating	that	DET	that	nsubj	treatments	several chemotherapy treatments	(6, 15)	('treatments', '.')	She has followed several chemotherapy treatments that left her hairless , prostrate , and slowly suffocating .
92190	which she wears	she	PRON	which	dobj	hair	Ada blond hair	(33, 35)	('hair', 'punished')	"I like it down , "" Laura says , smiling affectionately and with no hint of jealousy , and reaching across the table to touch a strand of Ada 's blond hair which she wears punished with pins into a bun at the nape of her neck ."
92191	"that said "" Of course you will do what I want"	I	PRON	that	nsubj	smile	the smile	(35, 45)	('smile', '!')	"-a tall , blond , young Bolognese in white linen pants , his shirt sleeves turned up to the elbows , with the wide charming smile of the pampered Italian boy , the smile that said "" Of course you will do what I want !"
92192	that have kept Laura alive	that	DET	that	nsubj	prayers	her prayers	(8, 12)	('prayers', '.')	Sometimes Ada thinks it is her prayers that have kept Laura alive .
92193	who has selected her for the award	who	PRON	who	nsubj	writer	the eminent writer	(31, 37)	('writer', '.')	-she loves hot baths , Ada knows , scented water , oils , Ada sits at the desk and struggles to comprehend the heavy tome by the eminent writer who has selected her for the award .
92194	who is not adverse to a bargain	who	PRON	who	nsubj	Laura	Laura	(2, 8)	(',', ',')	"Laura , who is not adverse to a bargain , says , "" Eat up , Ada ."
92195	Ada thinks which might actually have something to do with shit	which	DET	which	nsubj	stronzo	later even a stronzo	(28, 38)	(',', '.')	To her surprise , Ada even hears Laura say something about a porco-cane , a pig-dog , and later even a stronzo , which Ada thinks might actually have something to do with shit .
92196	who had his stepfather killed and his stepbrother , Brittanicus , and then killed his own mother , too	stepfather	NOUN	who	nsubj	Nero	Nero	(20, 38)	(',', '.')	They sit on a bench in the shade , and Laura tells Ada about the different emperors : Nero , who had his stepfather killed and his stepbrother , Brittanicus , and then killed his own mother , too .
92197	who knows Latin	who	PRON	who	nsubj	Laura	Laura	(2, 4)	(',', ',')	Laura , who knows Latin , translates the inscriptions on the old stones .
92198	that might hurt	that	DET	that	nsubj	anything	anything	(28, 30)	('anything', ',')	"As she puts it down on the ground for a moment , flexes her fingers , Laura says , "" I did n't want to say anything that might hurt , Ada , but I felt you should know the truth , after all these years ."
92199	that only made the small mistake of sounding like bars for professionals	that	DET	that	nsubj	line	the dying line	(11, 22)	('professionals', ':')	The first being the dying line of bars for professionals that only made the small mistake of sounding like bars for professionals :
92200	that entertained me	that	DET	that	nsubj	pictures	the pictures	(4, 6)	('pictures', '.')	These were the pictures that entertained me .
92201	that told the same story before every episode	that	DET	that	nsubj	credits	jazzy credits	(11, 18)	('music', '.')	This was the photomontage set to jazzy credits and pop music that told the same story before every episode .
92202	who watched the competitors ' news	who	PRON	who	nsubj	Those	Those	(3, 8)	('us', 'saw')	Those of us who watched the competitors ' news saw the pictures , and news junkies are n't known for looking away .
92203	that spirited him away to a hospital in Montreux , Switzerland , where scientists rebuilt him	scientists	NOUN	that	nsubj	jet	a jet	(4, 19)	('jet', ',')	They chartered a jet that spirited him away to a hospital in Montreux , Switzerland , where scientists rebuilt him , making him better than he was before .
92204	that pepper the pasture to the north	that	DET	that	nsubj	wells	the oil wells	(11, 17)	('wells', '.')	The rotisseries keep time with the pumps atop the oil wells that pepper the pasture to the north .
92205	who it is	it	PRON	who	attr	suspicion	any suspicion	(8, 10)	('suspicion', '?')	""" You do n't have any suspicion who it is ? """
92206	who sat always next to him at meals	who	PRON	who	nsubj	brother	his younger brother	(30, 37)	(',', ',')	> Luke fingered the slight cut on the back of his neck caused by Pete 's shaving him , and then he winked at his younger brother , Vance , who sat always next to him at meals , for both boys were amused at their mother 's gift of gab .
92207	which annoyed Luke	which	DET	which	nsubj	shoulders	his shoulders	(4, 6)	('shoulders', '.')	Vance shrugged his shoulders which annoyed Luke .
92208	that led to her bedroom	that	DET	that	nsubj	alcove	the little alcove	(10, 14)	('alcove', '.')	His mother looked up when he entered the little alcove that led to her bedroom .
92209	which contained a number of upholstered chairs arranged as if for a meeting of some kind	which	DET	which	nsubj	room	sitting room	(8, 23)	('room', '.')	He entered a large kind of sitting room which contained a number of upholstered chairs arranged as if for a meeting of some kind .
92210	by which she meant he appeared slovenly	he	PRON	which	pobj	dressed	Usually dressed	(20, 26)	('by', 'Tonight')	Usually Dan dressed ( in the words of Luke 's mother ) in a very casual manner , by which she meant he appeared slovenly .
92211	who ever lived	who	PRON	who	nsubj	bitch	a - bitch	(16, 18)	('bitch', '.')	""" For your information I am the poorest son-of-a-bitch who ever lived ."
92212	that got to do with your thieving	that	DET	that	nsubj	all	all	(3, 9)	('all', '!')	"what 's all that got to do with your thieving ! """
92213	that had a pulse	that	DET	that	nsubj	something	something	(21, 24)	('something', '.')	<p> Luke now held the handkerchief awkwardly in his hands , staring at it as if it was something that had a pulse .
92214	who loves them	who	PRON	who	nsubj	somebody	somebody	(11, 13)	('somebody', 'needs')	Still , I persist ; I have no choice : somebody who loves them needs to speak the truth in her own language .
92215	who waits in the rain	who	PRON	who	nsubj	girl	The girl	(2, 6)	('girl', 'is')	The girl who waits in the rain is not sentimental .
92216	who waits :	who	PRON	who	nsubj	wife	the wife	(25, 27)	('wife', 'slim')	On the table : crystal goblets , silver candlesticks , ceramic plates made by a potter in Whitefish . <p> Imagine the wife who waits :
92217	who might need him	who	PRON	who	nsubj	friend	any friend	(6, 9)	('stranger', '.')	For any friend or stranger who might need him .
92218	who was dangerous	who	PRON	who	nsubj	one	the one	(12, 14)	('one', '.')	Dale Geyde was the one presumed armed ; he was the one who was dangerous .
92219	who loved them	who	PRON	who	nsubj	Grandpa	Grandpa	(1, 3)	('Grandpa', 'left')	Grandpa who loved them left Flint crumpled on the floor .
92220	that looked like markers for a board game	that	DET	that	nsubj	molars	two yellow molars	(30, 37)	('molars', '.')	He had a big cigar box with all his war souvenirs in it , and when he was in a good mood , he 'd take out two yellow molars that looked like markers for a board game .
92221	which was about the only gainful employment demanding enough to keep her busy , given her typing speed	which	DET	which	nsubj	trials	trials	(11, 28)	(',', '.')	She got a job at the courthouse , transcribing trials , which was about the only gainful employment demanding enough to keep her busy , given her typing speed .
92222	I knew that of	I	PRON	that	pobj	house	the house	(9, 12)	('house', '.')	Only one teenage girl lived in the house that I knew of .
92223	who came in and swallowed up my baby	who	PRON	who	nsubj	Pade	"this "" Pade"	(11, 18)	"('""', '.')"	"But I 'd never get used to this "" Pade "" who came in and swallowed up my baby ."
92224	that was there	that	DET	that	nsubj	all	all	(12, 14)	('all', '.')	It 's not much to go on , but it 's all that was there .
92225	that got sharper as it moved in close	it	PRON	that	nsubj	nose	the hawk nose	(6, 13)	('nose', ',')	buzzard head and the hawk nose that got sharper as it moved in close , and saw her face instead-its flesh slicked down to the bone .
92226	which Patricia corroborated	Patricia	PROPN	which	dobj	light	light	(11, 13)	(',', '.')	But Ms. Cooper brought some interesting facts to light , which Patricia corroborated .
92227	who looks like her grandfather crazy	who	PRON	who	nsubj	husband	her husband	(24, 29)	('Jim', '.')	She is the best dancer at any restaurant , lick her lips at the men watching her crazy , rub against her husband Jim who looks like her grandfather crazy .
92228	who believes I am lovable but love	I	PRON	who	nsubj	someone	someone	(1, 7)	('someone', 'does')	someone who believes I am lovable but love does n't mean caring love means hurt crazy , love means obligation crazy , love means holding your sobbing mother on your lap when you are twelve and pretending your legs are n't cramping crazy .
92229	which emanated from the depths of his descriptive passion	which	DET	which	nsubj	Zois	Professor Zois	(26, 34)	(',', '.')	The wind was growing stronger and beginning to roar to the sound of the voluptuously ornamented , albeit somewhat monotonous , speech of Professor Zois , which emanated from the depths of his descriptive passion .
92230	which had been unable to comprehend his teacher 's passion for description ,	which	DET	which	nsubj	mind	His mind	(4, 16)	(',', 'inclined')	His mind , which had been unable to comprehend his teacher 's passion for description , inclined to analytic passions ; Kant , Croce , and Masaryk were stacked on his desk .
92231	which whirled across the piazzas of Trieste like an Adriatic storm	which	DET	which	nsubj	events	European events	(15, 25)	(',', '.')	And he was attracted ever more strongly to the nervous agitation of European events , which whirled across the piazzas of Trieste like an Adriatic storm .
92232	that gathered beneath the balconies	that	DET	that	nsubj	crowds	the passionate crowds	(31, 35)	('crowds', ',')	He opened a law practice , continued to read in philosophy and science , but he could not evade the angry times so characteristic of beaten Europe , the passionate crowds that gathered beneath the balconies , or the pursuit of the secret police .
92233	who organized antifascist resistance	who	PRON	who	nsubj	Slovenians	those educated Slovenians	(9, 12)	('Trieste', '.')	He found himself among those educated Slovenians of Trieste who organized antifascist resistance .
92234	that was to take him to Paris	that	DET	that	nsubj	train	the train	(13, 19)	('Zurich', ',')	When , several days later , he got onto the train in Zurich that was to take him to Paris , an Italian court was convening in Ljubljana .
92235	that took less time than did his trip to the French border	trip	NOUN	that	nsubj	session	a session	(3, 14)	('session', ',')	In a session that took less time than did his trip to the French border , he was sentenced to death in absentia .
92236	that he saw	he	PRON	that	dobj	sky	sky	(10, 12)	('sky', 'was')	Somewhere close by , the piece of glowing sky that he saw was marked by the bright lines of antiaircraft fire .
92237	which appeared with the approval of the occupation authorities	which	DET	which	nsubj	press	the Slovenian press	(5, 13)	(',', ',')	In the Slovenian press , which appeared with the approval of the occupation authorities , he was called the Bawler from London .
92238	which emanated puffs of white smoke	which	DET	which	nsubj	lips	the laughing lips	(20, 25)	('lips', '.')	The red end of a lit cigarette circled behind him , and it moved in rhythm with the laughing lips which emanated puffs of white smoke .
92239	each of which closed behind him	each	DET	which	pobj	labyrinth	a labyrinth	(13, 18)	('of', 'to')	They led him through a labyrinth of corridors and doors , each of which closed behind him .
92240	that somehow managed to penetrate through his somnambulous state	that	SCONJ	that	nsubj	morning	the bright July morning	(12, 20)	('morning', ',')	<p> Toward morning , toward the bright July morning that somehow managed to penetrate through his somnambulous state , he heard footsteps and loud voices from the street outside .
92241	that leaned over him , from the mocking and the senseless hail of curses	that	DET	that	nsubj	faces	the faces	(12, 25)	('faces', ':')	With shaking hands he tried to shield his eyes from the faces that leaned over him , from the mocking and the senseless hail of curses : You old fool , old fool .
92242	that took over his head like a black hole , like the impossibility of further description	that	DET	that	nsubj	emptiness	the same emptiness	(7, 22)	('emptiness', '.')	That roar resounded in the same emptiness that took over his head like a black hole , like the impossibility of further description .
92243	which wailed and howled like an Adriatic storm through the streets of Trieste to the sea	which	DET	which	nsubj	crowds	ever new crowds	(15, 30)	('crowds', '.')	It was , in fact , no longer the meaningless roar of ever new crowds which wailed and howled like an Adriatic storm through the streets of Trieste to the sea .
92244	who was droving a cow and raising a rope over it threateningly	who	PRON	who	nsubj	glasses	glasses	(18, 29)	('glasses', ',')	The women carrying bunches of clay jugs with baked milk on yokes , the conductress wearing glasses who was droving a cow and raising a rope over it threateningly , and the four petty thieves sitting beneath a hillock and sorting through bags of linen were envious .
92245	who brought him	who	PRON	who	nsubj	one	the one	(6, 8)	('one', ',')	""" I 'm the one who brought him , "" boasted Lyoshka ."
92246	who 'd robbed the attic	who	PRON	who	nsubj	thieves	the four petty thieves	(25, 29)	('thieves', 'ran')	Swinging her hand , as if there were a rope in it , the old conductress was hurrying , and the four petty thieves who 'd robbed the attic ran men-fly .
92247	that danced and bobbed	that	DET	that	nsubj	aigrette	a fanciful aigrette	(7, 10)	('aigrette', '.')	From her hat extended a fanciful aigrette that danced and bobbed .
92248	that pained the back , fetid air , dirty carpets	that	DET	that	nsubj	seats	seats	(15, 24)	('seats', '.')	Still , the trappings of luxury did little to mask its fundamental discomforts : seats that pained the back , fetid air , dirty carpets .
92249	that met his gaze	that	DET	that	nsubj	Pantheon	the Pantheon	(17, 20)	('Pantheon', ',')	Instead , when he glanced up from his book , it was the interior of the Pantheon that met his gaze , the orifice at the center of the dome throwing against its coffered ceiling a coin of light .
92250	that were a chaos of folds	that	DET	that	nsubj	trousers	those flannel trousers	(3, 8)	('trousers', ',')	those flannel trousers that were a chaos of folds , a mountain landscape , valleys , passes , peaks .
92251	who had set up an easel and paints to copy a minor annunciation	who	PRON	who	nsubj	man	an old man	(22, 34)	('man', '-')	"( As if to prove his point , they now gravitated away from his lecturing , and toward an old man who had set up an easel and paints to copy a minor annunciation-their curiosity piqued by some low circus element in the proceedings : "" Gosh , it looks exactly like the original ! """
92252	who take in foundlings	who	PRON	who	nsubj	Women	Women	(2, 5)	('Women', 'always')	""" Women who take in foundlings always get pregnant the day the foundling arrives . """
