	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
76620	that absurdly wrapped box --	that	SCONJ	that	nsubj	Mara	Mara	(12, 16)	('Mara', 'a')	And the more recent , more disturbing dream about giving Mara that absurdly wrapped box --
76621	which had appeared to sting Mara repeatedly and had then somehow gotten inside his pants	which	DET	which	nsubj	scorpion	, looking scorpion	(9, 23)	(',', '!')	An overlarge , vicious-looking scorpion , which had appeared to sting Mara repeatedly and had then somehow gotten inside his pants !
76622	who had begun asking Jack a series of questions	who	PRON	who	nsubj	Lerner	Dr. Lerner	(10, 18)	(',', ',')	He forced himself to focus on Dr. Lerner , who had begun asking Jack a series of questions , his shiny pink-flushed head inclined toward Jack , his deep-set eyes glinting darkly .
76623	which meant he 'd slept for a dozen hours	he	PRON	which	nsubj	thirty	Ten - thirty	(4, 12)	(',', '.')	Ten-thirty , which meant he 'd slept for a dozen hours .
76624	who would be my second spying on me while I bathed	I	PRON	who	nsubj	one	the one	(5, 15)	('one', '.')	I discovered the one who would be my second spying on me while I bathed .
76625	whose goodness shames me	goodness	NOUN	whose	poss	man	a gentle man	(7, 10)	('man', '.')	The fifth is a gentle man whose goodness shames me .
76626	who chose to pursue uninterrupted academic careers	who	PRON	who	nsubj	colleagues	his colleagues	(39, 45)	('colleagues', '.')	Just out of college he spent two months with a girlfriend waiting tables in Hong Kong , a year teaching English to children in Prague , and believes this makes him a better person than those of his colleagues who chose to pursue uninterrupted academic careers .
76627	which is typically fiery	which	DET	which	nsubj	temperament	type temperament	(6, 9)	(',', ',')	The first type 's temperament , which is typically fiery , manifests itself often as a set of strong teeth and abundant hair .
76628	that marries its daughters without their consent	that	DET	that	nsubj	culture	a culture	(12, 18)	('culture', ',')	, I was not destitute , I am not of a culture that marries its daughters without their consent , and yet when I spoke of it I called it this thing -- as in
76629	who 's afraid of a legal commitment	who	PRON	who	nsubj	one	the one	(2, 8)	('one', ',')	the one who 's afraid of a legal commitment ,
76630	who loved her	who	PRON	who	nsubj	man	the man	(8, 10)	('man', 'not')	She began to see herself and the man who loved her not in terms of the usual romantic geometry of intersections and circles but as parallel lines , extending forever in the same direction but always an equal distance apart .
76631	that ensued she 'd return to her ghosts ,	she	PRON	that	nsubj	loneliness	the loneliness	(9, 17)	('loneliness', 'but')	The thought would depress her and in the loneliness that ensued she 'd return to her ghosts , but instead of comfort in their company an ugly anger would begin to grow .
76632	they embody which to a head , or its knees	they	PRON	which	pobj	crisis	the crisis	(22, 31)	('crisis', '.')	-with two people desperate to live happily ever after , afraid to voice criticism or complaint lest they bring the crisis which they embody to a head , or its knees .
76633	that runs from Venice to Temescal Canyon	that	DET	that	nsubj	walk	the sea - walk	(11, 17)	('walk', '.')	It 's situated on the edge of the sea-walk that runs from Venice to Temescal Canyon .
76634	who resides in the pedestrian tunnel under Pacific Coast Highway	who	PRON	who	nsubj	Hercules	a foot Hercules	(16, 25)	('color', '.')	We chatted for five minutes with the Sweeper , a seven-foot Hercules of color who resides in the pedestrian tunnel under Pacific Coast Highway .
76635	that drives us on	that	DET	that	nsubj	shit	dog shit	(16, 19)	('shit', '.')	At home in his tunnel , our Sweeper seems oblivious to the stink of dog shit that drives us on .
76636	which inspired some profanity from Perfecto in his rear seat	which	DET	which	nsubj	couple	a couple	(22, 31)	('bounces', '.')	Rojo did n't exactly shy at them , just waltzed it up a bit , with a couple of swerves and bounces which inspired some profanity from Perfecto in his rear seat .
76637	that bordered the five main stages	that	DET	that	nsubj	rooms	the dressing rooms	(5, 10)	('rooms', ',')	Just past the dressing rooms that bordered the five main stages , next door to the sets for the English village and the Sphinx , below the stables and the Mesopotamian Temple , right under the brow of the hill where Mr. Ince built his staircase .
76638	that made us jump	us	PRON	that	nsubj	backfire	a backfire	(15, 18)	('backfire', ',')	Carlos had no sooner finished his speech than there was a rumble , a backfire that made us jump , and Mr. Ince pulled up in his black Hupmobile convertible ( the one they used in the Mack Sennett movies ) .
76639	who was grooming Rojo ( his mind on Mary Ellen Sundance ,	who	PRON	who	nsubj	Carlos	Carlos	(8, 19)	(',', 'not')	Then he turned again to Carlos , who was grooming Rojo ( his mind on Mary Ellen Sundance , not stardom ) .
76640	that said to the word :	that	DET	that	nsubj	something	something	(5, 10)	('him', 'Here')	There was something about him that said to the word : Here I am , use me .
76641	who wrote a book when he became famous	he	PRON	who	nsubj	Carrillo	Leo Carrillo	(3, 10)	(',', ',')	Leo Carrillo , who wrote a book when he became famous , remembered Carlos as wearing a blue broadcloth jacket over a white shirt , and snug pantaloons with a bell at the bottom to accommodate his small boots .
76642	that sometimes wafted up the canyon on sea breezes	that	SCONJ	that	nsubj	stink	the stink	(7, 15)	('stink', ',')	However , except for the stink that sometimes wafted up the canyon on sea breezes , many of our neighbors were able to ignore this embarrassment .
76643	that began commuting down from Ventura to gorge on the mess in Gandolph 's arroyo , an awesome sight : black wings nine feet across ,	that	DET	that	nsubj	condors	the condors	(12, 37)	('condors', 'talons')	Some even celebrated it and held barbecue-watches for the condors that began commuting down from Ventura to gorge on the mess in Gandolph 's arroyo , an awesome sight : black wings nine feet across , talons the size of gaffing hooks .
76644	who was , classically ,	who	PRON	who	nsubj	Perfecto	Perfecto	(18, 22)	('Perfecto', 'following')	On the way she spotted me ( out of earshot , or pretending to be ) following Perfecto who was , classically , following the dogs .
76645	with which I introduced her	I	PRON	which	pobj	aria	the fool boys aria	(29, 33)	('with', '<')	Sighting Incensia , Carlos 's sister , Mother handed her Clarence and a message for Carlos , then hurried on to deliver the Oh fool boys aria with which I introduced her .
76646	who got all the comedy parts	who	PRON	who	nsubj	Carrillo	Leo Carrillo	(14, 19)	('Carrillo', ')')	white as snow under their leather chaps , of course , unlike Leo Carrillo who got all the comedy parts ) .
76647	that buried him	that	DET	that	nsubj	studios	the studios	(2, 4)	('studios', '.')	the studios that buried him .
76648	who lived a messy life	who	PRON	who	nsubj	friend	his friend	(12, 16)	"(""O'Neill"", '--')"	He became a good father and provider , unlike his friend O'Neill who lived a messy life -- one son a suicide , I believe -- before receiving the Nobel Prize for literature in 1936 .
76649	that lasted one minute and three - quarters	that	DET	that	nsubj	sequence	a sequence	(4, 11)	('sequence', ',')	All for a sequence that lasted one minute and three-quarters , 100 feet of film .
76650	who rode	who	PRON	who	nsubj	chosen	the chosen	(7, 8)	('chosen', '.')	And Carlos was not among the chosen who rode .
76651	whose feet were too small	feet	NOUN	whose	poss	warrior	a careless warrior	(32, 36)	('warrior', '.')	That crawling across treeless plains plowed deep in the blood of his brothers , dreams of Rojo winged for battle exhausted Carlos Padilla and made him stupid , a careless warrior whose feet were too small .
76652	who declared war	who	PRON	who	nsubj	one	the one	(6, 8)	('one', '.')	Admittedly , I was the one who declared war .
76653	who sometimes hear each other	who	PRON	who	nsubj	men	two old men	(15, 19)	('men', '.')	But I think we 'll be able to talk again , two old men who sometimes hear each other .
76654	who had made a fruit salad long ago	who	PRON	who	nsubj	Cory	Cory	(12, 19)	(',', '.')	""" We need to leave soon , "" said Cory , who had made a fruit salad long ago ."
76655	that had the police at the door	that	DET	that	nsubj	lines	conga lines	(6, 12)	('music', ',')	She remembered conga lines and music that had the police at the door , intense encounters in the kitchen with people she either never saw again or woke up with the next morning .
76656	who does my taxes	who	PRON	who	nsubj	woman	the brilliant woman	(6, 9)	('woman', ',')	""" Here 's the brilliant woman who does my taxes , "" said Barbara Holleran , pulling Cory over ."
76657	who was n't sniffling	who	PRON	who	nsubj	person	the only person	(9, 12)	('person', '.')	> Cory felt like she was the only person who was n't sniffling .
76658	that wandered into little lagoons and	that	DET	that	nsubj	river	a pleasant river	(13, 18)	('river', 'between')	When you were over the falls you found yourself on a pleasant river that wandered into little lagoons and between hummocks of moss .
76659	who said they had to come back home right away because something terrible had happened to their father	something	PRON	who	nsubj	mother	their mother	(21, 38)	('mother', '.')	"<p> Without hesitation Nat launched into , "" Nancy and Jack suddenly got a phone call from their mother who said they had to come back home right away because something terrible had happened to their father ."
76660	people want that to eat	people	NOUN	that	dobj	dish	a dish	(8, 12)	('dish', '.')	"Teach me how to make a dish that people want to eat . """
76661	who lived there	who	PRON	who	nsubj	peregrines	not the peregrines	(10, 12)	('peregrines', '.')	She could see the box , although not the peregrines who lived there .
76662	who had reserved a bench for their group by deploying his boxes of leaflets on one end and the Chief on the other , winked at K.B	who	PRON	who	nsubj	Willard	Mr. Willard	(7, 33)	(',', '.')	<p> Mr. Willard , who had reserved a bench for their group by deploying his boxes of leaflets on one end and the Chief on the other , winked at K.B .
76663	who came to everything and stood very still in the middle of the sound with his brown dog	who	PRON	who	nsubj	man	the blind man	(12, 29)	('man', '.')	ACT UP was here , the flower vender , the blind man who came to everything and stood very still in the middle of the sound with his brown dog .
76664	which was also on the tray and take a sip	which	DET	which	nsubj	straw	the straw	(16, 25)	('carton', '.')	Finally he was able to get his lips to the straw in the chocolate milk carton which was also on the tray and take a sip .
76665	who nodded	who	PRON	who	nsubj	Helene	Helene	(13, 14)	(',', ',')	""" I 'll be right back , "" she said to Helene , who nodded , handed her some leaflets to pass out , and said , "" You look chilly ."
76666	who wrote the Plain Dealer 's annual investigation of Public Square vendors , beggars , and musicians	who	PRON	who	nsubj	reporter	the reporter	(19, 35)	('reporter', '.')	He was always there and had been there forever , according to everybody she knew , plus the reporter who wrote the Plain Dealer 's annual investigation of Public Square vendors , beggars , and musicians .
76667	who spotted her and glanced away	who	PRON	who	nsubj	lawyer	the lawyer	(8, 13)	(',', '.')	@ on past him toward the lawyer , who spotted her and glanced away .
76668	which she entered	she	PRON	which	dobj	side	the north side	(46, 48)	('Monument', '.')	""" <p> Before he could react , she turned and ran back across the street , zig-zagged through a dutch of perfumed women carrying handfuls of origami doves , on around to the north side of the Soldiers and Sailors Monument which she entered ."
76669	who died , quaintly but nobly , in the Civil War	who	PRON	who	nsubj	boys	local boys	(24, 34)	('boys', '.')	The damp , dark innards of the Monument amounted to a black granite cell lined with bronze plaques showing the names of local boys who died , quaintly but nobly , in the Civil War .
76670	who nodded at K.B	who	PRON	who	nsubj	chair	a wooden chair	(14, 17)	('chair', '.')	It was empty as always except for a pale volunteer on a wooden chair who nodded at K.B .
76671	which put her behind the speakers ' platform	which	DET	which	nsubj	door	the south door	(40, 47)	(',', '.')	as she strode on through , gathering back her hair as she went , braiding and tying it with a black ribbon , taking off the jacket and tucking it under her arm , and exited the south door , which put her behind the speakers ' platform .
76672	which caused the PA to squeal again	PA	PROPN	which	nsubj	gesture	a grand sweeping gesture	(13, 19)	(',', '.')	The preacherwoman herself then pointed up there in a grand sweeping gesture , which caused the PA to squeal again .
76673	that was already there	that	DET	that	nsubj	ribbon	the ribbon	(19, 22)	('ribbon', '.')	pulled the black ribbon off her braid and tied it around Helene 's arm on top of the ribbon that was already there .
76674	that would change my subject 's life forever	that	DET	that	nsubj	event	the event	(7, 14)	('event', ',')	The Critical Incident , the event that would change my subject 's life forever , was n't due to happen until next Tuesday evening
76675	that stared back at me each morning from the shaving mirror	that	DET	that	nsubj	face	the face	(7, 17)	('face', '.')	""" I said , regarding the face that stared back at me each morning from the shaving mirror ."
76676	that stomping they 're doing right now over at the Cavern Club	they	PRON	that	det	all	all	(9, 20)	('all', ',')	"And I thought I was drawn here by all that stomping they 're doing right now over at the Cavern Club , "" my doppelganger said with a chuckle . """
76677	who abruptly turned to take a look at him	who	PRON	who	nsubj	companion	my drinking companion	(21, 29)	(',', '.')	I nodded in the direction of the man in the coat to point him out to my drinking companion , who abruptly turned to take a look at him .
76678	which produced John Winston Oho Lennon , the leader and founder of the Beatles	which	DET	which	nsubj	timeline	the timeline	(10, 23)	('timeline', '.')	""" I am here to protect and preserve the timeline which produced John Winston Oho Lennon , the leader and founder of the Beatles . """
76679	who ever lived	who	PRON	who	nsubj	writers	the greatest Wave science fiction writers	(21, 23)	('writers', '.')	"coolly , "" on behalf of John Winston Gemsback Lennon , one of the greatest New Wave science fiction writers who ever lived ."
76680	who can push buttons with the best of ' cm	who	PRON	who	nsubj	man	R man	(20, 29)	('man', '.')	sure there are some good theories , but I 'm just a perceptive A &; R man who can push buttons with the best of ' cm .
76681	which seems to have become my habit of late	which	DET	which	nsubj	fit	a fit	(6, 14)	('unprofessionalism', ',')	In a fit of the unprofessionalism which seems to have become my habit of late , I push away from the desk and walk to Jonny 's side , then kiss his patchy scalp .
76682	which is large , brown , and very pretty	which	DET	which	nsubj	eye	his good left eye	(9, 17)	(',', ',')	If I look in his good left eye , which is large , brown , and very pretty , I can pretend for a moment he 's a normal child .
76683	who want to gawk at the children	who	PRON	who	nsubj	visitors	visitors	(41, 47)	('visitors', '.')	He is a part of the landscape , like our chairs , molded in solid hunks of indestructible plastic , the mottled gray composite floors , the nurses , the aides , the everpresent medication and the constant stream of visitors who want to gawk at the children .
76684	that made Jonny what he is	he	PRON	that	nsubj	drugs	the drugs	(5, 10)	('drugs', '?')	> Was it the drugs that made Jonny what he is ?
76685	which altered Jonny 's genes	which	DET	which	nsubj	virus	the virus	(4, 8)	('virus', 'is')	They say the virus which altered Jonny 's genes is both sly and opportunistic .
76686	that rendered him paraplegic	him	PRON	that	nsubj	deformity	a spinal deformity	(39, 42)	('deformity', 'and')	These children were born with bizarre defects , like Jonny 's ; a head sized and shaped like a great jack-o-lantern covered with patchy hair , extra fingers , extra toes , a spinal deformity that rendered him paraplegic and the ultimate horror , a blind , filmy , goggling third eye .
76687	who are interested in the Governor 's wife	who	PRON	who	nsubj	those	least those	(9, 16)	('those', '.')	Everyone has invited their relatives , at least those who are interested in the Governor 's wife .
76688	that echoes her native Venezuela	that	DET	that	nsubj	voice	a voice	(17, 21)	('voice', '.')	""" This is their favorite part of the day , "" she says , in a voice that echoes her native Venezuela ."
76689	that mimic a puppy 's ears	that	DET	that	nsubj	temples	her temples	(29, 34)	('temples', '.')	Her face is heart-shaped , with a sharp chin and a rosebud mouth , her head covered with short fur , save two tufts above her temples that mimic a puppy 's ears .
76690	who were also from Mexico	who	PRON	who	nsubj	parents	her foster parents	(10, 14)	(',', '.')	She speaks with the accent of her foster parents , who were also from Mexico .
76691	which is very warm	which	DET	which	nsubj	head	his sensitive head	(8, 11)	(',', ',')	I kiss him atop his sensitive head , which is very warm , and
76692	from which he sees gazes darkly	he	PRON	which	pobj	eye	The eye	(4, 9)	('from', 'fiercely')	The eye from which he sees gazes darkly , fiercely , at me .
76693	which is lolling forward at an alarming angle	which	DET	which	nsubj	head	his head	(10, 17)	(',', ',')	I try to kiss him atop his head , which is lolling forward at an alarming angle , and he pushes me away .
76694	who can walk	who	PRON	who	nsubj	children	The children	(3, 5)	('children', 'are')	The children who can walk are gathered here and there .
76695	that look like ballet slippers on her delicate feet	that	DET	that	nsubj	shoes	tiny , cheap tennis shoes	(8, 16)	('shoes', '.')	She is wearing tiny , cheap tennis shoes that look like ballet slippers on her delicate feet .
76696	that lace around the ankle	that	DET	that	nsubj	ribbons	ribbons	(10, 14)	('ribbons', '.')	She needs slippers , real toe slippers , with ribbons that lace around the ankle .
76697	that appear in test stops along the Interstates	that	DET	that	nsubj	children	missing children	(27, 34)	('children', '.')	As patents , my wife and I always tended to hold our daughters ' hands a little tighter whenever we would see the posters of missing children that appear in test stops along the Interstates .
76698	who had been in the water	who	PRON	who	nsubj	anyone	anyone	(15, 20)	('anyone', 'was')	That 's what most everybody else seemed to think , too , because anyone who had been in the water was now on shore , gaping , pointing and cataloguing revolting details to pass on to friends and relatives .
76699	that was taking too long to come	that	DET	that	nsubj	dive	a dive	(29, 35)	('dive', '.')	> A woman , panicking as only a mother might , splashed into the surf , heels kicking , arms stroking the air , reaching for a dive that was taking too long to come .
76700	that glided in from nowhere	that	DET	that	nsubj	gull	a hungry gull	(5, 9)	('gull', '.')	Except for a hungry gull that glided in from nowhere .
76701	who wrote novels on the side	who	PRON	who	nsubj	Buffalo	Buffalo	(6, 11)	('Buffalo', '.')	Paul was an orthodontist from Buffalo who wrote novels on the side .
76702	that usually landed in the middle of his six , especially since his wife and daughters had thrown him out	wife	NOUN	that	nsubj	stay	my week stay	(13, 32)	('stay', '.')	I also know he looked forward to my two-week stay that usually landed in the middle of his six , especially since his wife and daughters had thrown him out .
76703	that somehow came to life with coffee	that	DET	that	nsubj	things	Big dry , unswallowable , brown things	(8, 14)	('things', '.')	Big dry , unswallowable , brown things that somehow came to life with coffee . )
76704	that pierced the base of my spine and drop	that	DET	that	nsubj	scream	a sickening scream	(6, 14)	('scream', '-')	The reply was a sickening scream that pierced the base of my spine and drop-kicked my stomach into my mouth .
76705	that connects the kitchen to the sitting room	that	DET	that	nsubj	hallway	the short hallway	(13, 20)	('hallway', '.')	It lay several feet beyond Paul 's head , in the short hallway that connects the kitchen to the sitting room .
76706	that rimmed the realm of impossibility	that	DET	that	nsubj	sculpture	a sand sculpture	(17, 22)	('sculpture', '.')	And in defiance of wind and rain and logic , this individual had carved a sand sculpture that rimmed the realm of impossibility .
76707	that overlooks Rio	that	DET	that	nsubj	statue	the statue	(9, 11)	('Jesus', ',')	""" She reminds me of the statue of Jesus that overlooks Rio , "" Kath whispered ."
76708	that killed your friend , among other things	that	DET	that	nsubj	creature	the sea creature	(22, 29)	('creature', ',')	""" I asked , my voice cracking . <p> "" The storm , the truck crash , the sea creature that killed your friend , among other things , "" she explained , her regret sincere ."
76709	that remained	that	DET	that	nsubj	All	All	(1, 2)	('All', 'was')	All that remained was the emptiness .
76710	that once seemed insignificant	that	DET	that	nsubj	incidents	incidents	(3, 6)	('incidents', 'take')	how incidents that once seemed insignificant take on a whole new meaning .
76711	who had worked on fishing boats in Alaska	who	PRON	who	nsubj	people	people	(25, 32)	('people', '.')	""" I wrote ' Sisterhood of the Skin , ' "" she writes , "" after absorbing a lot of horror stories from people who had worked on fishing boats in Alaska ."
76712	which make us human	us	PRON	which	nsubj	feelings	the finer feelings	(28, 31)	('feelings', '.')	"I suppose l was trying to capture my sense of commercial fishing as a continuous state of violence , not only against Nature but against the finer feelings which make us human . """
76713	that have trapped you inside it	that	DET	that	nsubj	failings	the personal failings	(21, 26)	('failings', '.')	If you have to hate anything , hate this weak , flabby , fallible shell ; hate the personal failings that have trapped you inside it .
76714	that got Jones	that	DET	that	nsubj	one	the one	(5, 7)	('one', '.')	This was apparently the one that got Jones .
76715	which surround the much larger primary digestive cavity	which	DET	which	nsubj	stomachs	several secondary stomachs	(8, 15)	('stomachs', '.')	These were in one of several secondary stomachs which surround the much larger primary digestive cavity .
76716	which seem to serve a double purpose	which	DET	which	nsubj	filaments	filaments	(16, 22)	(',', ':')	"The intestines are fascinating and also very unusual ; the walls are covered with filaments , which seem to serve a double purpose : they absorb nutrients from digested food ( an ungodly amount of "" fish "" in the silkie 's gut ,"
76717	who married outside her own tribe	who	PRON	who	nsubj	woman	a wealthy woman	(5, 10)	('woman', ';')	She was a wealthy woman who married outside her own tribe ; my father was a half-breed Lakota before he became a god of destruction .
76718	which plunged into her belly and chest	which	DET	which	nsubj	beams	two scissoring beams	(5, 11)	('beams', ',')	He fired two scissoring beams which plunged into her belly and chest , and she burst into a hot , stinging cloud of superheated red steam .
76719	who 's missing most of the left side of his body	who	PRON	who	nsubj	man	a man	(12, 22)	('lab', '.')	I 've got a man laid out in my lab who 's missing most of the left side of his body .
76720	I stood gaping that at him for a few seconds	I	PRON	that	pobj	gesture	Such a familiar gesture	(5, 14)	('gesture', ',')	Such a familiar gesture that I stood gaping at him for a few seconds , while he eyed me sidelong his eyes long dark , dubious .
76721	who has surpassed the species in some grotesque way	who	PRON	who	nsubj	one	one	(11, 19)	('one', '.')	Shame under it all , the nagging shame of one who has surpassed the species in some grotesque way .
76722	who cares	who	PRON	who	nsubj	lab	the lab	(12, 13)	(',', '?')	The tank is unwieldy , blocks the door to the lab , who cares ?
76723	which begins : < p >	which	DET	which	nsubj	one	the one	(4, 9)	"('one', '""')"	It was the one which begins : <p>
76724	which I stirred with black pipettes	I	PRON	which	dobj	soup	a blurry , garish soup	(28, 33)	('soup', ',')	I unceremoniously ripped apart her head , examining the contents with my microscopes and spectrometer ; eventually the tissues were nothing but a blurry , garish soup which I stirred with black pipettes , and I forgot from moment to moment what it was
76725	which made her pelt hang like a loose robe	pelt	NOUN	which	nsubj	fat	dense subcutaneous fat	(17, 25)	(',', '.')	Opening the skin was remarkably easy ; she had lost many layers of dense subcutaneous fat , which made her pelt hang like a loose robe .
76726	which is so like a mammalian limbic system	which	DET	which	nsubj	structure	the structure	(17, 24)	('structure', '.')	I found the new neural growths forming over the old , folded tight just above the structure which is so like a mammalian limbic system .
76727	which he held close to his own chest	he	PRON	which	dobj	finger	a finger	(8, 15)	('finger', ',')	he asked , pointing with a finger which he held close to his own chest , as if afraid the corpse would snap at it .
76728	which she was somehow still able to hold	she	PRON	which	dobj	goblet	her goblet	(10, 17)	(',', ';')	She offered me the edge of her goblet , which she was somehow still able to hold ; her hand was gigantic , golden .
76729	that did it	that	DET	that	nsubj	booster	mnemonic booster	(8, 10)	('booster', ',')	It was the final dose of mnemonic booster that did it , combined with the stimulants I had taken on my third morning without sleep ; I was trying to study for my mid-term exams in quantum mechanics .
76730	which swept my body	which	DET	which	nsubj	weakness	the sudden weakness	(16, 19)	('relief', '.')	I turned away from them and sat , fighting to control the sudden weakness of relief which swept my body .
76731	which ate Jones	which	DET	which	nsubj	silkie	the same silkie	(24, 26)	('silkie', '.')	They seem quite capable of using weapons , given the digits to manipulate them ; Freedman was almost certainly shot by the same silkie which ate Jones .
76732	that never happened	that	DET	that	nsubj	exhibits	exhibits	(12, 14)	('exhibits', ',')	""" That 's the one , what , full of exhibits that never happened , right ?"
76733	that never happened	that	DET	that	nsubj	things	things	(11, 13)	('things', ';')	""" I already go to a place dedicated to things that never happened ; it 's called the inside of my head ."
76734	that accompany his portfolio	that	DET	that	nsubj	drawings	The two required drawings	(4, 7)	('drawings', ',')	"The two required drawings that accompany his portfolio , one on the expulsion of Adam and Eve from Paradise and one on any incident connected with the legend of Noah 's Ark , have been rejected because they have , in the words of one examiner , "" too few heads . """
76735	who is @	who	PRON	who	nsubj	mother	his mother	(29, 31)	(',', '@')	Instead , she finds him talking with a Mend in an outdoor cafe , complaining about the professors at the Art Academy , expressing worry about his mother , who is @
76736	who watched the Germans	who	PRON	who	nsubj	people	people	(3, 6)	('Krakow', 'take')	people in Krakow who watched the Germans take my grandmother away .
76737	who died when they were younger than we are now	we	PRON	who	nsubj	granddaughters	the granddaughters	(18, 27)	('women', '.')	There is a moment when we just sit there on the museum bench , the granddaughters of women who died when they were younger than we are now .
76738	who have betrayed the Motherland	who	PRON	who	nsubj	traitors	the November traitors	(12, 16)	('traitors', '.')	He is raging against the November criminals , the November traitors who have betrayed the Motherland .
76739	who set up their own work camp as part of Auschwitz	who	PRON	who	nsubj	executives	the executives	(7, 17)	('Farben', '.')	He butchers the executives at I.G. Farben who set up their own work camp as part of Auschwitz .
76740	who stood around and did nothing	who	PRON	who	nsubj	Everybody	Everybody	(1, 6)	('Everybody', '.')	"Everybody who stood around and did nothing . """
76741	who knows a secret	who	PRON	who	nsubj	girl	a little girl	(8, 11)	('girl', ',')	It is the smile of a little girl who knows a secret , and knows its power .
76742	which gets between ten and fifteen train loads a day	which	DET	which	nsubj	station	this railroad station	(9, 18)	(',', ',')	And when they arrive at this railroad station , which gets between ten and fifteen train loads a day , they are unloaded and pushed into line and driven past a chamber orchestra playing Rossini overtures , they 're pushed and shoved by guards with dogs and guns down the Himmelstrasse , a long dark tunnel with barbed wire on the walls and ceiling , they 're yelled at and barked at and kicked all the way into a huge big top , where the guards throw off their coats and become clowns , the children are given candy , the old men are given food ; and the Auschwitz Circus does three shows a day .
76743	who do nothing	who	PRON	who	nsubj	people	the people	(19, 21)	('people', '.')	"But in the world of the Auschwitz Circus , all the death camps have been built for the people who do nothing . """
76744	who heard and did n't care	who	PRON	who	nsubj	ones	The ones	(2, 7)	('ones', '.')	The ones who heard and did n't care .
76745	who knew and let it happen	it	PRON	who	nsubj	ones	The ones	(2, 7)	('ones', '.')	The ones who knew and let it happen .
76746	who saw and smiled inside	who	PRON	who	nsubj	ones	The ones	(2, 6)	('ones', '.')	The ones who saw and smiled inside .
76747	who go to the gas chamber	who	PRON	who	nsubj	ones	the ones	(5, 10)	('ones', '.')	""" They 're the ones who go to the gas chamber ."
76748	who look the other way	who	PRON	who	nsubj	ones	The ones	(2, 6)	('ones', ',')	"The ones who look the other way , and do nothing . """
76749	that would look better on a younger person	that	DET	that	nsubj	suit	an elegant jump suit	(13, 20)	('suit', ',')	They are dressed differently , Eileen in an elegant blue jump suit that would look better on a younger person , Serbs in a white shirt and drab olive pants .
76750	who sits in the bucket of the craft with Madrin	who	PRON	who	nsubj	fore	the fore	(13, 22)	('Glim', '.')	In the zipper , Elleen stands to the fore and stares at Glim who sits in the bucket of the craft with Madrin .
76751	that requires no response	that	DET	that	nsubj	banality	a placed banality	(35, 38)	('banality', '.')	""" <p> "" Acrobatics of any sort would be welcome after so long traveling in a scout , "" Glim chimes in , quickly ending the conversation with a well-placed banality that requires no response ."
76752	who has Diplomat training	who	PRON	who	nsubj	one	the one	(8, 11)	('one', '?')	""" And you say Glimmer is the one who has Diplomat training ? """
76753	that is visible from the zipper	that	DET	that	nsubj	all	all	(9, 14)	('all', '.')	Four buildings clustered around a village green are all that is visible from the zipper .
76754	that sparked	that	DET	that	nsubj	Pool	The oh mysterious Pool	(7, 8)	('Pool', 'Elleen')	The oh-so-mysterious Pool that sparked Elleen and Serbs is a shimmer in the distance .
76755	that is far less impressive than where we entered	we	PRON	that	nsubj	door	a back door	(14, 22)	('door', '.')	""" She starts out of the hall and leads us to a back door that is far less impressive than where we entered . <p>"
76756	who is unaware of our reputation	who	PRON	who	nsubj	one	the only one	(7, 12)	('one', '.')	Perhaps Serbs is not the only one who is unaware of our reputation .
76757	I am sure is not indigenous that to MON	I	PRON	that	pobj	material	a material	(8, 16)	('material', ',')	The structure is made of a material that I am sure is not indigenous to MON , but is made to look like natural wood and mud .
76758	that is a desert	that	DET	that	nsubj	planet	an entire planet	(21, 24)	('planet', '.')	Ive never seen his home planet ; as much as I try , I can not picture an entire planet that is a desert .
76759	that can cause false Telen	that	DET	that	nsubj	phenomena	many documented phenomena	(6, 10)	('phenomena', ',')	There are many documented phenomena that can cause false Telen , but none ever documented as consistently as this without a satisfactory explanation .
76760	which Tikki keeps at bay	Tikki	PROPN	which	dobj	life	the elusive avian life	(15, 19)	('MON', '.')	The only sounds are his occasional grunts and the elusive avian life of MON which Tikki keeps at bay .
76761	that hugs back	that	DET	that	nsubj	bath	a warm bath	(10, 12)	('bath', '.')	It 's like , well , taking a warm bath that hugs back .
76762	that 's both of us individually but also something wonderfully more	that	DET	that	nsubj	organism	this incredible organism	(9, 19)	('organism', '.')	and you 're both part of this incredible organism that 's both of us individually but also something wonderfully more .
76763	that flood me every time	that	DET	that	nsubj	imagery	the imagery	(10, 14)	('emotion', 'Glim')	"Here , "" I send her the imagery and emotion that flood me every time"
76764	that holds them at bay	that	DET	that	nsubj	newness	my newness	(9, 13)	('status', 'I')	Whether it 's my newness or my Tel status that holds them at bay I can not yet say .
76765	who jumps on me , purring , as soon as I ' m on the ground	I	PRON	who	nsubj	Tikki	Tikki	(15, 30)	(',', '.')	I take one step toward Glim 's cottage , and immediately trip over Tikki , who jumps on me , purring , as soon as I 'm on the ground .
76766	that Glim follows my gaze	Glim	PROPN	that	mark	colony	the main colony	(9, 13)	('sense', '.')	I turn toward the main colony and sense that Glim follows my gaze .
76767	that appeared to have motion	that	DET	that	nsubj	sort	some sort	(7, 11)	('sort', 'or')	They had long hair of some sort that appeared to have motion or they were in some kind of nul-grav field .
