	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
166897	that can beat down this imposition of commerce - worse than commerce , unreality - onto God 's world	that	DET	that	nsubj	music	a music	(11, 29)	('music', '.')	He knows what he 's doing : singing a music that can beat down this imposition of commerce-worse than commerce , unreality-onto God 's world .
166898	that surrounded by beautiful landscape , highenergy people , a feast	that	DET	that	nsubj	Peculiar	Peculiar	(9, 19)	('-', ',')	Peculiar-or maybe not at all peculiar-that surrounded by beautiful landscape , highenergy people , a feast , he should feel this down , this alone .
166899	who walk cool	who	PRON	who	nsubj	boys	Gawky old boys	(5, 7)	('boys', 'but')	Gawky 12-year-old boys who walk cool but with tender eyes .
166900	who curse me	who	PRON	who	nsubj	those	those	(2, 4)	('those', ',')	To those who curse me , may my soul be silent .
166901	that matters	that	DET	that	nsubj	everything	everything	(6, 7)	('else', '.')	Danny , it 's everything else that matters .
166902	who are listening	who	PRON	who	nsubj	ones	the ones	(4, 6)	('ones', ',')	But the ones who are listening , why , they 're intent , not talking , eyes narrowed ;
166903	to whom Peter is vassal	Peter	PROPN	whom	pobj	aristocrat	aristocrat	(4, 8)	('to', 'Ben')	aristocrat , to whom Peter is vassal .
166904	that harmonizes with the singer 's cry	that	DET	that	nsubj	laugh	a laugh	(5, 11)	('laugh', '.')	But Peter sings a laugh that harmonizes with the singer 's cry .
166905	who 's in the main cabin teaching Torah cantillations to Jeremy and Danny	who	PRON	who	nsubj	Samuel	Samuel	(15, 27)	(',', '.')	No piped-in music today-Peter 's made a deal with Samuel , who 's in the main cabin teaching Torah cantillations to Jeremy and Danny .
166906	which they pretend they know nothing about	they	PRON	which	dobj	kitchen	the kitchen	(22, 28)	('-', '.')	In fact , he 's taken over most of the shopping and cooking , spent a day kashering the kitchen-which they pretend they know nothing about .
166907	that knows more than he knows	he	PRON	that	nsubj	melody	a melody	(16, 21)	('melody', ',')	then one of Hannah 's deep breaths , and again into the niggun , a melody that knows more than he knows , knows what we go through .
166908	that mattered	that	DET	that	nsubj	thing	the only thing	(17, 18)	('thing', '.')	That was nice , especially when all the other stations acted like it was the only thing that mattered .
166909	that would make her tense up or break down on a day when she did get out of bed	she	PRON	that	nsubj	something	something	(11, 29)	('something', '.')	But Paula , I did n't want her hearing something that would make her tense up or break down on a day when she did get out of bed .
166910	who had nothing to do with	who	PRON	who	nsubj	everyone	everyone	(4, 9)	('everyone', 'it')	It was like everyone who had nothing to do with it wanted us to put on the show they expected .
166911	which is why I picked them	I	PRON	which	nsubj	TNTBRs	TNTBRs	(13, 18)	(',', '.')	All five of the books I have in my hands are TNTBRs , which is why I picked them .
166912	that will @	that	DET	that	nsubj	levels	the reading levels	(15, 17)	('levels', '@')	But I 'm over 98 points short to get to the reading levels that will @ @
166913	who dominates every discussion	who	PRON	who	nsubj	group	the group	(9, 12)	('group', '.')	There 's this really obnoxious accountant in the group who dominates every discussion .
166914	"that have "" For Dummies "" in the title"	that	DET	that	nsubj	books	any books	(9, 17)	('books', '.')	"And I have this real aversion to any books that have "" For Dummies "" in the title ."
166915	who could lose her job by selling me the wrong book	who	PRON	who	nsubj	clerk	a clerk	(18, 28)	('clerk', '.')	But these days , no amount of charm and pleading is going to work on a clerk who could lose her job by selling me the wrong book .
166916	that began it all	that	DET	that	nsubj	study	the study	(7, 10)	('study', '.')	""" I muse , remembering the study that began it all ."
166917	who tried to use the machine	who	PRON	who	nsubj	researcher	Every other researcher	(3, 8)	('researcher', 'says')	"Every other researcher who tried to use the machine says it measures normal brain activity , not decreases in neurological function . """
166918	that gets them 15 billion dollars to regulate adult readers	that	DET	that	nsubj	study	this study	(27, 36)	('study', '!')	"Just at the moment their work was done in schools , and their funding was about to run out , they suddenly come up with this study that gets them 15 billion dollars to regulate adult readers ! """
166919	who can get you the books you want to read	you	PRON	who	nsubj	someone	someone	(5, 14)	('someone', '.')	A friend is someone who can get you the books you want to read .
166920	who desperately wants some books passed along	books	NOUN	who	nsubj	someone	someone	(23, 29)	('else', '.')	Sometimes it 's a way into getting the highest level books , sometimes it 's a way into learning about someone else who desperately wants some books passed along .
166921	who always waters her plants and balances her checkbook	who	PRON	who	nsubj	person	person	(7, 15)	('person', '.')	Ruth is the kind of person who always waters her plants and balances her checkbook .
166922	who would fall in love with one of those books	who	PRON	who	nsubj	kid	a kid	(11, 20)	('kid', '.')	Every year , without fail , I had a kid who would fall in love with one of those books .
166923	who walk to the cars	who	PRON	who	nsubj	couple	an elderly Indian couple	(35, 39)	('couple', 'arm')	At the lights before this main intersection there are no vendors , only beggars with twisted arms , back-to-front elbows , limps and jagged bodies , and an elderly Indian couple who walk to the cars arm-in-arm , broken and bent , to beg together .
166924	who had guns under the front seat of his car , the alcoholic aunt , and the repeated hints about their dry cleaning shops laundering more than dirty clothes	who	PRON	who	nsubj	cousin	the young cousin	(28, 56)	('cousin', '.')	I had them all on my side in the beginning , with my stories about his family , the drugs he did in college , the young cousin who had guns under the front seat of his car , the alcoholic aunt , and the repeated hints about their dry cleaning shops laundering more than dirty clothes .
166925	who will complement him and enhance his powers to charm others	who	PRON	who	nsubj	Miami	Miss Miami	(11, 21)	(',', ',')	he will introduce our little girl to Miss Miami , who will complement him and enhance his powers to charm others , because she is magazine-pretty , and America rewards such qualities .
166926	who just left a space	who	PRON	who	nsubj	father	my own father	(18, 22)	(',', ',')	"But strangely enough those "" step "" fathers were kinder to me than my own father , who just left a space , a hole , a book full of blank pages to fill with imagined days spent together ."
166927	that stands in the middle of the street	that	DET	that	nsubj	lighthouse	the old lighthouse	(18, 25)	('lighthouse', ',')	<p> Heading toward the capital , Port of Spain , I can see the old lighthouse that stands in the middle of the street , now a roundabout .
166928	that tries to hide its ugliness with bougainvillea and alamanda	that	DET	that	nsubj	port	this port	(22, 31)	('port', '.')	There are no cruise ships today , these floating cities come to this town from Monday to Friday , to this port that tries to hide its ugliness with bougainvillea and alamanda .
166929	that reminds you about your last trip to Spain	that	DET	that	nsubj	nothing	nothing	(5, 13)	('here', '.')	sure there is nothing here that reminds you about your last trip to Spain .
166930	that seemed so strong , able to keep it all out	that	DET	that	nsubj	house	a house	(25, 35)	('house', ',')	My old house , I will soon pass one of my old houses , where we lived when I was a child , a house that seemed so strong , able to keep it all out , windows shut , doors closed , curtains drawn , until my mother left my father , or my father left my mother , whichever came first .
166931	that deepen < p	that	DET	that	nsubj	roots	the new old roots	(35, 38)	('roots', '>')	<p> Tight gray bark awash , <p> dark stain of sudden thaw -- <p> all I need exposed in winter light : <p> the new old roots that deepen <p> as love calls up --
166932	who extracts money with threats from me	who	PRON	who	nsubj	film	some gangster film	(35, 41)	(',', ',')	I 'd swear were in order , no more than my own are , all working unsupervised for an unscrupulous contractor , sleazy , incompetent , straight out of some New Wave gangster film , who extracts money with threats from me , lets them go weeks unpaid ) -- if I was lucky and someone showed up on the work-site where shelter was knocked down to gougings in plaster , precarious walls spouting naked bouquets of distressed electricity .
166933	who dared rip open the envelopes of the academy	who	PRON	who	nsubj	coteries	track coteries	(9, 17)	('(', ')')	Ambulant scholar uprooted from tenure-track coteries ( who dared rip open the envelopes of the academy )
166934	who loves the world both despite and because of its disarray	who	PRON	who	nsubj	optimist	an optimist	(19, 29)	(',', ',')	Let me at least for your birthday , just past , be , though cautious , an optimist , who loves the world both despite and because of its disarray , planning new fl&acirc;neries shared in our mutable capital .
166935	who gamble all day	who	PRON	who	nsubj	people	people	(15, 18)	('people', 'are')	This money has been earmarked to build gambling casinos throughout North Korea , because people who gamble all day are less likely to go to war .
166936	that might appear on the books	that	DET	that	nsubj	discrepancies	any small discrepancies	(20, 25)	('discrepancies', '.')	As you can see , with a bit of creative accounting I can now straighten out any small discrepancies that might appear on the books .
166937	who to hose first	who	PRON	who	nsubj	world	the wide world	(34, 37)	(',', '.')	When he 's not making too loud chitchat with the bar rag , Lonesome Abe , he 's trying to figure out , given the givens of the wide and craven world , who to hose first .
166938	who takes me out	who	PRON	who	nsubj	kid	the kid	(8, 11)	('kid', 'does')	""" My high school prom , the kid who takes me out does n't get me back by midnight or whatever ."
166939	that is all mutton and handful of ideas as wonderful as they are woeful	they	PRON	that	nsubj	profile	a profile	(14, 27)	('profile', '.')	The sultana is pointing at the minibar , door open , hers a profile that is all mutton and handful of ideas as wonderful as they are woeful .
166940	that is n't blonde , shimmy , and sassafras	that	DET	that	nsubj	anything	anything	(14, 22)	('anything', '.')	, legs crossed , and Harbee 's having a hard time thinking about anything that is n't blonde , shimmy , and sassafras .
166941	that 's left of the Hazar clan	that	DET	that	nsubj	all	all	(11, 17)	('all', 'is')	His mother 's dead , a lunger , and all that 's left of the Hazar clan is a cousin with a fondness for bangtails and an uncle - Fergus
166942	who - knows	who	PRON	who	nsubj	James	Jumping Jesse James	(10, 12)	('and', '-')	Jumping Jesse James , a Vincent Price scenario and who-knows-what in the offing .
166943	that bring it to life , your poke and your preaching	that	DET	that	nsubj	details	the details	(7, 17)	('details', '.')	You got the rap and the details that bring it to life , your poke and your preaching .
166944	that tunnel anew	that	DET	that	nsubj	consults	""" finished p Triple H consults"	(13, 15)	('consults', '.')	""" You finished , Harbee ? "" <p> Triple H consults that tunnel anew ."
166945	which would permit her / him to serve food without supporting a stereotype	which	DET	which	nsubj	male	"therefore still technically "" male"	(21, 33)	"('""', ',')"	"The editors considered making Joey 's mother a pre-operation transsexual and therefore still technically "" male , "" which would permit her/him to serve food without supporting a stereotype , but the editor-in-chief wondered how more politically/socially conservative areas of the country would respond ."
166946	that stopped existing one day	that	DET	that	nsubj	stuff	Just stuff	(2, 6)	('stuff', '.')	Just stuff that stopped existing one day .
166947	who identify with Joey	who	PRON	who	nsubj	children	children	(25, 28)	('children', ')')	Joey closed both eyes , breathed deep , and blew out every candle at once ( to avoid deflating the self-esteem of children who identify with Joey )
166948	who find it difficult or impossible to blow out candles	it	PRON	who	nsubj	asthma	asthma	(15, 24)	('asthma', ')')	@ @ one ( to avoid deflating the self-esteem of children with asthma who find it difficult or impossible to blow out candles ) .
166949	who stood with her hands	who	PRON	who	nsubj	Joan	Joan	(11, 15)	(',', 'tied')	But she liked no one better than Joan of Arc , who stood with her hands tied around the telephone pole behind her , a bundle of dry twigs at her feet .
166950	which peeked out of the top of her shorts	which	DET	which	nsubj	navel	her navel	(14, 22)	(',', ',')	Thoughtfully , Darla put the tip of her index finger in her navel , which peeked out of the top of her shorts , and pulled out a piece of lint .
166951	that swept over her	that	DET	that	nsubj	sense	the sense	(10, 13)	('pleasure', '.')	<p> Darla fought off the sense of pleasure that swept over her .
166952	that pulled tightly against what had to be the biggest bosom Darla	what	PRON	that	nsubj	sundress	a colored sundress	(8, 19)	('sundress', 'ever')	She was wearing a peach-colored sundress that pulled tightly against what had to be the biggest bosom Darla ever had seen .
166953	that had inflated upon impact	that	DET	that	nsubj	bags	air bags	(9, 13)	('bags', '.')	It looked like her boobs were air bags that had inflated upon impact .
166954	that also ran down the side of the car	that	DET	that	nsubj	paint	red paint	(34, 42)	('paint', '.')	A male mannequin , with the same pleasantly empty expression as Darla 's old Ken dolls , leaned stiffly back in one of the seats , half his face covered with red paint that also ran down the side of the car .
166955	that looked like a fried egg clung to the red .	that	DET	that	nsubj	eyeball	An eyeball	(2, 12)	('eyeball', '<')	An eyeball that looked like a fried egg clung to the red .
166956	who shot his own head off	who	PRON	who	nsubj	star	a big rock star	(7, 12)	('star', '.')	Kurt Cobain was a big rock star who shot his own head off .
166957	who aborted her own children	who	PRON	who	nsubj	woman	a woman	(6, 10)	('woman', '.')	"That they were from a woman who aborted her own children . """
166958	that had genuine artificial eyes	that	DET	that	nsubj	museum	the whole museum	(11, 15)	('museum', ',')	She was one of only two dummies in the whole museum that had genuine artificial eyes , like they give to blind people .
166959	that was hot from his touch	that	DET	that	nsubj	hand	> Darla hand	(8, 13)	('cheek', '.')	> Darla 's hand rose to her cheek that was hot from his touch .
166960	who keeps reaching to be put down	who	PRON	who	nsubj	baby	the baby	(5, 11)	('baby', '.')	She 's holding the baby who keeps reaching to be put down .
166961	whose husband died trying to save the neighbor 's drowning dog	husband	NOUN	whose	poss	Tuskaloosa	Tuskaloosa	(9, 19)	('Tuskaloosa', '.')	Alice hopes it 's the woman from Tuskaloosa whose husband died trying to save the neighbor 's drowning dog .
166962	who brought her in	who	PRON	who	nsubj	guy	The guy	(2, 5)	('guy', '.')	The guy who brought her in .
166963	who is a stranger sings her mother 's song	who	PRON	who	nsubj	woman	the woman	(8, 16)	('woman', '.')	""" Mrs. Rosser cries , and the woman who is a stranger sings her mother 's song ."
166964	who stares exhausted and in pain at the ground	who	PRON	who	nsubj	gunman	the gunman	(8, 16)	(',', '.')	Then he turns back to the gunman , who stares exhausted and in pain at the ground .
166965	which snared him , now to spare him	which	DET	which	nsubj	camera	the camera	(4, 11)	(',', '!')	Use the camera , which snared him , now to spare him !
166966	that breaks up occasionally	that	DET	that	nsubj	television	a small , fuzzy television	(31, 34)	('television', ',')	One of the women has a carton of food and eats at a steel desk painted to look like dark varnished wood , in front of a small , fuzzy television that breaks up occasionally , sparks of green dots popping .
166967	that 's the background	that	DET	that	nsubj	wall	the white wall	(10, 13)	('wall', '.')	My white skin is too pale for the white wall that 's the background .
166968	who is interviewing me	who	PRON	who	nsubj	guy	The guy	(3, 6)	('guy', ',')	The guy who is interviewing me , the one back in the room behind the door while the other was looking for me on the street , his name is Chase .
166969	I went who to school with , the preppy boys	I	PRON	who	pobj	boys	the boys	(5, 14)	('boys', ',')	Think of the boys who I went to school with , the preppy boys , they tell me .
166970	that we draw inextricable lots	we	PRON	that	mark	pathos	the pathos	(8, 12)	('pathos', '.')	Yet this truth must include the pathos that we draw inextricable lots .
166971	with which I began this hospital adventure	I	PRON	which	pobj	carapace	the bold , cheery carapace	(7, 13)	('with', 'May')	the bold , cheery carapace with which I began this hospital adventure .
166972	that goes into a movie	that	DET	that	nsubj	work	the work	(6, 10)	('work', '!')	I know something of the work that goes into a movie !
166973	that 's all	that	DET	that	nsubj	rolls	the tape rolls	(11, 13)	('rolls', 'I')	Just get the book , the stubs , the tape rolls that 's all
166974	who swoons before his child	who	PRON	who	nsubj	He	He	(2, 6)	(',', ',')	He , who swoons before his child , playing a saint tortured by him , martyred by him ?
166975	that made him such a schmuck	that	DET	that	nsubj	fates	The fates	(2, 7)	('fates', 'inevitably')	The fates that made him such a schmuck inevitably gave him such a root .
166976	that Jake drowned	Jake	PROPN	that	dobj	night	The night	(6, 8)	('night', ',')	##1010634 The night that Jake drowned , the three of us , Jake , Billy and me , were at our spot on the Pilgrim River drinking beers .
166977	that ran from behind the old textile plant on Clinton Street	that	DET	that	nsubj	road	this gravel road	(14, 24)	('road', ',')	We had Jake 's Dodge Aries parked at the end of this gravel road that ran from behind the old textile plant on Clinton Street , and we were listening to the stereo we 'd just installed ourselves .
166978	that gets tall real young	that	DET	that	nsubj	guy	a guy	(6, 10)	('guy', ',')	""" It 's like a guy that gets tall real young , "" I said ."
166979	who played on the football team	who	PRON	who	nsubj	kid	earlier a local kid	(15, 20)	('kid', ',')	There 's an undertow in the Pilgrim , and five years earlier a local kid who played on the football team , Mark Daugherty , had drowned in it .
166980	that found him	that	DET	that	nsubj	one	the one	(5, 7)	('one', '.')	I 'm the one that found him .
166981	that sat high in the hills on the north side of Emmett	that	DET	that	nsubj	sac	this cul - - sac	(26, 37)	('sac', '.')	It was a few months after Jake died and we were listening to Double Rock KLT , parked up on this cul-de-sac that sat high in the hills on the north side of Emmett .
166982	who graduated with his older sister	who	PRON	who	nsubj	bartender	the bartender	(8, 13)	"('""', ',')"	"Billy knew the bartender , Janet , "" who graduated with his older sister , and she was always hooking us up with free drinks , and if we did have to pay"
166983	who drank at the Junction	who	PRON	who	nsubj	people	Most people	(2, 6)	('people', 'were')	Most people who drank at the Junction were serious about their alcohol .
166984	that hung above the bar and showed the Tigers in the summer	that	DET	that	nsubj	television	no screen television	(20, 31)	('Panasonic', ',')	There was no live music or deejay , and no big screen television , just a little sixteen inch Panasonic that hung above the bar and showed the Tigers in the summer , the Red Wings in the winter , and the Lions on every Sunday in the fall .
166985	that made him such a successful cop	him	PRON	that	nsubj	things	the things	(6, 12)	('things', ',')	It was one of the things that made him such a successful cop , he said .
166986	that he had	he	PRON	that	dobj	sense	this sixth sense	(16, 18)	('sense', ',')	I guess he was really going on about it , talking about this sixth sense that he had , and then he started taking about Jake , and how he knew he was headed for trouble .
166987	that made him wince every time he breathed	he	PRON	that	nsubj	ribs	five busted ribs	(24, 31)	('ribs', '.')	I saw him in the county jail three days later , with his eyes all blackish-purple , and with five busted ribs that made him wince every time he breathed .
166988	who checked his vitals	who	PRON	who	nsubj	nurse	even some hot nurse	(9, 12)	(',', ',')	There was even some hot nurse named Brenda , who checked his vitals , and Billy said there were all these crazy rumors about her , and how she gave blowjobs to patients .
166989	that changed my life , maybe even more than Jake 's ,	that	DET	that	nsubj	moment	a moment	(4, 15)	('moment', 'and')	It was a moment that changed my life , maybe even more than Jake 's , and games of flag football and capture the flag , gym class itself , became less about sports and more about sexual desire .
166990	who had graduated when we were freshman	we	PRON	who	nsubj	guard	the security guard	(9, 15)	(',', '.')	We knew the security guard , Reggie , who had graduated when we were freshman .
166991	that was ever any good	that	DET	that	nsubj	one	the only one	(16, 20)	('one', '.')	> All three of us played sports growing up , but Jake was the only one that was ever any good .
166992	that Billy found buried among some sweaters	Billy	PROPN	that	dobj	flute	a flute	(32, 38)	('flute', '.')	At first we were looking for the mini-skirt , the one she wore in middle school , but when we could n't find it we settled for a flute that Billy found buried among some sweaters .
166993	that Billy went to prison	Billy	PROPN	that	mark	fall	The fall	(3, 7)	('fall', 'I')	The fall that Billy went to prison
166994	that Billy did	Billy	PROPN	that	dobj	way	the same way	(24, 26)	('way', '.')	I always went along with what he said , but the truth was I did n't think about Jake in the same way that Billy did .
166995	that he got out of prison	he	PRON	that	dobj	day	the day	(10, 15)	('day', '.')	I was supposed to pick him up the day that he got out of prison .
166996	which I tucked inside the pages of my Bible until August when he performed one of his many disappearing acts and dumped me	he	PRON	which	dobj	card	Valentine Day card	(24, 46)	('card', '.')	It 's the same shop where , ten years ago , he bought me a Victorian heart and rose Valentine 's Day card which I tucked inside the pages of my Bible until August when he performed one of his many disappearing acts and dumped me .
166997	that shows off my waist	that	DET	that	nsubj	dress	a dress	(6, 10)	('dress', '.')	I 've worn a dress that shows off my waist .
166998	who used to cut Mia Farrow 's hair	who	PRON	who	nsubj	guy	a guy	(14, 21)	('York', '.')	I 've got a good hair cut from a guy in New York who used to cut Mia Farrow 's hair .
166999	that look out on a low - slung drugstore across the street	that	DET	that	nsubj	windows	windows	(9, 20)	('windows', '.')	The lighting is brighter , and there arc windows that look out on a low-slung drugstore across the street .
167000	who has begun filing maroon nails with an emery board	who	PRON	who	nsubj	receptionist	the receptionist	(5, 14)	(',', ',')	because the receptionist , who has begun filing maroon nails with an emery board , is n't a big enough audience .
167001	that make such chemistry between us	that	DET	that	nsubj	pheromones	the pheromones	(16, 21)	('pheromones', '.')	Or , I could take another step closer , hoping Tom will respond to the pheromones that make such chemistry between us .
167002	who used to wear only Stuart Weitzman shoes	who	PRON	who	nsubj	woman	a woman	(3, 10)	('woman', 'starts')	Say a woman who used to wear only Stuart Weitzman shoes starts favoring rubber sandals from K-mart .
167003	that is stereo and louder	that	DET	that	nsubj	noise	a noise	(7, 11)	('noise', '.')	> The hounds wheel , a noise that is stereo and louder .
167004	that he carries	he	PRON	that	dobj	man	the man	(4, 6)	('man', 'looks')	but the man that he carries looks it .
167005	that goes wild when trouble presents itself	trouble	NOUN	that	nsubj	reflex	a reflex	(12, 18)	('have', ',')	You sock him upside the head from a reflex some people have that goes wild when trouble presents itself ,
167006	that happens	that	DET	that	nsubj	something	something	(3, 4)	('something', ',')	This is something that happens , the trooper says to us .
167007	which loves the tree more	which	DET	which	nsubj	fox	The fox	(6, 10)	('-', '?')	The fox or the hounds - which loves the tree more ?
167008	that cut grass summer	that	DET	that	nsubj	>	>	(40, 43)	('>', 'Saturday')	<p> the tongue held too long lapsing <p> into rant , reverie , the perpetual <p> present-tense of the never forgotten , <p> of no forgiveness : <p> that cut grass summer Saturday , the girl <p> first to hear the whine <p> of sirens as if they 're meant for her , <p> though she does n't yet know , laughing <p
167009	who piss him off	who	PRON	who	nsubj	somebody	somebody	(4, 7)	('somebody', '.')	Nigga piss on somebody who piss him off .
167010	that beat all	that	DET	that	nsubj	day	this one day	(17, 19)	('day', '.')	But to spare you the trouble I 'm jus gon tell you bout this one day that beat all .
167011	who you tryin to blame	you	PRON	who	dobj	Nigga	Nigga	(3, 7)	(',', '?')	Nigga , who you tryin to blame ?
167012	that gangsta shit	gangsta	PROPN	that	nsubj	wit	wit	(10, 12)	('wit', '.')	But , hey , I ai n't down wit that gangsta shit .
167013	that he holdin out on my money	he	PRON	that	mark	Seein	> Seein	(3, 9)	('Seein', '-')	> Seein that he holdin out on my money
167014	that is	that	DET	that	nsubj	Caiman	Caiman	(1, 2)	('Caiman', '.')	Caiman that is .
167015	that fine	that	DET	that	nsubj	Wit	Wit	(1, 2)	('Wit', 'ass')	Wit that fine
167016	who dress the part in this checkered sports shirt and brown double - knit polyester slacks	who	PRON	who	nsubj	nigga	this one talkin nigga	(13, 28)	('Sinbad', '.')	old school hustlers , like this one game-talkin nigga named Sinbad who dress the part in this checkered sports shirt and brown double-knit polyester slacks .
167017	who 'd caught me	who	PRON	who	nsubj	dick	The dick	(3, 6)	('dick', 'ai')	The dick who 'd caught me ai n't much older than myself .
167018	who 'll sneak up behin you and shove you off the platform	who	PRON	who	nsubj	loons	those loons	(5, 16)	('loons', '.')	One of those loons who 'll sneak up behin you and shove you off the platform .
167019	that happen to me today	that	DET	that	nsubj	shit	all the other trippy shit	(10, 14)	('shit', '.')	I jus seen and bout all the other trippy shit that happen to me today .
167020	that often seemed to consist of nothing but routines	that	DET	that	nsubj	marriage	a marriage	(11, 19)	('marriage', '.')	It was one of their many routines in a marriage that often seemed to consist of nothing but routines .
167021	who now dressed modestly in loose - fitting clothes and seldom appeared naked even in private	who	PRON	who	nsubj	Dorothy	Dorothy	(4, 19)	(',', ',')	Unlike Dorothy , who now dressed modestly in loose-fitting clothes and seldom appeared naked even in private , Frank liked to live close to his skin .
167022	who had rented the Ice House	who	PRON	who	nsubj	woman	the woman	(6, 11)	('woman', '.')	It was on the woman who had rented the Ice House .
167023	which is good	which	DET	which	nsubj	hyperextension	A little hyperextension	(7, 9)	(',', '.')	A little hyperextension in the knees , which is good .
167024	of which he remembered nothing more than bubbles , black bubbles	he	PRON	which	pobj	nightmares	nightmares	(8, 18)	('of', 'He')	Several times he awoke from nightmares of which he remembered nothing more than bubbles , black bubbles .
167025	in which he chased - or was chased by - black bubbles	he	PRON	which	pobj	dream	the dream	(16, 27)	('in', 'The')	He found himself back in the dream he 'd had during the night , in which he chased - or was chased by - black bubbles .
167026	which both relieved and disappointed him	both	DET	which	nsubj	House	the Ice House	(25, 30)	(',', ')')	""" The next day , before lunch and after his morning swim ( he had not seen the woman from the Ice House , which both relieved and disappointed him )"
167027	that seemed to cut several frames out of time - hauled her up onto the float	that	DET	that	nsubj	move	a move	(23, 38)	('move', '.')	and one for himself and the water , he dog-paddled her to the ladder and - somehow , in a move that seemed to cut several frames out of time - hauled her up onto the float .
167028	which looked as weedy , as empty , as abandoned as ever	which	DET	which	nsubj	House	the Ice House	(8, 19)	(',', '.')	No light burned in the Ice House , which looked as weedy , as empty , as abandoned as ever .
167029	that badminton is not just fun and games	badminton	NOUN	that	mark	grasp	Even the fives grasp	(7, 14)	('grasp', '.')	Even the under-fives grasp that badminton is not just fun and games .
167030	who immediately called for the supreme angel , the shape - shifter Metatron	who	PRON	who	nsubj	Moses	the elderly Moses	(11, 23)	(',', ',')	The first honor was given to the elderly Moses , who immediately called for the supreme angel , the shape-shifter Metatron , and commanded him to make an eleveytor from the rekia hashamayim , the firmament of the heavens , to the earth .
167031	who is now on the ruf - garden of the Hebrew Institute	who	PRON	who	nsubj	Moses	Moses	(13, 24)	(',', '.')	But let us leave the inhabitants of heaven and return to Moses , who is now on the ruf-garden of the Hebrew Institute .
167032	who was about to run for alderman	who	PRON	who	nsubj	pimp	Jewish pimp	(2, 8)	('pimp', 'burst')	Jewish pimp who was about to run for alderman burst out and gave him a blek
167033	who only had one hand	who	PRON	who	nsubj	man	a man	(5, 9)	('man', '.')	he met a man who only had one hand .
167034	that they greeted the old Karl Marx with	they	PRON	that	mark	word	the word	(13, 20)	('word', 'was')	"A while later he found himself in Villiam Strit : the word that they greeted the old Karl Marx with was : "" Feyker ! """
167035	who is not with us	who	PRON	who	nsubj	Anybody	Anybody	(1, 5)	('Anybody', 'is')	Anybody who is not with us is against scientific socialism .
167036	that turns up in the Karl Marx segment	that	DET	that	nsubj	reference	a reference	(33, 40)	('reference', '.')	"De Leon , Daniel ( 1852-1914 ) , Jewish socialist , split from the Socialist Labor Party in 1895 , called trade union leaders "" labor fakers , "" a reference that turns up in the Karl Marx segment ."
167037	who rose to prominence in 1892 by attacking corruption in Tammany Hall and exposing saloons , gambling dens , and houses of prostitution	who	PRON	who	nsubj	reformer	a Presbyterian reformer	(14, 36)	('reformer', '.')	Parkhurst , Reverend Charles Henry ( 1842-1933 ) , a Presbyterian reformer who rose to prominence in 1892 by attacking corruption in Tammany Hall and exposing saloons , gambling dens , and houses of prostitution .
167038	which is	which	DET	which	nsubj	connoisseur	a true connoisseur	(18, 19)	(',', 'strange')	""" My mother is an expert in bad news , a true connoisseur , practically a psychic , which is"
167039	that matched her lipstick	that	DET	that	nsubj	dress	a colored cocktail dress	(10, 13)	('dress', '.')	Alice Saunders in a tangerine-colored linen cocktail dress that matched her lipstick .
167040	that suited her tan	that	DET	that	nsubj	colors	bright colors	(8, 11)	('colors', '.')	( In the summer she wore bright colors that suited her tan . )
167041	that seemed incongruent with her otherwise elegant appearance	that	DET	that	nsubj	style	a style	(28, 35)	('style', '.')	Alice Saunders in a bell-shaped maternity smock with a bric-a-brac hem and a gingerbread cookie person between her breasts , a style that seemed incongruent with her otherwise elegant appearance .
167042	which was trying to catch a tan in the pretanning - salon days	which	DET	which	nsubj	face	her face	(26, 38)	('face', '.')	Alice Saunders lying in a lounge chair in her snow-covered back yard on a sunny day , completely covered except for her face which was trying to catch a tan in the pretanning-salon days .
167043	that sloped up to their house , white , Greek revival style , same as ours	that	DET	that	nsubj	lawn	the wide green lawn	(27, 42)	('lawn', '.')	Trying to stay out of the way of the movers as they carried in the furniture , she sat in the middle of the wide green lawn that sloped up to their house , white , Greek revival style , same as ours .
167044	who went down in the crash of a small plane they had chartered for a business trip	they	PRON	who	nsubj	crowd	parents college crowd	(14, 30)	(',', '.')	Two young salesmen , members of my parents ' post-college crowd , who went down in the crash of a small plane they had chartered for a business trip .
167045	who decorated her Christmas tree with miniature furniture - authentic replicas of antiques - from her daughter 's dollhouse	who	PRON	who	nsubj	friend	the older friend	(9, 27)	"(""'s"", '.')"	There was the older friend of my mother 's who decorated her Christmas tree with miniature furniture-authentic replicas of antiques-from her daughter 's dollhouse .
167046	who had died from popping a pimple	who	PRON	who	nsubj	friend	a school friend	(29, 35)	('hers', '.')	In high school , right around the time I had my first spray of adolescent acne , my mother told me about a high school friend of hers who had died from popping a pimple .
167047	that shot poison backward through a blood vessel to the brain	that	DET	that	nsubj	pimple	a pimple	(14, 24)	('pimple', '.')	Apparently , she said , there is an incorrect way of popping a pimple that shot poison backward through a blood vessel to the brain .
167048	that I was here	I	PRON	that	advmod	year	the first year	(10, 13)	('year', '.')	> Kitty also lived in Chicago the first year that I was here .
