	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
118162	that , worked on against the grain like chased metal	that	DET	that	nsubj	fragments	various thin fragments	(24, 33)	('skin', ',')	Next he constructed some small light figurines , with his sculpting tools , from various thin fragments of gold-beater 's skin that , worked on against the grain like chased metal , retained its patiently obtained delicate form as a result of precautionary efforts and thanks to its elasticity .
118163	that became progressively more animated	that	DET	that	nsubj	Roger	an aerial Sir Roger	(17, 21)	('Roger', ',')	-he made his dolls execute , by skillfully manipulating his fingers , an aerial Sir Roger that became progressively more animated , illuminating the matter for Canterel :
118164	which Canterel adopted	Canterel	PROPN	which	dobj	gold	solid gold	(24, 26)	(',', ',')	> Various metals were tried out as new hinge-pins , but they all ended up deteriorating , except solid gold , which Canterel adopted , seeing it functioned perfectly .
118165	who was in strict isolation	who	PRON	who	nsubj	patient	the patient	(8, 12)	(',', ',')	<p> Without visiting the patient , who was in strict isolation , Florine used to come for news .
118166	that went on in a courtroom	that	DET	that	nsubj	everything	everything	(30, 35)	('everything', '.')	"> Flora had a curious nature ( "" like a child , "" her husband , Ross , used to say ) , and she was very curious about everything that went on in a courtroom ."
118167	which was of course air - conditioned	which	DET	which	nsubj	courthouse	the courthouse	(8, 14)	(',', ',')	It was July , and the courthouse , which was of course air-conditioned , was as cold as if everyone were a judge with a long robe over street clothes .
118168	who 's a real pussy cat	who	PRON	who	nsubj	boss	a boss	(36, 41)	('boss', '.')	"She would never forget a Christmas card Ross had received from his staff at the animal hospital he headed , with a picture of a kitten stuffed in a red stocking : "" To a boss who 's a real pussy cat . """
118169	who looked too young for jury duty	who	PRON	who	nsubj	girl	A girl	(2, 8)	('girl', 'raised')	A girl who looked too young for jury duty raised her hand .
118170	who had administered the oath	who	PRON	who	nsubj	officer	The same court officer	(5, 9)	('officer', 'now')	The same court officer who had administered the oath now placed the juror ballots in a drum , gave the drum several turns , and took the ballots out .
118171	who looked especially anxious or under stress , as she was sure she would have looked in their place	she	PRON	who	nsubj	one	one	(5, 23)	('one', '.')	There had never been one who looked especially anxious or under stress , as she was sure she would have looked in their place .
118172	that might have to do with the criminal justice system	that	DET	that	nsubj	anything	anything	(11, 20)	('anything', '?')	Did she ever write about crime , or about anything that might have to do with the criminal justice system ?
118173	that would make life with Ross possible	that	DET	that	nsubj	skin	the thick skin	(9, 15)	('skin', '.')	She had not yet developed the thick skin that would make life with Ross possible .
118174	who publishes	who	PRON	who	nsubj	someone	someone	(5, 6)	('someone', ',')	""" A writer is someone who publishes , "" he would groan ."
118175	which was across the street from the animal hospital , or rather from where the animal hospital used to be ( it was now a radiology clinic )	it	PRON	which	nsubj	friend	a friend	(10, 37)	(',', '.')	She had been visiting a friend in the hospital , which was across the street from the animal hospital , or rather from where the animal hospital used to be ( it was now a radiology clinic ) .
118176	which clanked with each hurried step	which	DET	which	nsubj	keys	numerous keys	(10, 15)	(',', '.')	A huge ring at his belt held numerous keys , which clanked with each hurried step .
118177	who harmonized and knew how to take requests	who	PRON	who	nsubj	brothers	maybe two brothers	(21, 28)	('brothers', ';')	She mentioned her willingness to find some really good Hawaiian music , authentic , low-key , maybe two brothers who harmonized and knew how to take requests ; she would pay for it , a gift to Shorty and his bride .
118178	who told her mother everything	who	PRON	who	nsubj	girl	a good girl	(13, 17)	('girl', '.')	Grandmother watched her daughter mop the floor : she was a good girl who told her mother everything .
118179	who giggled endlessly when they were told to keep quiet	who	PRON	who	nsubj	girls	the little girls	(33, 42)	('girls', '.')	Gloria regarded the girls as the same small children she always cared for , learning to watch adult faces for clues about what 's next , good or bad , the little girls who giggled endlessly when they were told to keep quiet .
118180	that seemed to call out a name	that	DET	that	nsubj	whisper	a whisper	(10, 16)	('whisper', '.')	The faintest utterance was on her lips , a whisper that seemed to call out a name .
118181	in which they lived	they	PRON	which	pobj	house	the house	(35, 38)	('in', 'Good')	The twins obediently colored maps of the world-while every other place in the world was a color on a map , the children 's reality was the island , the house in which they lived .
118182	that emphasized good habits and positive values	that	DET	that	nsubj	plans	lesson plans	(8, 14)	('plans', '.')	Good weather seemed to cooperate with lesson plans that emphasized good habits and positive values .
118183	that sounded like a berserk foghorn	that	DET	that	nsubj	signal	a loud signal	(4, 9)	('signal', ',')	At a loud signal that sounded like a berserk foghorn , the school children were taught to duck and cover , diving under their wooden desks and covering their small heads with their arms , as if fending off the attack of a nuisance dog .
118184	that was not nailed shut ) to pick up and deliver milk bottles	that	DET	that	nsubj	door	door	(1, 13)	('door', '.')	door that was not nailed shut ) to pick up and deliver milk bottles .
118185	who came by once a week	who	PRON	who	nsubj	man	The slop man	(3, 8)	('man', 'did')	The slop man who came by once a week did not say anything
118186	who collected clean slop for his pigs	who	PRON	who	nsubj	people	the few people	(9, 15)	('town', ';')	She was one of the few people in town who collected clean slop for his pigs ; the slop can hung on a pipe he had driven into the ground away from the house .
118187	that puffed out clouds of DDT	that	DET	that	nsubj	vehicle	a square black vehicle	(6, 11)	('vehicle', 'to')	It was a square black vehicle that puffed out clouds of DDT to kill mosquitoes .
118188	who died of dengue fever	who	PRON	who	nsubj	boys	the uniformed boys	(10, 14)	('boys', ')')	Thanks to the DDT program ( and the uniformed boys who died of dengue fever ) , there were , in fact , much fewer mosquitoes , and families could relax in their patios on warm nights .
118189	who walked with their arms	who	PRON	who	nsubj	girls	two teenaged girls	(18, 22)	('girls', 'entwined')	A man leaning out of his car window , flicking cigarette ash , smiled at two teenaged girls who walked with their arms entwined .
118190	who came by	who	PRON	who	nsubj	anybody	anybody	(15, 17)	('anybody', '.')	"Mr. Casella put on an apron and ladled chili into a Dixie cup for anybody who came by . """
118191	that sang ka - ching , ka - ching	that	DET	that	nsubj	levers	the levers	(15, 23)	('levers', ',')	He was a bright blue ball in a pachinko machine , shooting through the levers that sang ka-ching , ka-ching , rolling along the easy switchbacks toward home .
118192	that calls for kisses and tears at the dock because no one would know when he would return	he	PRON	that	nsubj	kind	the kind	(19, 36)	('kind', '.')	The boy felt , for the first time , as if he were on a voyage , the kind that calls for kisses and tears at the dock because no one would know when he would return .
118193	that serves as a summer home on the beach	that	DET	that	nsubj	kind	the kind	(12, 20)	('kind', '.')	It was a two-peaked , high tent , the kind that serves as a summer home on the beach .
118194	that climbed higher and higher , losing words	that	DET	that	nsubj	falsetto	a soft falsetto	(18, 25)	('falsetto', '.')	The older brother closed his eyes and broke off into a girl 's voice , a soft falsetto that climbed higher and higher , losing words .
118195	that comes and goes with the wind	that	DET	that	nsubj	kind	the kind	(10, 16)	('yearning', '.')	His girl 's voice sounded like the kind of yearning that comes and goes with the wind .
118196	who were tired of waiting	who	PRON	who	nsubj	many	many	(3, 7)	('many', '.')	There were many who were tired of waiting .
118197	that rolled forward like a locomotive of hissing steam and solid metal	that	DET	that	nsubj	wall	a wall	(11, 22)	('water', '.')	It was an assault of weight , a wall of water that rolled forward like a locomotive of hissing steam and solid metal .
118198	who had refused to evacuate	who	PRON	who	nsubj	Grandfather	Grandfather	(3, 7)	(',', ',')	Grandfather , who had refused to evacuate , waved from the front yard .
118199	who gave the impression they were going to work around the clock to check and recheck the situation	they	PRON	who	nsubj	officials	alert officials	(40, 57)	('officials', '.')	When the family was together in the livingroom , watching TV and listening to the radio reporting the same news every ten minutes , they were bound by the outside narration of disaster , news reports quoting civil alert officials who gave the impression they were going to work around the clock to check and recheck the situation .
118200	that existed long before he was born	that	DET	that	nsubj	expectation	an expectation	(13, 19)	('expectation', '.')	The boy 's special treatment was taken for granted , fulfilling an expectation that existed long before he was born .
118201	that causes grown men to drink too much	men	NOUN	that	nsubj	kind	The kind	(5, 12)	('temper', ',')	The kind of hot temper that causes grown men to drink too much , gamble their paychecks , double their losses ?
118202	who was looking at him	who	PRON	who	nsubj	wife	his wife	(6, 10)	('wife', '.')	Father looked at his wife who was looking at him .
118203	that made the boy laugh	boy	NOUN	that	nsubj	trick	a trick	(4, 8)	('trick', '.')	It was a trick that made the boy laugh .
118204	who surveyed the mess	who	PRON	who	nsubj	boys	few boys	(6, 9)	('boys', ';')	It started with a few boys who surveyed the mess ; they huddled and emerged with a plan .
118205	that spewed black smoke and clouds of ashes	that	DET	that	nsubj	fire	a mournful slag fire	(6, 13)	('fire', '.')	It was a mournful slag fire that spewed black smoke and clouds of ashes .
118206	that seeped through the carpet of green	that	DET	that	nsubj	fumes	methane fumes	(10, 16)	('fumes', '.')	The midden continued to cook beneath , forming methane fumes that seeped through the carpet of green .
118207	that zeroed in on their homes	that	DET	that	nsubj	circles	smaller circles	(38, 43)	('circles', '.')	Leaping with joy , the boys would run at top speed : they ran in packs around fields and parking lots ; eventually , with stomachs growling for hot rice , they ran in smaller and smaller circles that zeroed in on their homes .
118208	that reached its fingers out into thin air	that	DET	that	nsubj	rupture	a jagged rupture	(11, 18)	('rupture', '.')	The only significant landmark was Lanikai Point , a jagged rupture that reached its fingers out into thin air .
118209	who had uprooted his wife and children from their home in what was then called Prussia	who	PRON	who	nsubj	ancestor	my immigrant ancestor	(13, 28)	(',', ',')	I was trying to trace the life of my immigrant ancestor , who had uprooted his wife and children from their home in what was then called Prussia , to seek freedom in a land where people did not understand a word he said .
118210	who bought their homestead after they left	they	PRON	who	nsubj	man	the man	(20, 26)	('man', '.')	I had gone through all the land records for Buffalo County and could find only the name of the man who bought their homestead after they left .
118211	who had remained behind in the graveyard	who	PRON	who	nsubj	members	the two young family members	(15, 21)	('members', '.')	The church records I searched only told me of the two young family members who had remained behind in the graveyard .
118212	that is beside the point	that	DET	that	nsubj	all	But all	(2, 6)	('all', '.')	But all that is beside the point .
118213	that disturbed me	that	DET	that	nsubj	reports	short reports	(19, 21)	('reports', '.')	As I scrolled through roll after roll of microfilm , I began to notice a pattern of short reports that disturbed me .
118214	that had promised them so much	that	DET	that	nsubj	country	the golden country	(28, 33)	('country', '.')	I was used to suicide reports , and arsenic was second only to hanging as the immigrants ' choice for ending their lives in the golden country that had promised them so much .
118215	which might imply the roosters also	which	DET	which	nsubj	chickens	Not his chickens	(5, 10)	(',', ',')	Not his chickens , which might imply the roosters also , but merely his hens .
118216	who would want to follow the same rituals he had every other morning	he	PRON	who	nsubj	type	the type	(9, 21)	('man', '.')	I imagined him as the type of man who would want to follow the same rituals he had every other morning .
118217	who would be comfortable doing anything out of the ordinary	who	PRON	who	nsubj	someone	someone	(9, 18)	('someone', '.')	He did not seem to me like someone who would be comfortable doing anything out of the ordinary .
118218	who would commit such final acts	who	PRON	who	nsubj	man	A man	(3, 8)	('man', ',')	A man who would commit such final acts , it seemed to me , would not want it any other way .
118219	that seemed to bend too far backward	that	DET	that	nsubj	man	A tall man	(8, 14)	('elbows', '.')	A tall man , with knees and elbows that seemed to bend too far backward .
118220	that made her a knock - out at twenty	her	PRON	that	nsubj	slenderness	the striking slenderness	(8, 16)	('slenderness', 'was')	The beautiful bone structure , the striking slenderness that made her a knock-out at twenty was n't enough at forty .
118221	who talk when they cry do	they	PRON	who	nsubj	people	people	(16, 21)	('people', '.')	She waited until she regained control , so she would n't sound laughable the way people who talk when they cry do .
118222	that made all her shoes look festive	shoes	NOUN	that	nsubj	calves	lovely calves	(12, 18)	('calves', '.')	two-thirds on display , a small waist , lovely calves that made all her shoes look festive .
118223	that chilled the air	that	DET	that	nsubj	viciousness	a snaky viciousness	(12, 15)	('viciousness', ',')	""" You , "" Nina said to Derek with a snaky viciousness that chilled the air , "" I 'll deal with privately ."
118224	who saved her	who	PRON	who	nsubj	one	the one	(8, 10)	('one', '.')	So well Ronald thought he was the one who saved her .
118225	who served mankind	who	PRON	who	nsubj	man	The strong medicine man	(4, 6)	('man', 'was')	The strong medicine man who served mankind was supposed to be impermeable to pain .
118226	that read	that	DET	that	nsubj	one	one	(7, 8)	('one', ',')	sign in the window , but one that read , Thanks for your business all these years , we 're dosing for good .
118227	who came to the hospital directly from prison with four body guards	who	PRON	who	nsubj	thug	a thug	(5, 16)	('thug', '.')	Ron was treating a thug who came to the hospital directly from prison with four body guards .
118228	which means I ' ve stopped to ask questions	ve	PROPN	which	nsubj	fly	A horse fly	(4, 12)	(',', '.')	A horse fly , which means I 've stopped to ask questions .
118229	who kept a jar of dead flies on his porch	who	PRON	who	nsubj	someone	someone	(5, 14)	('someone', '.')	This summer I met someone who kept a jar of dead flies on his porch .
118230	that eats mosquitoes , gnats and moths and does not bite us	that	DET	that	nsubj	dragonfly	the dragonfly	(9, 20)	('dragonfly', '?')	Why crush , even in death , the dragonfly that eats mosquitoes , gnats and moths and does not bite us ?
118231	whose wings are sheer	wings	NOUN	whose	poss	eyes	eyes	(9, 12)	(',', ',')	Whose head is nearly covered with eyes , whose wings are sheer , as fragile as tatting , and beat a hundred times a second .
118232	that end in	that	DET	that	nsubj	legs	haired legs	(13, 15)	('legs', 'claws')	Its pair of wings and sets of legs-six , haired legs that end in claws-attached to the center segment .
118233	that holds the earth back	that	DET	that	nsubj	edge	cut polished edge	(10, 14)	('edge', '.')	It 's only enormous , a cut , polished edge that holds the earth back .
118234	which are not in exercise	which	DET	which	nsubj	limbs	limbs	(18, 22)	('limbs', 'must')	""" Do not "" he said , "" make all the muscles of your figures apparent ... limbs which are not in exercise must be drawn without showing the play of muscles ."
118235	that close	that	ADV	that	nsubj	deer	a deer	(6, 7)	('deer', '.')	I had never seen a deer that close .
118236	that settled over us	that	DET	that	nsubj	wind	a warm wind	(13, 16)	('wind', '.')	I shivered in the new breeze , but it was a warm wind that settled over us .
118237	which was darkening in the disappearing sun	which	DET	which	nsubj	sky	the sky	(7, 13)	(',', '.')	I looked at the sky , which was darkening in the disappearing sun .
118238	that provides no lower back support	that	DET	that	nsubj	pile	a giant pile	(14, 19)	('batting', '.')	"All I get is a sewing machine and a giant pile of cotton batting that provides no lower back support . """
118239	which seeped through my underwear like ink	which	DET	which	nsubj	mud	the mud	(7, 13)	(',', '.')	He dropped me in the mud , which seeped through my underwear like ink .
118240	who 'll listen ,	who	PRON	who	nsubj	soul	a kindred soul	(10, 13)	('soul', 'not')	""" A person wants to find a kindred soul who 'll listen , not interrupt , but they wo n't let you get in a word edgewise . "" <p> "" That 's true , "" I said ."
118241	who 's tired of his life and decides to start again	who	PRON	who	nsubj	guy	""" About a guy"	(4, 14)	('guy', '.')	""" About a guy who 's tired of his life and decides to start again ."
118242	who 's hindering him into the space between two cars , under the wheels	who	PRON	who	nsubj	man	the man	(8, 21)	('man', '.')	"In a frenzy he pushes the man who 's hindering him into the space between two cars , under the wheels . """
118243	that really shocked and angered me	that	DET	that	nsubj	part	the part	(22, 27)	('part', '-')	Not only did I find nearly all the stories I had recounted to him but-and this was the part that really shocked and angered me
118244	which had grown cold	which	DET	which	nsubj	meat	my meat	(7, 10)	(',', ',')	I looked at my meat , which had grown cold , and honestly did n't feel like finishing it .
118245	that are brown and rough like tree bark	that	DET	that	nsubj	teeth	long teeth	(4, 11)	('teeth', ',')	Grandaddy has long teeth that are brown and rough like tree bark , they stick out when he opens his mouth ; his cap smells as greasy as his head .
118246	that follows	that	DET	that	nsubj	script	The performance script	(3, 4)	('script', 'does')	The performance script that follows does not strictly follow traditional theatre script conventions ; rather , the author has modified the script to reflect current trends in performance studies , as well as JAF stylistic conventions .
118247	"that is a "" look at us "" sort of loud"	that	DET	that	nsubj	sort	the sort	(7, 17)	('loud', ',')	"They 're being the sort of loud that is a "" look at us "" sort of loud , not the "" I 'm sincerely lost in having a good time "" sort of loud ."
118248	"that has "" no obvious immediate function"	that	DET	that	nsubj	something	something	(5, 11)	('something', '.')	"I want to do something that has "" no obvious immediate function ."
118249	"that has a "" pleasing effect"	that	DET	that	nsubj	Something	""" Something"	(2, 7)	('Something', '.')	""" Something that has a "" pleasing effect ."
118250	that is truly useful	that	DET	that	nsubj	information	information	(12, 15)	('information', '.')	Though not as satisfying as successful ones , certain failures give information that is truly useful .
118251	who is the name Freddy Fugitt	who	PRON	who	nsubj	man	a man	(5, 10)	('man', '.')	You must call a man who is the name Freddy Fugitt .
118252	that wrote a novel and became him president	him	PRON	that	nsubj	book	a book	(14, 21)	('book', '.')	The man was black sometimes in communist Europe and the notes made a book that wrote a novel and became him president .
118253	who has a baby or a crazy person	who	PRON	who	nsubj	someone	someone	(10, 17)	('someone', '.')	He got a pout look in his face like someone who has a baby or a crazy person .
118254	that bursted the tail - light out	that	DET	that	nsubj	bender	my fender - bender	(8, 14)	('bender', '.')	I stupidly showed him my fender-bender that bursted the tail-light out .
118255	who I need to outs of here	I	PRON	who	dobj	Roscoe	the bad Roscoe	(6, 12)	('Roscoe', '.')	It 's the bad Roscoe who I need to outs of here .
118256	he knows him and Roscoe who in a room with a big wooden desk for a lot of people	he	PRON	who	pobj	pen	a marble green pen	(18, 36)	('pen', '.')	Inside the building is a mustache white man , red hair , with a marble green pen who he knows him and Roscoe in a room with a big wooden desk for a lot of people .
118257	that Roscoe has my interests	Roscoe	PROPN	that	mark	schoolteacher	a schoolteacher	(9, 13)	('schoolteacher', '.')	He says to me all like a schoolteacher that Roscoe has my interests .
118258	which is frightens me	which	DET	which	nsubj	lanes	five lanes	(7, 10)	('lanes', '.')	Big avenues widen up to five lanes which is frightens me .
118259	that woman keeps staring at me from with a sheet	woman	NOUN	that	dobj	window	the window	(10, 19)	('window', '.')	I said for Leeny to cover up the window that woman keeps staring at me from with a sheet .
118260	that we have	we	PRON	that	dobj	screen	One might the front screen	(8, 10)	('iron', 'and')	One might the front screen with iron that we have
118261	who have had in the service of some kind	who	PRON	who	nsubj	somewhere	somewhere	(10, 18)	('somewhere', '.')	Did I think I known this person from somewhere who have had in the service of some kind .
118262	that I hyper back there	I	PRON	that	advmod	day	the day	(10, 14)	('day', 'but')	They does n't let a coffee during the day that I hyper back there
118263	that says what to you advice	that	DET	that	nsubj	carpet	zags carpet	(11, 16)	('TV', '.')	Zig-zags carpet with a beep elevator in the TV that says what to you advice .
118264	to which we sink	we	PRON	which	pobj	state	the insentient state	(11, 14)	('to', 'all')	Better to acknowledge its brevity and the insentient state to which we sink , all of us great or small .
118265	who broke up a family	who	PRON	who	nsubj	man	the man	(17, 21)	('man', '.')	You will not feel the guilt you have felt these almost eleven years , you the man who broke up a family .
118266	that comes and goes	that	DET	that	nsubj	IBS	the IBS	(6, 9)	('IBS', '.')	Even more disgusting is the IBS that comes and goes .
118267	that has made you short - tempered	you	PRON	that	nsubj	prostate	And also your swollen prostate	(13, 19)	('there', '.')	And also your swollen prostate , the itching , burning in there that has made you short-tempered .
118268	who left their mother	who	PRON	who	nsubj	bastard	the old bastard	(20, 23)	('bastard', '.')	But they are both grown and have lives to lead and not much time to grieve for the old bastard who left their mother .
118269	that might outlive him	that	DET	that	nsubj	work	- a brilliant work	(10, 13)	('art', '.')	Create something brilliant-a brilliant work of art that might outlive him .
118270	that expose the seamy side of celebrated lives	that	DET	that	nsubj	Scandals	Scandals	(1, 8)	('Scandals', '.')	Scandals that expose the seamy side of celebrated lives .
118271	that cut their subjects down to size	that	DET	that	nsubj	Biographies	Biographies	(1, 7)	('Biographies', '.')	Biographies that cut their subjects down to size .
118272	who betrayed him	who	PRON	who	nsubj	wife	a wife	(8, 10)	('years', '.')	A place with a wife of eighteen years who betrayed him .
118273	that finally sunk into days , weeks , months of gloom	that	DET	that	nsubj	conversations	The polite , pointless conversations	(6, 16)	('conversations', '.')	The polite , pointless conversations that finally sunk into days , weeks , months of gloom .
118274	that holds the gun	that	DET	that	nsubj	drawer	the drawer	(21, 24)	('drawer', '.')	He wrote a short story or a poem occasionally and put it with the others in the drawer beneath the drawer that holds the gun .
118275	who were yelling at each other in a bar	who	PRON	who	nsubj	woman	a woman	(24, 32)	('woman', '.')	Once long ago when he was thirty-five or thirty-six , he had stepped between a man and a woman who were yelling at each other in a bar .
118276	that was on the brink of falling apart completely	that	DET	that	nsubj	Escort	a 1987 Ford Escort	(6, 14)	('Escort', '.')	We owned a 1987 Ford Escort that was on the brink of falling apart completely .
118277	that had air - conditioning	that	DET	that	nsubj	one	one	(12, 16)	('one', ',')	I suppose I would n't have minded a new car , one that had air-conditioning , but I did n't care enough to pursue a new car .
118278	which I did all the time as a teenager	I	PRON	which	dobj	theater	a movie theater	(15, 23)	('(', ',')	I felt guilty , as if I 'd sneaked into a movie theater ( which I did all the time as a teenager , but felt bad about later m life . )
118279	that tie under the chin	that	DET	that	nsubj	scarves	scarves	(13, 17)	('hats', '?')	Why strap Sonya into a straightjacket of scarves , sweaters , and hats that tie under the chin ?
118280	which poked out as if the tube had just been tied	which	DET	which	nsubj	button	her belly button	(13, 23)	(',', '.')	A blue cropped top showed off the lump of her belly button , which poked out as if the tube had just been tied .
118281	that only curled at the ends	that	DET	that	nsubj	hair	blond hair	(10, 15)	('hair', '.')	She even looked like Sonya , with blond hair that only curled at the ends .
118282	who has spent a great deal of time in a doctor 's waiting room	who	PRON	who	nsubj	someone	someone	(11, 24)	('someone', '.')	She paged through a magazine with the air of someone who has spent a great deal of time in a doctor 's waiting room .
118283	which had escaped her earlier activity	which	DET	which	nsubj	dishes	The dishes	(4, 9)	(',', ',')	The dishes , which had escaped her earlier activity , were now cleaned and dried and resting securely behind snow-white cabinets .
118284	that comes from scratching an itch	that	DET	that	nsubj	satisfaction	the satisfaction	(11, 16)	('satisfaction', ',')	The crowd of people there burst into laughter with the satisfaction that comes from scratching an itch , clapped their hands , and stomped their feet .
118285	that lasted from noon	that	DET	that	nsubj	rainstorm	A rainstorm	(2, 5)	('rainstorm', 'until')	A rainstorm that lasted from noon until evening had forced the two to sit for four hours in a small restaurant by the side of the highway .
118286	who owned the restaurant	who	PRON	who	nsubj	couple	the couple	(15, 18)	('couple', '.')	Cam stopped staring at the rain , turned around and stared instead at the couple who owned the restaurant .
118287	who was standing out in the rain , wailing	who	PRON	who	nsubj	wife	his wife	(30, 38)	('wife', '.')	The husband seemed like he had just been waiting for an act of intervention to stop him , and stood there on the porch , cursing at his wife who was standing out in the rain , wailing .
118288	who often had lunch and a chat with Cam	who	PRON	who	nsubj	Nhung	> Nhung	(13, 21)	(',', ',')	> Nhung , Hong , Huyen , Bach , and Hong , who often had lunch and a chat with Cam , were the first people to hear the news .
118289	which I found in a folder overflowing with lewd pictures of little boys	I	PRON	which	dobj	story	his story	(14, 26)	(',', '.')	This was how my neighbor , Mr. Dai , started his story , which I found in a folder overflowing with lewd pictures of little boys .
118290	that I have	I	PRON	that	dobj	all	all	(9, 11)	('all', '.')	Given my unhealthy marriage , Charles is all that I have .
118291	which I cut regularly to preserve their boyishness	I	PRON	which	dobj	bangs	his bangs	(7, 14)	(',', '.')	Flopping about are his bangs , which I cut regularly to preserve their boyishness .
118292	that drew Mr. Dai 's attention	that	DET	that	nsubj	bit	a bit	(17, 22)	('commotion', '.')	As I tried to get up from the kiddy chair , I made a bit of commotion that drew Mr. Dai 's attention .
118293	which is a few blocks away from our homes	which	DET	which	nsubj	Boulevard	International Boulevard	(27, 35)	(',', '.')	Like previous Sunday mornings , Lorrie sent Charles , beautifully dressed in his Sunday outfit , to ask if Mr. Dai needed anything from International Boulevard , which is a few blocks away from our homes .
118294	that would prove my theory	that	DET	that	nsubj	evidence	any other incriminating evidence	(30, 34)	('evidence', '.')	It nearly worked , but I had to resist the dear child in order to search my neighbor 's home for the missing sock or any other incriminating evidence that would prove my theory .
118295	who appears in nearly half the pictures	who	PRON	who	nsubj	boy	a favorite boy	(8, 14)	('boy', '.')	And finally , there is a favorite boy who appears in nearly half the pictures .
118296	one of whom becomes enraged with a voyeur 's jealousy	one	NUM	whom	pobj	men	two men	(12, 21)	('of', 'the')	The young boy is the darling of two men , one of whom becomes enraged with a voyeur 's jealousy , while the other writes about this development .
118297	which spared portrait painters the trouble of doing the other one	which	DET	which	nsubj	eye	one unimpaired eye	(9, 19)	(',', '.')	First distinguishing mark : only one unimpaired eye , which spared portrait painters the trouble of doing the other one .
118298	who wanted the snap on his sandals	who	PRON	who	nsubj	student	A student	(2, 8)	('student', 'repaired')	A student who wanted the snap on his sandals repaired , a carpenter needing a handful of nails , a painter bidding the old man to steady his ladder . . .
118299	which sent him into something like an epileptic fit	which	DET	which	nsubj	sight	a sight	(40, 48)	('sight', '.')	So , for instance , once when he came in to clean the room after a dissection , Old Guot found the body we 'd been working on suddenly wearing a pair of lens-less spectacles , a sight which sent him into something like an epileptic fit .
118300	who stationed his bicycle repair business at the base of a nearby flamboyant tree	who	PRON	who	nsubj	Lame	Thiet the - Lame	(18, 31)	(',', '.')	Its owner , a peasant woman named Mo , was married to Thiet-the-Lame , who stationed his bicycle repair business at the base of a nearby flamboyant tree .
118301	who 'd appointed themselves investigators	who	PRON	who	nsubj	pickers	Those nit - pickers	(5, 9)	('pickers', 'included')	Those nit-pickers who 'd appointed themselves investigators included the neighborhood barber , the *
118302	who are so cheap they hide their little secret possessions even from their husbands	they	PRON	who	nsubj	kind	The kind	(4, 17)	('women', '!')	The kind of women who are so cheap they hide their little secret possessions even from their husbands !
118303	that shook the four walls of the room	that	DET	that	nsubj	roar	a roar	(17, 24)	('roar', '.')	But as soon as he opened it , Thiet-the-Lame let out a roar that shook the four walls of the room .
118304	that happens	that	DET	that	nsubj	time	Every time	(2, 3)	('time', ',')	"Every time that happens , see , somethin "" good happens too . """
118305	that awaited him at the college	that	DET	that	nsubj	mishap	the mishap	(4, 9)	('mishap', '.')	Nobody suspected the mishap that awaited him at the college .
118306	who looked like a movie star to take Guot 's place	who	PRON	who	nsubj	man	a young man	(23, 33)	('man', '.')	The college could n't afford to wait for him to be fit enough to work again , and so hired a young man who looked like a movie star to take Guot 's place .
118307	that delineated the present version of Guot	that	DET	that	nsubj	detail	every ugly detail	(32, 38)	('detail', '.')	""" In the photo , behind the master , his wife , and their daughter , stood a boy servant , naked to the waist and already stamped with every ugly detail that delineated the present version of Guot ."
118308	which was as big as a calf	which	DET	which	nsubj	dog	a dog	(9, 15)	('dog', '.')	His arms were around the neck of a dog which was as big as a calf .
118309	who allowed him to take as a keepsake the small suitcase Thao had brought with her to the hospital	Thao	PROPN	who	nsubj	master	his master	(19, 37)	(',', '.')	After he had fulfilled all of her last wishes , Guot took a final leave of his master , who allowed him to take as a keepsake the small suitcase Thao had brought with her to the hospital .
118310	who had volunteered to donate her body	who	PRON	who	nsubj	woman	The woman	(3, 9)	('woman', 'six')	The woman who had volunteered to donate her body six years before answered to the name Trinh Thi Hoang Yen , a.k.a . Thao .
118311	that seemed oddly handsome in his long face	that	DET	that	nsubj	smile	a toothy smile	(7, 14)	('smile', '.')	He met me with a toothy smile that seemed oddly handsome in his long face .
118312	who showed up - if you want	you	PRON	who	nsubj	ones	the only ones	(6, 12)	('ones', ',')	""" You 're the only ones who showed up-if you want , you 've got the job , "" Vern said , holding his eyebrows high ."
118313	that held a long shaft with a paddle at its end	that	DET	that	nsubj	drill	a huge electric drill	(13, 23)	('drill', ',')	"Darrel stood over a bucket of compound , lifted a huge electric drill that held a long shaft with a paddle at its end , jabbed it in the bucket , and began beating stiff "" mud "" to a creamy consistency ."
118314	whose loyalty fluctuated with pennies per foot	loyalty	NOUN	whose	poss	men	minded men	(11, 17)	('men', '.')	It was a piecework trade with independent-minded men whose loyalty fluctuated with pennies per foot .
118315	that caused me to sand ever faster , working into a sweat	me	PRON	that	nsubj	memory	another memory	(16, 27)	('memory', '.')	""" Assholes , "" I said to an empty room , but it was another memory that caused me to sand ever faster , working into a sweat ."
118316	that led from daylight to shadows	that	DET	that	nsubj	doors	The heavy doors	(3, 8)	('doors', 'were')	The heavy doors that led from daylight to shadows were everywhere .
118317	that poured into me as his mother began to ladle sauce onto my pasta	mother	NOUN	that	nsubj	thought	the thought	(7, 20)	('thought', 'was')	I smiled back , but the thought that poured into me as his mother began to ladle sauce onto my pasta was how random life was .
