	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
100464	that governs such efforts	that	DET	that	nsubj	law	the iron law	(17, 20)	('law', ':')	""" I killed time in the office purging old files , full well knowing the iron law that governs such efforts : what I kept I would never need and"
100465	who could meet his standards	who	PRON	who	nsubj	woman	a woman	(7, 11)	('woman', '.')	""" Has n't met a woman who could meet his standards . """
100466	that separated them from the ocean	that	DET	that	nsubj	rocks	the rocks	(10, 15)	('rocks', '.')	They rode out of the valley and onto the rocks that separated them from the ocean .
100467	that overhung the cliffs and the ocean	that	DET	that	nsubj	sort	a sort	(12, 18)	('shelf', '.')	Wren maneuvered to reach the highest point , a sort of shelf that overhung the cliffs and the ocean .
100468	on which nothing seemed able to grow	nothing	PRON	which	pobj	depression	a broad depression	(11, 17)	('on', 'She')	The rock was bare here , a broad depression on which nothing seemed able to grow .
100469	that preferred the cover of darkness before venturing forth	that	DET	that	nsubj	hunters	hunters	(9, 17)	('hunters', '.')	Garth believed them to be night birds , hunters that preferred the cover of darkness before venturing forth .
100470	that glittered with the fire 's light	that	DET	that	nsubj	muzzle	dark muzzle	(19, 25)	('eyes', '.')	It had the look of a huge wolf , all bristling gray hair , dark muzzle , and eyes that glittered with the fire 's light .
100471	that said everything	that	DET	that	nsubj	look	a look	(9, 11)	('look', '.')	Garth gave her a quick glance , a look that said everything .
100472	that carried it into the big Rover almost before he could brace himself	he	PRON	that	nsubj	lunge	a lunge	(8, 20)	('lunge', '.')	Instantly it came at him , a lunge that carried it into the big Rover almost before he could brace himself .
100473	that Garth did	Garth	PROPN	that	dobj	instant	the same instant	(8, 10)	('instant', ',')	She reached it at the same instant that Garth did , and they had the beast trapped between them .
100474	that Rovers carried everywhere	Rovers	PROPN	that	dobj	salves	the healing salves	(18, 21)	('herbs', ',')	He lay back against the earth as she knelt above him applying the healing salves and herbs that Rovers carried everywhere , his dark face calm .
100475	that was a Shadowen , all teeth and claws and bristling hair	that	DET	that	nsubj	thing	the wolf thing	(6, 17)	('thing', '.')	She saw again the wolf thing that was a Shadowen , all teeth and claws and bristling hair .
100476	who had died shortly after	who	PRON	who	nsubj	man	a man	(16, 20)	('man', '.')	She was given into his care by one of the family elders , a man who had died shortly after .
100477	that would give her some insight into she had come where from and why she was carrying the Elfstones	she	PRON	that	nsubj	something	something	(8, 26)	('something', '.')	There must be something more , something that would give her some insight into where she had come from and why she was carrying the Elfstones .
100478	who saw them	who	PRON	who	nsubj	one	one	(5, 7)	('one', '.')	I was told by one who saw them .
100479	that was Elf , those more distinctive features ,	that	DET	that	nsubj	part	That part	(4, 12)	('her', 'had')	That part of her that was Elf , those more distinctive features , had not been evident .
100480	who could use them safely	who	PRON	who	nsubj	those	those	(16, 20)	('those', '--')	So perhaps one of the Ohmsfords had decided to take the Elfstones back to those who could use them safely -- to the Elves .
100481	that had belonged to them as the descendants of the Elven house of Shannara	that	DET	that	nsubj	magic	the magic	(15, 28)	('magic', '.')	All her life she had known of the Ohmsford legacy , of the magic that had belonged to them as the descendants of the Elven house of Shannara .
100482	that would drag her down	that	DET	that	nsubj	millstone	a millstone	(6, 10)	('millstone', '.')	The legacy was a millstone that would drag her down .
100483	that had tracked them the length and breadth of the Westland	that	DET	that	nsubj	Shadowen	the Shadowen	(6, 16)	('Shadowen', '?')	And what about the Shadowen that had tracked them the length and breadth of the Westland ?
100484	who can take us to the Elves	who	PRON	who	nsubj	one	the one	(15, 21)	('one', '.')	""" Maybe to bring you and your bird , if you 're the one who can take us to the Elves . """
100485	that ever was or ever would be belonged to them	that	DET	that	nsubj	everything	everything	(9, 18)	('everything', '.')	Pushing in , taking over , pretending everything that ever was or ever would be belonged to them .
100486	that live there	that	DET	that	nsubj	things	And the things	(3, 5)	('things', ',')	And the things that live there , the monsters ?
100487	who signed briefly , not a rebuke , but a caution	who	PRON	who	nsubj	Garth	Garth	(6, 16)	(',', '.')	She glanced again at Garth , who signed briefly , not a rebuke , but a caution .
100488	that rolled endlessly toward distant shores	that	DET	that	nsubj	crests	the foaming crests	(18, 23)	('waves', '.')	The ocean stretched away , a vast , flat blue surface streaked with the foaming crests of waves that rolled endlessly toward distant shores .
100489	who could help them	who	PRON	who	nsubj	anyone	anyone	(29, 32)	('island', '.')	There would be no way off again without the aid of a Roc or a boat , nor was it certain there would be anyone on the island who could help them .
100490	that looked like emeralds floating in the sea	that	DET	that	nsubj	islands	small islands	(13, 20)	('islands', ',')	It was approaching noon when they passed over a cluster of small islands that looked like emeralds floating in the sea , brilliant green against the blue .
100491	on which vegetation grew as if on rich soil	vegetation	NOUN	which	pobj	rock	a dark , porous rock	(14, 22)	('on', 'The')	The island appeared to be formed of a dark , porous rock on which vegetation grew as if on rich soil .
100492	that comes from Elven magic	that	DET	that	nsubj	kind	The kind	(2, 6)	('kind', '.')	The kind that comes from Elven magic .
100493	that swam in groups called schools and leapt from the water in formation , silver bodies arcing against the sun	bodies	NOUN	that	nsubj	fish	fish	(3, 22)	('fish', '.')	There were fish that swam in groups called schools and leapt from the water in formation , silver bodies arcing against the sun .
100494	that threw their spray skyward	that	DET	that	nsubj	caldrons	white foaming caldrons	(9, 13)	('caldrons', '.')	Waves crashed against the rocks , white foaming caldrons that threw their spray skyward .
100495	that breathed fire and had wrapped itself in the cloak of its own choking breath	that	DET	that	nsubj	demon	a demon	(15, 29)	('demon', '.')	The whole of it was shadowed and clouded , as if Killeshan were a demon that breathed fire and had wrapped itself in the cloak of its own choking breath .
100496	that live under the rock	that	DET	that	nsubj	things	the things	(16, 20)	('things', '.')	Trouble is , you would n't get a mile before you ran crosswise of the things that live under the rock .
100497	that will kill you quick	that	DET	that	nsubj	thousands	thousands	(15, 19)	('poison', '.')	There 's thousands of them , all sizes and shapes , most with poison that will kill you quick .
100498	that live within	that	DET	that	nsubj	things	unpleasant things	(12, 14)	('things', '.')	Rock and jungle and vog and a lot of very unpleasant things that live within .
100499	that threatened	that	DET	that	nsubj	presence	a presence	(16, 17)	('presence', '.')	Even now , cloaked in darkness , invisible and asleep , the island was a presence that threatened .
100500	that was something I had n't counted on	I	PRON	that	nsubj	Elfstones	But the Elfstones	(6, 13)	('--', '.')	But the Elfstones , Garth -- that was something I had n't counted on .
100501	that was not necessary	that	DET	that	nsubj	anything	anything	(7, 10)	('you', '.')	I would not keep anything from you that was not necessary .
100502	that again gave them a clear view in all directions	that	DET	that	nsubj	ground	high ground	(9, 18)	('ground', '.')	a meadow , comfortably settled on high ground that again gave them a clear view in all directions .
100503	that were most certainly poisonous	that	DET	that	nsubj	snakes	colored snakes	(7, 11)	('spiders', ',')	There were brightly colored snakes and spiders that were most certainly poisonous , but the Rovers had dealt with their cousins in other parts of the world and knew enough to avoid any contact .
100504	that screened away everything more than thirty feet from where they walked	they	PRON	that	nsubj	gathering	gathering	(10, 21)	('patches', '.')	But slowly it began to deepen , gathering in patches that screened away everything more than thirty feet from where they walked .
100505	that lacked shape and form but were there nevertheless	that	DET	that	nsubj	things	things	(10, 18)	('things', '.')	Shadows moved all about them in the mist , things that lacked shape and form but were there nevertheless .
100506	that fronted a small clearing	that	DET	that	nsubj	koa	an ancient koa	(11, 15)	('koa', '.')	They made their camp at the foot of an ancient koa that fronted a small clearing .
100507	that watched	that	DET	that	nsubj	thing	The thing	(2, 3)	('thing', 'did')	The thing that watched did not move .
100508	that remained within it	that	DET	that	nsubj	all	all	(8, 11)	('all', '.')	vacuum , and she and Garth were all that remained within it .
100509	that lived on Morrowindl	that	DET	that	nsubj	things	The things	(2, 5)	('things', 'had')	The things that lived on Morrowindl had gone in search of easier prey .
100510	on which they walked	they	PRON	which	pobj	ground	the ground	(14, 17)	('on', 'penetrated')	Dampness filled p68 the air ; it seeped up through the ground on which they walked , penetrated the clothing they wore , and left them shivering .
100511	that isolated the pair and spun webs of uneasiness all about them	that	DET	that	nsubj	stillness	a sullen stillness	(9, 20)	('stillness', '.')	Last night 's hush persisted , a sullen stillness that isolated the pair and spun webs of uneasiness all about them .
100512	that were there until the instant you looked for them and then were gone	you	PRON	that	nsubj	ghosts	quick ghosts	(22, 35)	('ghosts', '.')	At the edge of their vision , the shadows persisted , furtive , cautious , a gathering of quick and formless ghosts that were there until the instant you looked for them and then were gone .
100513	that hid there	that	DET	that	nsubj	things	the things	(18, 20)	('things', 'feared')	Her own eyes searched the haze relentlessly , for even now she was unsure how much the things that hid there feared the Elfstones
100514	that could swallow you up in a moment 's time if you were unfortunate enough to step in one	you	PRON	that	nsubj	sinkholes	sinkholes	(4, 22)	('sinkholes', '.')	There were sinkholes that could swallow you up in a moment 's time if you were unfortunate enough to step in one .
100515	that showed themselves briefly and disappeared again , hunters all , scaled and spiked , clawed and sharp - toothed	that	DET	that	nsubj	animals	strange animals	(4, 23)	('animals', '.')	There were strange animals that showed themselves briefly and disappeared again , hunters all , scaled and spiked , clawed and sharp-toothed .
100516	that whispered from the mist	that	DET	that	nsubj	specters	the specters	(18, 22)	('specters', '.')	No monsters appeared , but Wren suspected p69 they were there , watching and waiting , the specters that whispered from the mist .
100517	who remain	who	PRON	who	nsubj	few	the few	(12, 13)	('us', '.')	""" That is what we are called , the few of us who remain ."
100518	that required the same amount of effort to surmount	that	DET	that	nsubj	obstacle	a single obstacle	(30, 38)	('obstacle', '.')	The Splinterscat led , his brownish quilled body shambling through brush and into grasses , under brambles and over logs as if they were all one , a single obstacle that required the same amount of effort to surmount .
100519	that allowed it to swing freely in any direction	it	PRON	that	nsubj	grapples	giant grapples	(16, 24)	('grapples', '.')	It was all misshapen and distorted , the parts of its body hinged like giant grapples that allowed it to swing freely in any direction .
100520	that had tracked them out of Grimpen Ward	that	DET	that	nsubj	thing	even the wolf thing	(13, 20)	('thing', '.')	It was sleek and sinewy and grotesque beyond even the wolf thing that had tracked them out of Grimpen Ward .
100521	that was heartstopping	that	DET	that	nsubj	mindedness	a single - mindedness	(19, 21)	('mindedness', '.')	Wren 's breath caught in her throat , and she held it there with a single-mindedness that was heartstopping .
100522	that surrounds the city	that	DET	that	nsubj	wall	the wall	(5, 8)	('wall', '.')	The Keel is the wall that surrounds the city .
100523	that stretches all the way across the south end of the island	that	DET	that	nsubj	wall	a mountain wall	(10, 21)	('Blackledge', '.')	The In Ju runs to a mountain wall called Blackledge that stretches all the way across the south end of the island .
100524	which was all right because we had gotten pretty used to it by then	we	PRON	which	nsubj	grrrsssst	grrrsssst	(10, 23)	('--', '.')	We were left to fend for ourselves -- grrrsssst -- which was all right because we had gotten pretty used to it by then .
100525	that are dangerous	that	DET	that	nsubj	things	things	(3, 5)	('things', ',')	There are things that are dangerous , though .
100526	that bridged them	that	DET	that	nsubj	deadwood	the deadwood	(15, 17)	('deadwood', ',')	Things moved in the fetid waters of the bogs and sinkholes and on the deadwood that bridged them , a shifting of shapes and forms against the gloom .
100527	that wrapped her	that	DET	that	nsubj	covers	the covers	(4, 6)	('covers', ',')	Pushing back the covers that wrapped her , she tried to rise .
100528	that ran back into a valley	that	DET	that	nsubj	pass	a pass	(6, 11)	('pass', '.')	Within the fissure lay a pass that ran back into a valley .
100529	that presented any kind of purchase at all	that	DET	that	nsubj	places	few places	(9, 16)	('places', ',')	There were , in fact , very few places that presented any kind of purchase at all , none of them offering more than a brief respite .
100530	that drained their strength	that	DET	that	nsubj	struggle	a struggle	(8, 11)	('struggle', '.')	Every inch of the climb was a struggle that drained their strength .
100531	that lived within them	that	DET	that	nsubj	creatures	the creatures	(7, 10)	('creatures', '.')	He wanted to hear of the creatures that lived within them .
100532	that yawned silent and empty	that	DET	that	nsubj	openings	dark openings	(13, 17)	('openings', '.')	They saw caves in the cliffs from time to time , dark openings that yawned silent and empty .
100533	that lay beyond	that	DET	that	nsubj	defile	the narrow defile	(16, 18)	('defile', '.')	Midafternoon finally brought them to the bottom of the fis- p88 sure and the narrow defile that lay beyond .
100534	that lifted to the barren lava rock of the high slopes beyond	that	DET	that	nsubj	stretch	a distant stretch	(6, 17)	('forestline', '.')	beneath a distant stretch of forestline that lifted to the barren lava rock of the high slopes beyond .
100535	that fronted the valley	that	DET	that	nsubj	overhang	an overhang	(12, 15)	('overhang', '.')	They made camp in the shelter of the pass under an overhang that fronted the valley .
100536	who barely managed to bring her arms up before it was upon her	it	PRON	who	nsubj	Wren	Wren	(9, 21)	(',', '.')	It bypassed Stresa and came for Wren , who barely managed to bring her arms up before it was upon her .
100537	that turned to a hiss when he came across something he did n't like	he	PRON	that	nsubj	growl	a growl	(12, 25)	('throat', '.')	Wren could hear his heavy breathing , a growl in his throat that turned to a hiss when he came across something he did n't like .
100538	that resembled boars tore from the cover and bore down on them	that	DET	that	nsubj	creatures	small , legged creatures	(9, 20)	('creatures', '.')	A flurry of small , four-legged creatures that resembled boars tore from the cover and bore down on them .
100539	that was as quilled as the Splinterscat	that	DET	that	nsubj	bush	an shaped bush	(7, 13)	('bush', ',')	There was an odd-shaped bush that was as quilled as the Splinterscat , needles pointing in every direction .
100540	that dropped into a pit of swirling mist	that	DET	that	nsubj	ridge	a ridge	(8, 15)	('ridge', '.')	They scurried along a flat to a ridge that dropped into a pit of swirling mist .
100541	that had gone almost dry	that	DET	that	nsubj	streambed	the streambed	(13, 17)	('streambed', '.')	Stresa took them quickly past , down a slide to the streambed that had gone almost dry .
100542	that seemed all jaws and teeth	that	DET	that	nsubj	face	a face	(22, 27)	('face', '.')	A new horror lumbered out of the mist , a being vaguely p94 manlike , but with multiple limbs and a face that seemed all jaws and teeth .
100543	that stared fixedly and huge ears pointing off a tiny head with a fox face	that	DET	that	nsubj	eyes	large , round eyes	(6, 20)	('eyes', '.')	It had large , round eyes that stared fixedly and huge ears pointing off a tiny head with a fox face .
100544	that shrouded the valley	that	DET	that	nsubj	vog	The vog	(2, 5)	('vog', 'seemed')	The vog that shrouded the valley seemed denser than before , its smell sulfuric and rank , and its taste gritty with ash and silt .
100545	that stank of burning rock and gases and left shards of debris to drift upon the air	that	DET	that	nsubj	eruptions	small eruptions	(13, 29)	('eruptions', '.')	Killeshan 's breath steamed through fissures in the lava rock , small eruptions that stank of burning rock and gases and left shards of debris to drift upon the air .
100546	who watched impassively	who	PRON	who	nsubj	Garth	Garth	(6, 8)	(',', '.')	Wren glanced back at Garth , who watched impassively .
100547	who clung to her possessively	who	PRON	who	nsubj	Squeak	the Tree Squeak	(6, 10)	(',', '.')	Wren carried the Tree Squeak , who clung to her possessively .
100548	that shimmered faintly through the haze	that	DET	that	nsubj	glow	an odd white glow	(12, 17)	('glow', '.')	The only light came from far ahead , an odd white glow that shimmered faintly through the haze .
100549	that ringed the city	that	DET	that	nsubj	wall	a massive wall	(7, 10)	('wall', ',')	The glow emanated from a massive wall that ringed the city , pulsing faintly against the mist and clouds .
100550	that had given her a special kind of inner strength all her life	that	DET	that	nsubj	determination	willed determination	(17, 29)	('assurance', '.')	This confidence was innate , a mix of iron-willed determination and self-assurance that had given her a special kind of inner strength all her life .
100551	that had changed when she had come in search of the Elves	she	PRON	that	nsubj	All	All	(2, 13)	('All', '.')	All that had changed when she had come in search of the Elves .
100552	that was likely to prove effective against it	that	DET	that	nsubj	weapon	the only weapon	(17, 24)	('possessed', 'was')	Morrowindl was a cauldron of unpredictable magic and unreasoning evil , and the only weapon she possessed that was likely to prove effective against it was the Elfstones .
100553	that lived upon it	that	DET	that	nsubj	things	the things	(9, 12)	('things', '.')	Magic had changed forever the island and the things that lived upon it .
100554	that kept you alive	that	DET	that	nsubj	things	the things	(27, 30)	('things', '.')	Reading trail signs , understanding habits , knowing another 's weaknesses and strengths , using your senses to discover what was there -- those were the things that kept you alive .
100555	that ended just above the ankle	that	DET	that	nsubj	boots	Soft leather boots	(3, 8)	('boots', 'were')	Soft leather boots that ended just above the ankle were scuffed and had the tops folded down one turn .
100556	that was hopelessly creased and faded from having been folded up and put away for so long	that	DET	that	nsubj	something	something	(8, 24)	('something', '.')	Overall , he had the appearance of something that was hopelessly creased and faded from having been folded up and put away for so long .
100557	that threatened at every turn to disappear into the night	that	DET	that	nsubj	phantom	a phantom	(24, 33)	('phantom', '.')	They ran in a low crouch along the rocky basin , angling through boulders p112 and cuts , the Owl leading , a phantom that threatened at every turn to disappear into the night .
100558	that refused to buckle as he flung the creatures back one after another	he	PRON	that	nsubj	wall	a wall	(10, 22)	('wall', '.')	Garth took the brunt of the attack , a wall that refused to buckle as he flung the creatures back one after another .
100559	that hid within it	that	DET	that	nsubj	monsters	the monsters	(13, 16)	('monsters', 'passed')	Vog hung across the landscape in a ragged curtain , and the monsters that hid within it passed through its ashen haze like bore worms through earth .
100560	that mattered	that	ADV	that	nsubj	all	all	(4, 5)	('all', '.')	The magic was all that mattered .
100561	that swept her along as she watched from somewhere just without	she	PRON	that	nsubj	thing	a foreign thing	(11, 21)	('thing', '.')	She followed obediently , wordlessly , her body a foreign thing that swept her along as she watched from somewhere just without .
100562	that shimmered with promise and hope	that	DET	that	nsubj	treasure	a jeweled treasure	(23, 28)	('treasure', '.')	Ahead , glistening like something trapped behind a rain-streaked window , was the city of the Elves , a jeweled treasure that shimmered with promise and hope .
100563	that lay ahead	that	DET	that	nsubj	tunnel	the tunnel	(22, 24)	('tunnel', '.')	The darkness lasted only a moment , and then there was a hint of the city 's strange light through the tunnel that lay ahead .
100564	that led upward to a heavy , iron - bound door set in a wall of rock	that	DET	that	nsubj	stairs	stone stairs	(9, 25)	('stairs', '.')	The tunnel ended at a set of stone stairs that led upward to a heavy , iron-bound door set in a wall of rock .
100565	that opened beneath the shadow of the parapets	that	DET	that	nsubj	alcove	an alcove	(11, 18)	('alcove', '.')	She was inside the city walls , standing in an alcove that opened beneath the shadow of the parapets .
100566	that smelled of growing things and changes of season , streams and ponds , and life at every turn	that	DET	that	nsubj	oaks	oaks	(34, 52)	('earth', '.')	Arborlon stretched away before her , and it was as if she had returned to the Westland , for there were oaks , hickories and elm , green bushes and grass , and earth that smelled of growing things and changes of season , streams and ponds , and life at every turn .
100567	that emanated from the walls	that	DET	that	nsubj	magic	the magic	(10, 14)	('magic', '.')	Beneath its canopy , everything glimmered faintly with the magic that emanated from the walls .
100568	that encircled the city inside its walls	that	DET	that	nsubj	moat	a moat	(16, 22)	('moat', '.')	The Owl took them out from beneath the parapets and over a rampway bridging a moat that encircled the city inside its walls .
100569	that took them through rows of darkened shops and cottages	that	DET	that	nsubj	streets	side streets	(17, 26)	('streets', '.')	""" They went on wordlessly , turning off the roadway to follow a series of side streets that took them through rows of darkened shops and cottages ."
100570	that wrapped comfortably about	that	DET	that	nsubj	cloak	a cloak	(18, 21)	('cloak', '.')	The Owl took them through a grove of ash and willowy birch where the silence was a cloak that wrapped comfortably about .
100571	that shone with polish	that	DET	that	nsubj	ceiling	a vaulted ceiling	(14, 17)	('jams', '.')	They stood in an entry with a vaulted ceiling and woodcarved lintels and jams that shone with polish .
100572	that dominated her oddly triangular face	that	DET	that	nsubj	eyes	huge green eyes	(30, 35)	('eyes', '.')	Two women appeared out of the shadows , the most striking of the two small and slender with flaming red hair , pale clear skin , and huge green eyes that dominated her oddly triangular face .
100573	that trailed to the floor	that	DET	that	nsubj	gown	a white gown	(13, 17)	('gown', 'and')	She was long-limbed and slender , clothed in a white gown that trailed to the floor and was gathered about her narrow waist .
100574	that seemed lost in other worlds , at the flutter of slender hands against a plain , soft gown	that	DET	that	nsubj	eyes	the huge green eyes	(22, 40)	('eyes', '.')	Wren glanced back at her once or twice , at the strangely intense , distant face , at the huge green eyes that seemed lost in other worlds , at the flutter of slender hands against a plain , soft gown .
100575	who have stood beside me for so many years	who	PRON	who	nsubj	others	the others	(8, 16)	('others', '--')	So do a few of the others who have stood beside me for so many years -- Aurin Striate , for one .
100576	that gave each a window into the other 's heart	that	DET	that	nsubj	bonding	a bonding	(15, 24)	('bonding', '?')	Was it because they were family and therefore much alike , their heredity a bonding that gave each a window into the other 's heart ? @
100577	that matters	that	DET	that	nsubj	everything	everything	(4, 5)	('everything', '.')	"Eowen already knows everything that matters . """
100578	who kept custody of them	who	PRON	who	nsubj	Ohmsfords	those Ohmsfords	(31, 35)	('Ohmsfords', '.')	The Elven blood had been bred out of the Ohmsfords in the years since the death of Brin and Jair , and they were of no particular use to those Ohmsfords who kept custody of them .
100579	that had shaped the world since the advent of the First Council at Paranor	that	DET	that	nsubj	magic	the magic	(9, 22)	('magic', ',')	The Elves were the makers of the magic that had shaped the world since the advent of the First Council at Paranor , and no one had ever much trusted either the magic or its users .
100580	which meant giving them the war they were so actively seeking	they	PRON	which	nsubj	Federation	the Federation	(7, 17)	(',', ',')	Either stand up to the Federation , which meant giving them the war they were so actively seeking , or find a way to sidestep them completely .
100581	who sat watching impassively	who	PRON	who	nsubj	woman	the other woman	(7, 10)	(',', ',')	She glanced at the other woman , who sat watching impassively , green eyes huge and depthless .
100582	that ever was	that	DET	that	nsubj	best	perhaps the best	(12, 14)	('best', '.')	""" Eowen is a seer , Wren , perhaps the best that ever was ."
100583	who had gone back when the Elves had come to Morrowindl	Elves	PROPN	who	nsubj	Ohmsfords	the Ohmsfords	(19, 29)	('Ohmsfords', '.')	She was to journey from there to Shady Vale and reestablish contact with the descendants of the Ohmsfords who had gone back when the Elves had come to Morrowindl .
100584	that remained to her mother and her father	that	DET	that	nsubj	tie	the only tie	(21, 28)	('tie', ',')	Impulsively she leaned forward and put her arms around her grandmother , the last of her family , the only tie that remained to her mother and her father , and hugged her close .
100585	that crowded within	that	DET	that	nsubj	doubts	the doubts	(8, 10)	('doubts', '.')	Wren hugged her back , masking the doubts that crowded within .
100586	that shimmered in the wash of brilliant light flooding through breaks in lace	that	DET	that	nsubj	threads	soft pastel threads	(17, 29)	('threads', 'curtains')	cotton bedding with tiny flowers sewn into the borders , and tapestries woven of soft pastel threads that shimmered in the wash of brilliant light flooding through breaks in lace
100587	that hung in folds across the floor - to - ceiling windows	that	DET	that	nsubj	curtains	curtains	(1, 12)	('curtains', '.')	curtains that hung in folds across the floor-to-ceiling windows .
100588	that came from everywhere and	that	DET	that	nsubj	monsters	the monsters	(9, 13)	('monsters', 'knew')	the darkness and fire and haze , the monsters that came from everywhere and knew only how to destroy -- seemed dim and far away .
100589	who had helped her only to be left behind	who	PRON	who	nsubj	friends	friends	(35, 43)	('friends', '.')	She thought of Stresa and Faun , forced herself to remember how they looked and talked and acted , and what they had endured in helping her travel through this monstrous world , friends who had helped her only to be left behind .
100590	that led to the adjoining chamber	that	DET	that	nsubj	door	the door	(11, 16)	('door', '.')	After a time , she rose and walked to the door that led to the adjoining chamber .
100591	that she knows	she	PRON	that	dobj	Something	Something	(2, 4)	('Something', 'and')	Something that she knows
100592	that had taken place before the departure from Arborlon	that	DET	that	nsubj	events	events	(16, 24)	('events', ',')	Admittedly , Garth 's version was secondhand and the queen 's based entirely on events that had taken place before the departure from Arborlon , so perhaps inconsistencies were to be expected .
100593	that fit better than Garth 's -- pants , a tunic , stockings , a belt , and a pair of fine - worked leather ankle boots	that	DET	that	nsubj	garments	garments	(11, 37)	('garments', '.')	She found clothing set out for her to wear , garments that fit better than Garth 's -- pants , a tunic , stockings , a belt , and a pair of fine-worked leather ankle boots .
100594	that burned and exhilarated at the same time	that	DET	that	nsubj	fire	liquid fire	(40, 47)	('fire', '.')	She went cold with the thought , remembering anew how she had been forced to use them twice now despite her reluctance to do so , remembering the feeling of power as the magic coursed through her , liquid fire that burned and exhilarated at the same time .
100595	that were important	that	DET	that	nsubj	Elfstones	the Elfstones	(6, 8)	('Elfstones', '.')	It could n't be the Elfstones that were important .
100596	that filtered the sunlight in prismatic colors	that	DET	that	nsubj	windows	an ceiling windows	(33, 39)	('windows', '.')	They ate alone at a long , polished oak table covered in white linen and decorated with flowers , seated in a cavernous room with an arched ceiling and stained-glass windows that filtered the sunlight in prismatic colors .
100597	who was much bigger than the Elves and clearly not one of them	who	PRON	who	nsubj	Garth	Garth	(31, 43)	(',', '.')	As the three edged their p141 way through the crowds , glances were directed toward them from every quarter -- not at the Owl or Wren , but at Garth , who was much bigger than the Elves and clearly not one of them .
100598	that bordered the walkways	that	DET	that	nsubj	flowers	the flowers	(19, 22)	('flowers', ';')	Sunlight brightened the greens of the trees and grasses , the colors of the buildings , and the flowers that bordered the walkways ; it was as if the vog and fire without the walls did not exist .
100599	that turned the world beyond to a soft , hazy watercolor washed of its brightness	watercolor	NOUN	that	nsubj	glimmer	a faint glimmer	(11, 25)	('glimmer', '.')	The glow of the magic had subsided to a faint glimmer that turned the world beyond to a soft , hazy watercolor washed of its brightness .
100600	that live in it	that	DET	that	nsubj	all	all	(9, 12)	('Elves', '.')	The whole of it and all of the Elves that live in it .
100601	that protects p144	that	DET	that	nsubj	magic	the magic	(16, 18)	('magic', 'it')	Well , it was actually constructed of stone by hand labor first , but the magic that protects p144 it came out of the Loden .
100602	that would carry it over an ocean	that	DET	that	nsubj	journey	a journey	(29, 35)	('journey', '.')	It required such incredible magic to gather up an entire city , reduce it to the size of an Elfstone , and seal it inside for a journey that would carry it over an ocean .
100603	that suck the life out of you , like smoke , nothing to fight , nothing to put a sword to	that	DET	that	nsubj	ghosts	ghosts	(9, 29)	('ghosts', '.')	Up on Blackledge there 's the Draculs -- ghosts that suck the life out of you , like smoke , nothing to fight , nothing to put a sword to .
100604	that dominated the marketplace	that	DET	that	nsubj	carts	the carts	(21, 24)	('carts', ',')	""" They went down into the city proper for a time , wandering into the shops and poring over the carts that dominated the marketplace , perusing the wares and studying the people buying and selling them ."
100605	that lay scattered amid the plants and bushes and trees	that	DET	that	nsubj	blooms	colorful blooms	(26, 35)	('blooms', '.')	They walked the pathways in silence , losing themselves in the fragrance of the flower beds and in the scents of the hundreds of colorful blooms that lay scattered amid the plants and bushes and trees .
100606	who nodded and p147	who	PRON	who	nsubj	Ellcrys	the Ellcrys	(17, 20)	(',', 'passed')	They came upon a white-robed Chosen , one of the caretakers of the Ellcrys , who nodded and p147 passed by .
100607	that surprised her	that	DET	that	nsubj	way	a way	(18, 20)	('way', '.')	He seemed willing enough to talk with her , and she was drawn to him in a way that surprised her .
100608	who did most of the talking	who	PRON	who	nsubj	Gavilan	Even Gavilan	(3, 8)	(',', ',')	Even Gavilan , who did most of the talking , chose his topics carefully .
100609	who were not soldiers in the Elven army	who	PRON	who	nsubj	all	all	(20, 27)	('all', ',')	Crowds of Elves had formed all about Wren and her companions , old people , women and children , all who were not soldiers in the Elven army , and a curious silence hung over them as they watched , their voices stunned into silence by what they were seeing .
100610	who fought with Phaeton in the breach	who	PRON	who	nsubj	Elves	The Elves	(2, 8)	('Elves', 'renewed')	The Elves who fought with Phaeton in the breach renewed their efforts .
100611	that protected the Keel	that	DET	that	nsubj	magic	the magic	(3, 6)	('magic', 'began')	Again the magic that protected the Keel began to knit , the lines of the magic weaving together .
100612	that suggested he was not a man to let things stand in his way	things	NOUN	that	nsubj	movements	slow , ponderous movements	(17, 30)	('movements', '.')	The first was old and heavyset , with graying hair and beard and slow , ponderous movements that suggested he was not a man to let things stand in his way .
100613	who probably sulking	who	PRON	who	nsubj	Yuri	Yuri	(14, 16)	(',', '.')	well-wishers within the gates , but no sight of Yuri , who probably sulking .
100614	who could tilt any odds to Nikolai	who	PRON	who	nsubj	aroly	aroly	(3, 9)	(',', '.')	aroly , who could tilt any odds to Nikolai .
100615	who could deal with Jerzy , elegant master Barb - in - everything	who	PRON	who	nsubj	Sun	lord Sun	(7, 19)	(',', '?')	But Jerzy -- lord Sun , who could deal with Jerzy , elegant master Barb-in-everything ?
100616	that shaded their road , and making shorter and shorter retorts	that	DET	that	nsubj	thunderclouds	the thunderclouds	(5, 15)	('thunderclouds', '.')	, dark as the thunderclouds that shaded their road , and making shorter and shorter retorts .
